target_name,kind,d,kappa,tau,state,distance_to_optimum,M,seed,backend,device,bias_base,bias_stl,var_eucl_base,var_eucl_stl,var_fr_base,var_fr_stl,ratio_euclidean,ratio_fr,var_eucl_base_exact,var_fr_base_exact,var_eucl_stl_exact,var_fr_stl_exact
log_cosh,log_cosh,2,10.0,0.1,near,0.25,100000,18,torch,cuda,0.002903193216773905,1.675055778585607e-05,11.189288686757896,0.0002763999719560539,2.0001539970519504,0.00025704177479551893,2.470219329340952e-05,0.0001285109922407853,,,,
log_cosh,log_cosh,2,10.0,0.1,near,0.25,100000,19,torch,cuda,0.010120774356048353,2.9104375201544148e-05,11.176489159688414,0.0002814717892769547,2.0072999164317125,0.0002618030510378039,2.5184276140326142e-05,0.0001304254779740137,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,0,torch,cuda,0.009986477137475443,2.654780263341232e-05,11.05019806932561,0.0006715893731925604,1.9673382690773498,0.000620256193943014,6.077622943762738e-05,0.0003152768406390551,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,1,torch,cuda,0.003940008151321847,1.9139905688191105e-05,11.106271833320594,0.0006677371698042833,1.9708172448962387,0.0006164587056642912,6.0122530748884144e-05,0.0003127934400110991,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,2,torch,cuda,0.0062717070116590935,3.634849751617493e-05,11.084569778053263,0.0006697865737184117,1.9668563226063742,0.000618254531746576,6.042513035052981e-05,0.0003143363979567647,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,3,torch,cuda,0.0021990403811270533,1.9254723484806727e-05,11.165687156994645,0.000673443157637621,1.97577955328499,0.0006216531115978974,6.031363302309151e-05,0.000314636878676226,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,4,torch,cuda,0.013146461402813031,8.67597247020507e-05,11.222880819714696,0.0006717217135321363,1.979414926720909,0.0006201913151657745,5.985287773457907e-05,0.00031332052052026357,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,5,torch,cuda,0.008765305940157684,5.5643334513188466e-05,11.039879569669266,0.0006773979523782003,1.969223256939245,0.0006257583483622042,6.135917951852204e-05,0.00031776912351462764,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,6,torch,cuda,0.013358121919725682,0.00012918570540406928,11.073530412803695,0.0006606102695236871,1.9582189810155355,0.0006094600788904003,5.965669889341351e-05,0.0003112318309642435,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,7,torch,cuda,0.014374983351304872,2.1744485288142188e-05,11.052502415810322,0.0006695619910690453,1.9678690781208548,0.0006180152318364662,6.0580126190359756e-05,0.000314053022483903,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,8,torch,cuda,0.005758760251716991,8.435163173378141e-05,11.07131814637825,0.0006708830546191535,1.9677703663381614,0.0006195236474533239,6.0596493186190204e-05,0.0003148353375227416,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,9,torch,cuda,0.0008339530643835904,4.658128730263537e-05,11.126445464128636,0.0006704196442637311,1.9679229453065306,0.0006186394032032805,6.025461109076984e-05,0.0003143615986991396,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,10,torch,cuda,0.004214295501322751,4.450323154893089e-05,11.181811417926662,0.000667971871802564,1.979254874908593,0.0006163137856025624,5.973735800370167e-05,0.00031138677156524646,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,11,torch,cuda,0.004753753997667777,7.507753370216666e-05,11.07111200412952,0.000660800590608801,1.9634590644671084,0.000610130423657429,5.968692127424262e-05,0.0003107426249413665,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,12,torch,cuda,0.022468220485729315,0.000116464654908644,11.205251926990844,0.000668409172215334,1.9724208635923288,0.0006165999584339943,5.9651418510751366e-05,0.0003126107464260917,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,13,torch,cuda,0.010429581239647018,0.0001353708256518862,11.0819215945637,0.0006699291171639032,1.9649676394994804,0.0006184927461649892,6.0452432499841974e-05,0.0003147597618058141,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,14,torch,cuda,0.012539472641840573,3.253005085761432e-05,11.186667816576469,0.0006713792023518295,1.9724252176415868,0.00061954206650916,6.00160131113374e-05,0.0003141016759306807,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,15,torch,cuda,0.012861621930824421,0.00011201998650703173,11.057733300395258,0.0006727239774217963,1.9679695842913278,0.0006211414279515548,6.0837421119367195e-05,0.0003156255223198634,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,16,torch,cuda,0.018174357981008603,8.543472881705534e-05,11.192464516222806,0.0006740452615794368,1.9855991821457422,0.0006220695398706511,6.02231314294049e-05,0.0003132905902984963,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,17,torch,cuda,0.008685248769847748,5.877657977543265e-06,11.06154398830201,0.0006728315128565754,1.9662915233570246,0.0006208922471453437,6.082618426217167e-05,0.0003157681553167164,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,18,torch,cuda,0.002834125710973764,5.481143202019762e-05,11.148012163303884,0.0006680798146891931,1.9719151302771634,0.0006167686239142434,5.992815624011639e-05,0.00031277645495197005,,,,
log_cosh,log_cosh,2,10.0,0.1,medium,1.0,100000,19,torch,cuda,0.010070155970987914,0.00014257059861994543,11.135098269275943,0.0006743191879756694,1.9790995728273735,0.0006224403519390354,6.055799164667065e-05,0.0003145068396178809,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,0,torch,cuda,0.009923480740792015,0.00010073714484301953,10.85483385096191,0.0038593791594792037,1.8740652780280165,0.003316030893678601,0.00035554474738802214,0.0017694319042973207,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,1,torch,cuda,0.003866421605091281,0.0001032053139119503,10.910363957660422,0.003855614508040617,1.8775788936193898,0.0033102440309278336,0.0003533900906516963,0.0017630385823877205,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,2,torch,cuda,0.006231392463232079,3.756578971565316e-05,10.889480440054655,0.003847180759890989,1.8740414173634647,0.003302953623116167,0.0003532933257072529,0.0017624763212346706,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,3,torch,cuda,0.002056717884501,0.00013124680658510782,10.969519004833955,0.0038538804766972135,1.882837849849981,0.0033062776099619384,0.000351326295619609,0.0017560076191507267,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,4,torch,cuda,0.013041858747807897,0.0002542014305462355,11.026400108909968,0.0038503680881660785,1.8865509086673313,0.0033028990127697,0.0003491953901668015,0.0017507606063506041,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,5,torch,cuda,0.008711247122788817,0.00010288923271315877,10.844535850233484,0.0038688823211714407,1.8759953093964832,0.0033247525551765023,0.0003567586824002378,0.0017722605906973676,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,6,torch,cuda,0.013256603999271208,0.00011002219492419725,10.879027066471195,0.0038188264673806316,1.8659158193630496,0.003275879711399199,0.0003510264699267207,0.001755641748360039,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,7,torch,cuda,0.01421531115385755,0.0002812033679111037,10.85695305241876,0.0038652678161383847,1.8744769543581121,0.0033198872181756656,0.00035601773328818655,0.0017711005784611066,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,8,torch,cuda,0.005729009141274477,8.123663582151183e-05,10.87580251870645,0.0038601248357963414,1.8745938098971777,0.0033154308928615706,0.0003549278160537488,0.0017686129525005864,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,9,torch,cuda,0.0007514038810445537,4.211523175102621e-05,10.93095372971726,0.0038398352045874162,1.8753401473041826,0.003293260772736062,0.00035128089456168047,0.0017560871703568828,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,10,torch,cuda,0.004153982453847578,0.00012033404090846282,10.985078139482056,0.003859762953538848,1.8858201709368636,0.0033113402022841854,0.0003513641782543419,0.001755915146797445,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,11,torch,cuda,0.004699197748221614,6.156738252828802e-05,10.875909937440298,0.0038351562272112005,1.8706263467934967,0.003292163624166733,0.0003526285386024284,0.001759925829019751,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,12,torch,cuda,0.02233186844342406,0.00017938862012811265,11.009372493496159,0.003830962552086703,1.8800821475178537,0.0032824750258093616,0.00034797283445081573,0.0017459210652805747,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,13,torch,cuda,0.010343315143260017,0.00024765151017408347,10.886668001673655,0.0038407830000721788,1.872209165840495,0.003296066694119304,0.000352796925513088,0.001760522677838506,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,14,torch,cuda,0.012424721615957465,0.000222753283861932,10.990896680900818,0.0038400492900620975,1.8799990087308984,0.003291861060951362,0.000349384531722062,0.0017509908492843022,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,15,torch,cuda,0.012763910131377813,0.00024195922456380232,10.862392252574637,0.003861772094467142,1.8748132266588335,0.0033179108155074744,0.0003555176433213239,0.00176972872194871,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,16,torch,cuda,0.01807593737462187,0.00012751806431534853,10.995164097945064,0.0038826016026121124,1.8917578595985702,0.003332041390947893,0.00035311902287458807,0.0017613466618053063,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,17,torch,cuda,0.008651704198274608,5.0512301176136514e-05,10.866287262527408,0.0038548748709956726,1.873314475817594,0.003309057006980254,0.0003547554723948151,0.0017664183188121903,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,18,torch,cuda,0.00273678437040909,0.00015304039465468145,10.952145001708601,0.0038468167315102164,1.8789878509643856,0.0033012350895340603,0.00035123865972465574,0.0017569219981064326,,,,
log_cosh,log_cosh,2,10.0,0.1,far,4.0,100000,19,torch,cuda,0.009997911718178775,0.0001770859416946234,10.93846524829712,0.0038799505770725773,1.885466321662669,0.003331417886478505,0.0003547070351278577,0.0017668933399673488,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,0,torch,cuda,0.00500604374039544,0.015005555441549568,2.7874983338301567,24.920287467611185,0.1275025727188107,1.115693101093491,8.940018785004801,8.75035755987448,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,1,torch,cuda,0.0019738106097722634,0.005887303515110567,2.8015678092642013,25.046323730863428,0.1277203935211897,1.1175592014342304,8.940109765696354,8.75004508382461,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,2,torch,cuda,0.0031358432267540462,0.009396565987698263,2.7961508717346844,24.998337612996437,0.12747227784044543,1.1154577978621665,8.940267803749764,8.750591240382189,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,3,torch,cuda,0.0011258179138771609,0.003244799778612815,2.816473240245134,25.181148521416333,0.12803058523377256,1.1205476799575056,8.940666703875614,8.752187439520677,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,4,torch,cuda,0.006599951807354105,0.01973390183753753,2.8307890804461295,25.30922979287505,0.1282660117589356,1.1225112237824448,8.940697831463424,8.751431563118244,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,5,torch,cuda,0.00438854498920893,0.013135036555545095,2.785014050375177,24.897953720490193,0.12764278609190813,1.116978909642437,8.939974186893643,8.750818936513697,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,6,torch,cuda,0.006678742355981728,0.02000197852731071,2.7932593964168393,24.972811947708333,0.12689681365212166,1.1103849972101274,8.940384118905378,8.750298492554483,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,7,torch,cuda,0.007207451024782264,0.02152590110376999,2.788198541859232,24.92591700399263,0.1275494136956462,1.11595580524587,8.939792711953533,8.749203723575894,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,8,torch,cuda,0.0028921528189812546,0.008654188270117985,2.7928743583467037,24.9679636677486,0.1275438292248206,1.115922192252849,8.93988073367141,8.749323264286044,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,9,torch,cuda,0.0003952413726023821,0.0011906308304353037,2.806652727129897,25.092685557150883,0.12753434658135823,1.1160355210476796,8.940431181456084,8.750862422270888,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,10,torch,cuda,0.002112372642340573,0.006333252917315802,2.820480244575108,25.21687407278392,0.12823695853558986,1.122314693835711,8.94063134151919,8.751881724676375,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,11,torch,cuda,0.002377657219887103,0.007086185938743053,2.7926466340322964,24.9667056567257,0.12723621498615464,1.1133490939511328,8.940159256982803,8.750253173377432,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,12,torch,cuda,0.011255967422109055,0.03373877093789475,2.8263687933964334,25.270359093469263,0.12780432739991288,1.1185587293880954,8.94092772058313,8.752119369855217,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,13,torch,cuda,0.005268302911870728,0.015706287960576645,2.795408701797606,24.992040265619824,0.12733351781546565,1.1143418622918688,8.940388662862976,8.751363202788413,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,14,torch,cuda,0.006294233411128088,0.018848095509930968,2.8218029498997645,25.228668921364434,0.1278280641383221,1.1186206086055752,8.940620365522193,8.750978246804408,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,15,torch,cuda,0.0064770829547979554,0.019350022210786202,2.7894766934408715,24.937574374787474,0.12756285902957412,1.116115119982428,8.93987550906063,8.74953045481419,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,16,torch,cuda,0.00910662021926185,0.027300285532176442,2.823290411391051,25.2415239074083,0.12866320474466644,1.126023025958095,8.940463158011315,8.75170976964782,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,17,torch,cuda,0.004346100411534212,0.013033811213846518,2.7904436819725595,24.946935872910405,0.12744064033271027,1.1151721039735205,8.940132364640831,8.750521819900873,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,18,torch,cuda,0.0014755497646628127,0.0042975975405560906,2.812020234724561,25.14035509426611,0.12778940620707832,1.1181821374257963,8.940317990538436,8.7501943284236,,,,
log_cosh,log_cosh,2,10.0,0.1,underdispersed,,100000,19,torch,cuda,0.005068315463421538,0.015132413898778565,2.808937881978262,25.112300043537314,0.12826646903442646,1.1224120408267058,8.940140757349669,8.750627106804139,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,0,torch,cuda,0.019955689513943185,0.01495301724458493,44.06283721414095,24.72741699424058,31.186921536083133,17.40096132484741,0.561185310743106,0.5579570046602572,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,1,torch,cuda,0.007806982472774565,0.005842123832415537,44.28717614375105,24.85360293574896,31.244477808662413,17.43402284351243,0.5611918640980188,0.557987333002535,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,2,torch,cuda,0.012526638178414722,0.009393536498547989,44.20092202784385,24.8049727411542,31.184420696183526,17.400365094477042,0.5611867717494354,0.5579826306219172,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,3,torch,cuda,0.004379480506046175,0.003286828234742642,44.52527662818701,24.987298112232427,31.32598317791917,17.479493545585118,0.5611935512695739,0.5579870692743631,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,4,torch,cuda,0.026212058637633918,0.019628684723143434,44.7532120333939,25.115483931772314,31.388306858048118,17.51552260146851,0.5611995830161123,0.5580269965080147,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,5,torch,cuda,0.01752270435877776,0.013141843397839385,44.02272588598805,24.704787193549205,31.21838288304773,17.417760476341165,0.5611825868650371,0.5579328225165497,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,6,torch,cuda,0.026654489978268293,0.019984350807052263,44.157892803316045,24.7812369291064,31.049998420506157,17.326691984376936,0.5611960932892488,0.5580255351296243,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,7,torch,cuda,0.02864366623717174,0.021460435113398492,44.073197273064906,24.7332507459684,31.19734930361699,17.407154932646403,0.5611857608770306,0.5579690365113242,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,8,torch,cuda,0.011527990656076346,0.008641437314406935,44.14857862786288,24.775764735321022,31.19822249889204,17.407998499763572,0.5611905412439402,0.5579804586745861,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,9,torch,cuda,0.001474536654926017,0.0010781372731234202,44.37005017857881,24.900349285645362,31.20480498325986,17.412575790454166,0.5611972306866327,0.5580094411676446,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,10,torch,cuda,0.008305814260393521,0.00619558206323706,44.58719885347505,25.02180430362745,31.37454984618323,17.506376806338572,0.5611880752109032,0.5579801747647466,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,11,torch,cuda,0.009506893250334384,0.007141537101381281,44.147347994137206,24.775322730237583,31.128604666577306,17.36975289118237,0.5611961727242996,0.5579997265290925,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,12,torch,cuda,0.0449203889664523,0.033671792363745366,44.68474960929678,25.077164977565157,31.278975226365365,17.454855019017412,0.5612018685754879,0.5580379437848251,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,13,torch,cuda,0.020884097813085915,0.015640604832231075,44.19105322265323,24.799701242748007,31.152987374709074,17.38291893222685,0.5611928079151365,0.5579856186228491,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,14,torch,cuda,0.024998937599674923,0.018713836049051816,44.61146197780649,25.036045543817384,31.281479223832054,17.456198614351692,0.5612020865012769,0.5580362261466376,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,15,torch,cuda,0.02574319869580118,0.019286560075789303,44.09355786227623,24.74464893992796,31.20068406802817,17.408859687788045,0.5611851286125854,0.5579640385393722,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,16,torch,cuda,0.03634816865598142,0.02724654580340872,44.63009863604884,25.04571671918887,31.474392438027596,17.561340560366116,0.5611844357197728,0.557956459205496,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,17,torch,cuda,0.017297650521295296,0.012952677571256,44.11018125699448,24.75405094511883,31.173864040187052,17.393983513222064,0.5611867881679498,0.557966875418428,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,18,torch,cuda,0.005739694117752016,0.004296488356453022,44.454206905680174,24.947523514691728,31.266206668229298,17.446977270347695,0.5611960093591061,0.5580138791852927,,,,
log_cosh,log_cosh,2,10.0,0.1,overdispersed,,100000,19,torch,cuda,0.020237391013550904,0.01518729276017891,44.40247472114473,24.918066010931344,31.375131392939732,17.506089509941898,0.5611864241221044,0.5579606756286366,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,0,torch,cuda,0.010393843962352144,0.0002791697356284249,12.571005645267721,0.013361856413570728,2.003981045974848,0.007723982646287154,0.0010629107002748596,0.0038543192121509207,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,1,torch,cuda,0.004274619266759315,9.216310206516289e-05,12.63267182507426,0.013111303836334832,2.008785161697363,0.007578874093765508,0.0010378884228046318,0.003772864434821684,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,2,torch,cuda,0.0065657560751256824,4.885617428344735e-05,12.60602909727911,0.013219449939632935,2.004293327462092,0.007637955285589768,0.0010486609096028682,0.0038107971427820994,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,3,torch,cuda,0.0030475089282366178,0.00028865850961471145,12.694114847001403,0.013354495390562007,2.012430530410185,0.007718427332971386,0.0010520225751476165,0.003835375788797128,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,4,torch,cuda,0.013996534593031587,9.528223555399271e-05,12.757279830602725,0.013118208327060519,2.018113411375473,0.007577884003176742,0.0010282919635886628,0.0037549346634646917,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,5,torch,cuda,0.009267550108590475,0.00025999678689654334,12.561249235046375,0.013534502013697939,2.005056872817454,0.007830149824077938,0.001077480572229723,0.00390520086000115,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,6,torch,cuda,0.014019979952833697,0.0004841683180224019,12.591588258777918,0.01304681699897136,1.9970688082061512,0.007535190393511828,0.0010361534010513798,0.0037731250733820452,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,7,torch,cuda,0.015442445316593827,0.0003629171178730904,12.575812850423716,0.013142600002245574,2.005732634580345,0.007597495461635959,0.0010450696236150461,0.0037878904349709437,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,8,torch,cuda,0.006126082268679265,3.0718310663992896e-05,12.595885382484836,0.013030578266881313,2.0060546853589414,0.007532141574213504,0.0010345107049799722,0.003754704011404248,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,9,torch,cuda,0.0007468784512407192,0.00025939285271115705,12.652027288638891,0.013088796318878252,2.006237499851746,0.007563238319107142,0.0010345216636255255,0.003769861903022967,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,10,torch,cuda,0.004391388418764597,0.0005862103824069207,12.711493006332903,0.013252478327274261,2.0156502977742385,0.007657845295963754,0.0010425587553461923,0.0037991933940226897,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,11,torch,cuda,0.0052833261825139585,0.0008880074874747959,12.592613965186466,0.013160492002932577,2.0014443647090805,0.007609896130830181,0.0010450961205764003,0.00380220218209079,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,12,torch,cuda,0.02341767180995692,0.00018335218994563118,12.734706068648164,0.013082262255463585,2.0108487580433136,0.00755771875942987,0.001027292046235058,0.0037584720030282245,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,13,torch,cuda,0.011429845967641393,0.00023328868759041563,12.602868835798471,0.013343178003366315,2.001926229292528,0.007717841837581286,0.0010587413212986073,0.0038552079115866007,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,14,torch,cuda,0.013166634991503088,0.0004678272065396714,12.717521822573167,0.012993656860200197,2.0118019292116416,0.00750443665660175,0.001021712959606399,0.0037302065117029138,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,15,torch,cuda,0.013839371702611547,0.0003283144038595129,12.580599261643227,0.01314308601594909,2.0056531942447666,0.007597059902825807,0.001044710648722499,0.0037878233009702843,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,16,torch,cuda,0.018927150967320196,0.0005639868794256449,12.726330453486886,0.013313633728789699,2.021577528763079,0.00769683501127755,0.0010461486739991022,0.0038073410006624533,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,17,torch,cuda,0.008938118874889782,0.00018612954911052332,12.582630019503695,0.013280374321937717,2.003300896705388,0.0076758701383687405,0.001055452977744119,0.0038316111928030443,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,18,torch,cuda,0.003779204994542507,0.0001911379948523842,12.676648614671059,0.012971252982799298,2.010746360151853,0.007493103423350426,0.0010232399254001,0.0037265284035051254,,,,
log_cosh,log_cosh,2,10.0,1.0,optimum,0.0,100000,19,torch,cuda,0.010981814661671871,0.0005000989037949414,12.665591560452572,0.013261706453547515,2.0159159689369153,0.007667293017762576,0.0010470656968724833,0.0038033792756777905,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,0,torch,cuda,0.010369845826682714,0.0001967154209517198,12.54392016272384,0.014692542076516935,1.9920289617950846,0.008486796059106447,0.001171287913660201,0.004260377846845514,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,1,torch,cuda,0.004325871754946404,4.344342803601718e-05,12.605171141841724,0.014446840242705261,1.9966898992418962,0.008342774388242796,0.0011461042519883195,0.004178302495249955,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,2,torch,cuda,0.006578786800089794,6.930082317596724e-05,12.578041820090798,0.014524569769163831,1.9919349738000862,0.008384716361160865,0.0011547560404803123,0.004209332368498475,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,3,torch,cuda,0.0031253795888904223,0.0003668280459895791,12.666075125357898,0.01470570652914538,2.000124896804174,0.008490653499166861,0.001161031052129485,0.004245061652266486,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,4,torch,cuda,0.014020820905029334,6.006558046456279e-05,12.729359480313029,0.014541146181089815,2.005545347173647,0.00839499906216401,0.0011423313328199158,0.004185893414973051,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,5,torch,cuda,0.009267828988431889,0.00014033140717476718,12.53325256891446,0.014831519296576112,1.9926850971211645,0.008571770792566255,0.0011833735269455845,0.004301618356533055,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,6,torch,cuda,0.01408697471635097,0.000761969189845884,12.563611630981491,0.014281035967702027,1.9848063198697241,0.008239091592625869,0.0011366982987985254,0.004151080893961812,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,7,torch,cuda,0.015540141728269043,0.0005325730925610183,12.547667231433296,0.01444676389269528,1.993505688180801,0.008341594685964626,0.0011513505758667664,0.004184384692464487,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,8,torch,cuda,0.006094249934146676,0.0001722836558686137,12.567709133871814,0.014394662066769537,1.993606417611286,0.008313937916939601,0.0011453688109294173,0.004170300538509129,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,9,torch,cuda,0.0009072765096459696,0.00013768184826286315,12.623251105191876,0.014444523709268409,1.993655150483105,0.008336219285115562,0.001144279202631678,0.0041813747393051,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,10,torch,cuda,0.004424803719866485,0.0005802485588332657,12.684344515810052,0.014535594556625786,2.0038828401729463,0.00838888695376419,0.0011459476316263953,0.004186316078758468,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,11,torch,cuda,0.005318204475294559,0.0009521155109026987,12.565320968311338,0.014342346702461373,1.9894344258518775,0.008285153204551005,0.0011414230276036354,0.004164577176753788,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,12,torch,cuda,0.02338096361932899,0.00015610357211411424,12.70574206660182,0.014400897795462164,1.9981995229138994,0.008309377754717726,0.0011334165072747866,0.004158432458536709,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,13,torch,cuda,0.011312335510629209,2.5072940763051997e-05,12.575123005015842,0.01465629055215012,1.989873201765464,0.008468242444840526,0.0011654987825013053,0.0042556693749769055,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,14,torch,cuda,0.013157624039385038,0.0003644029494354106,12.68803113539246,0.014392540894547112,1.998812007009223,0.008305013872383832,0.0011343399729214117,0.004154974976766542,,,,
log_cosh,log_cosh,2,10.0,1.0,near,0.25,100000,15,torch,cuda,0.01372624165510077,0.00011659550538289046,12.552550436361697,0.014463699626897975,1.993118407910371,0.008351076194747648,0.0011522518630954983,0.0041899548775444296,,,,
