run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,torch_accumulation_mode,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig
nglr_20260605_224942,natural_gradient_local_rate,separable,0,3,10.0,1.3560352871790615,4194304,symmetrized,torch,1048576,0.0,2.801709028974968e-06,-0.3226859923867859,-0.3224269766247456,-8.68246250248357e-06,0.3226887940958149,-0.0002590157620403,0.7070559899765804,1.41431515209018,0.0038530635965338,1.1102230246251563e-16,7.771561172376097e-16,9.897917279525391e-17,4.615488641901227e-16,0.2075471698113207,0.0405457838693151,8.483381805720574e-07,0.4282448785620827,0.0226171016693115,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0040551622814889,0.3224297783337746,9,0.000648,0.0035061836242675,0.0007550716400146,360.717824,separable_diagonal_fast,ok,,,separable_exact,2.801709028974968e-06,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,0.6033632206458792,False,4.453075032377173e-21,0.0,0.1820163183252751,1.6294945718920189
nglr_20260605_224942,natural_gradient_local_rate,separable,1,3,10.0,1.395790975137167,4194304,symmetrized,torch,1048576,0.0,3.842427747236644e-06,-0.2374135012586262,-0.2380530469376351,-1.6184537639461783e-05,0.2374173436863734,0.0006395456790088,0.6946168078604003,1.4396426759096992,0.011369312453319,2.220446049250313e-16,3.257324014078047e-16,1.3643443524697908e-16,5.3446550316869935e-16,0.2075471698113207,0.0405457838693151,1.163460634333933e-06,0.4359138781809715,0.0225911140441894,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0014480174175721,0.2380568893653823,9,0.000648,0.0035247802734375,0.0007541179656982,360.717824,separable_diagonal_fast,ok,,,separable_exact,3.842427747236644e-06,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,0.5861778968025022,False,0.0,0.0,0.1820214952334794,1.704905947084951
nglr_20260605_224942,natural_gradient_local_rate,separable,2,3,10.0,1.3652983254552058,4194304,symmetrized,torch,1048576,0.0,9.265579481912474e-07,-0.3778781701779488,-0.3776898324507106,-2.4520017860648487e-06,0.377879096735897,-0.0001883377272381,0.7125049120723819,1.4034990960152316,0.0055862150298007,1.1102230246251563e-16,2.823693412272393e-16,6.2305865559895e-17,3.773037008090629e-16,0.2075471698113207,0.0405457838693151,2.8055535954449905e-07,0.4249698513423774,0.0226571559906005,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0017336407581255,0.3776907590086588,9,0.000648,0.0034780502319335,0.0007808208465576,360.717824,separable_diagonal_fast,ok,,,separable_exact,9.265579481912474e-07,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,0.5992696269579231,False,4.339765535071056e-21,0.0,0.1819399590464967,1.603287664286498
nglr_20260605_224942,natural_gradient_local_rate,additive_index,0,3,10.0,0.5717406513164407,4194304,symmetrized,torch,1048576,0.0611377036933978,0.0611626237503893,0.026394246216141,,2.3172710919467763,0.0347683775342482,,0.9010589721298752,1.1098052746051166,0.0316044102227164,5.551115123125783e-17,8.881784197001252e-16,1.5425038461862556e-17,3.5327080320384943e-16,0.2075471698113207,0.0405457838693151,0.0185196208509924,0.3360413867789227,0.0271871089935302,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0190759287891119,,9,0.000648,0.0099825859069824,0.0008554458618164,1191.19104,generic_dense,not_separable,,,,0.0611626237503893,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,1.4310366357507436,True,0.0,0.0,0.5909090909090908,1.3565978694516685
nglr_20260605_224942,natural_gradient_local_rate,additive_index,1,3,10.0,0.7350438531960017,4194304,symmetrized,torch,1048576,0.1048325602870573,0.1048511563941722,0.0712975705263106,,1.4706133129105627,0.0335535858678615,,0.9212891438236452,1.0854355624442502,0.0198182260294366,5.551115123125783e-17,5.551115123125784e-16,2.748404391348555e-17,1.9576308310522704e-16,0.2075471698113207,0.0405457838693151,0.0317482073714311,0.3286624059276607,0.027193546295166,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0653295416715688,,9,0.000648,0.0099632740020751,0.0008454322814941,1191.19104,generic_dense,not_separable,,,,0.1048511563941722,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,1.1131061291436275,True,0.0,0.0,0.5933074130858871,1.4090909090909092
nglr_20260605_224942,natural_gradient_local_rate,additive_index,2,3,10.0,0.6944690674311937,4194304,symmetrized,torch,1048576,0.0780571705365645,0.0780793016358674,0.0417504239512677,,1.870143923017496,0.0363288776845997,,0.9239772073396036,1.0822777792098226,0.0152712943800086,2.775557561562892e-17,1.1102230246251563e-15,7.850941432989854e-17,3.295791996826257e-16,0.2075471698113207,0.0405457838693151,0.0236418743006808,0.3277062509322523,0.0272343158721923,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0277929499044177,,9,0.000648,0.0099637508392333,0.0008800029754638,1191.19104,generic_dense,not_separable,,,,0.0780793016358674,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,1.1781400447513548,True,2.4812943789238022e-20,0.0,0.5909090909090908,1.3912614251505868
nglr_20260605_224942,natural_gradient_local_rate,random_feature,0,3,10.0,0.5712225433264996,4194304,symmetrized,torch,1048576,0.0623899276424937,0.06240490375324,0.0273448857922684,,2.2821416855536683,0.0350600179609715,,0.9012996437640528,1.109508926269792,0.0123903410177464,2.775557561562892e-17,3.898880718210264e-16,3.2776634926476285e-17,3.905555678715502e-16,0.2075471698113207,0.0405457838693151,0.018895774672278,0.3359516545458446,0.0272247791290283,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0181314484016709,,9,0.000648,0.0099859237670898,0.0008618831634521,1191.19104,generic_dense,not_separable,,,,0.06240490375324,3.302585092994046,0.8181818181818181,20.663476804965537,0.1818181818181818,1.818181818181818,1.4323346088849325,True,0.0,0.0,0.5909090909090909,1.3529813908905266
nglr_20260605_224942,natural_gradient_local_rate,random_feature,1,3,10.0,0.7354815667781157,4194304,symmetrized,torch,1048576,0.1047060791323953,0.1047184319719327,0.0715981730204386,,1.4625852525879324,0.033120258951494,,0.9211313101503632,1.0856215492628976,0.0126091936426697,1.1102230246251563e-16,1.6473412735390068e-16,1.2052661593155995e-16,3.675829133070087e-16,0.2075471698113207,0.0405457838693151,0.0317080193313043,0.3287187214542589,0.0272092819213867,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0672677142876344,,9,0.000648,0.0099639892578125,0.0008637905120849,1191.19104,generic_dense,not_separable,,,,0.1047184319719327,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,1.1124436765505668,True,4.7560597528292934e-20,0.0,0.5979529591204902,1.4090909090909092
nglr_20260605_224942,natural_gradient_local_rate,random_feature,2,3,10.0,0.6863274802968324,4194304,symmetrized,torch,1048576,0.0770599045024486,0.0770668118256623,0.039813037658934,,1.935717954652689,0.0372537741667282,,0.9240412499695506,1.0822027696630994,0.0196951857021757,2.775557561562892e-17,4.2078265675054277e-16,5.099762485947061e-17,8.942293402195996e-16,0.2075471698113207,0.0405457838693151,0.0233352993656842,0.327683538558578,0.0273957252502441,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0268673716087373,,9,0.000648,0.010019302368164,0.0008692741394042,1191.19104,generic_dense,not_separable,,,,0.0770668118256623,3.302585092994046,0.8181818181818181,20.663476804965537,0.1818181818181818,1.818181818181818,1.1921157780655374,True,0.0,0.0,0.5909090909090909,1.3837092315658617
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,0,3,10.0,0.2470652323069151,4194304,symmetrized,torch,1048576,0.2398338789389305,0.2398611017398426,0.2398384489811424,,1.0000944500716895,2.265275870017014e-05,,0.9999999999999998,1.0000000000000002,0.0050901727643809,2.775557561562892e-17,2.220446049250313e-16,4.336171674381417e-17,3.037101679823115e-16,0.2075471698113207,0.0405457838693151,0.0726282881396979,0.3027931065641139,0.0234899520874023,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.11851434608065,,9,0.000648,0.0064492225646972,0.0008597373962402,721.427456,generic_dense,not_separable,,,,0.2398611017398426,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,3.31160240776184,True,2.5580547954169528e-20,0.0,0.8181965446806638,1.4090909090909092
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,1,3,10.0,0.2469670158603601,4194304,symmetrized,torch,1048576,0.236819720973389,0.2368665606427511,0.2368273873180152,,1.0001654087611211,3.917332473585278e-05,,0.9999999999999992,1.0000000000000009,0.0112304256586931,5.551115123125783e-17,4.02549745816246e-16,5.881616915342047e-17,7.01649371376454e-16,0.2075471698113207,0.0405457838693151,0.0717215617381756,0.302793106564114,0.0232672691345214,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1160114761119671,,9,0.000648,0.0064039230346679,0.0008373260498046,721.427456,generic_dense,not_separable,,,,0.2368665606427511,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,3.3129194007204346,True,2.55871573034882e-20,0.0,0.8184326710288479,1.4090909090909092
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,2,3,10.0,0.2470181124901026,4194304,symmetrized,torch,1048576,0.2385053123451435,0.2385580298754188,0.2385051834820332,,1.000221573353728,5.284639338562491e-05,,0.9999999999999998,1.0000000000000002,0.0150587162978134,1.1102230246251563e-16,6.30022333103395e-16,1.1725887085958245e-16,3.04767838555901e-16,0.2075471698113207,0.0405457838693151,0.0722337269617927,0.3027931065641139,0.0237560272216796,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1174283322419993,,9,0.000648,0.0065243244171142,0.000849962234497,721.427456,generic_dense,not_separable,,,,0.2385580298754188,3.302585092994046,0.8181818181818183,20.663476804965537,0.1818181818181817,1.8181818181818183,3.312234110826997,True,0.0,0.0,0.8183011917327319,1.4090909090909092
nglr_20260605_224942,natural_gradient_local_rate,gaussian,0,3,20.0,0.0,4194304,symmetrized,torch,1048576,1.0158044058596312e-19,0.0004279103579984,0.0002382349817868,-2.1684908619625856e-16,1.7961692896190478,0.0001896753762116,0.000238234981787,0.9988552843443906,1.0011460275312662,0.0083290575038119,1.3010426069826053e-18,3.07029209532659e-16,1.935688054218975e-19,7.850462884776156e-17,0.25,0.0344823648038378,0.0001070918491788,0.2505538306851576,0.0163149833679199,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0019089615898024,0.0004279103579986,9,0.000648,0.0011920928955078,0.0007503032684326,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0004279103579984,3.995732273553991,0.0,25.000331203754985,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,1,3,20.0,0.0,4194304,symmetrized,torch,1048576,0.0002612644921384,0.0013033653426317,0.0010373715101789,-2.1684908619625856e-16,1.2564113529655032,0.0002659938324528,0.0010373715101791,0.9994789495747538,1.0005213220603275,0.0133391814272164,4.336808689942019e-19,8.881784197001252e-16,2.5615710414681987e-19,6.227906372178291e-16,0.25,0.0344823648038378,0.0003261893573946,0.250397487509947,0.0122699737548828,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0014806990178769,0.0013033653426319,9,0.000648,0.0011429786682128,0.0007474422454833,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0013033653426317,3.995732273553991,0.0,25.000331203754985,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,2,3,20.0,0.0,4194304,symmetrized,torch,1048576,0.0003579443025124,0.0013076255668423,0.0009507650070842,-2.1684908619625856e-16,1.3753404438521877,0.0003568605597581,0.0009507650070844,0.999525159367835,1.0004750662129058,0.0040182082890367,4.336808689942019e-19,3.8746891271673654e-16,6.594944350062753e-19,1.4817422638912102e-16,0.25,0.0344823648038378,0.0003272555510029,0.2503859111969573,0.0122883319854736,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.001260332455936,0.0013076255668425,9,0.000648,0.0011651515960693,0.0007524490356445,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0013076255668423,3.995732273553991,0.0,25.000331203754985,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,separable,0,3,20.0,1.5012210306614198,4194304,symmetrized,torch,1048576,0.0,7.539047242623015e-07,-0.3562138720711155,-0.3569480549201449,-2.116438419084897e-06,0.3562146259758398,0.0007341828490293,0.6758864145958542,1.4795385413952271,0.0076119152348388,1.8397143943126991e-16,3.449258277292144e-16,7.953997833173855e-17,2.922571080722961e-16,0.203883495145631,0.0344823648038378,1.886774870408781e-07,0.3702796984641958,0.022951602935791,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0022536028180995,0.3569488088248692,9,0.000648,0.0035254955291748,0.0007672309875488,360.717824,separable_diagonal_fast,ok,,,separable_exact,7.539047242623015e-07,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,0.6026840060742272,False,0.0,0.0,0.0952976132007249,1.697156028958711
nglr_20260605_224942,natural_gradient_local_rate,separable,1,3,20.0,1.5429203822095152,4194304,symmetrized,torch,1048576,0.0,4.738686097641195e-06,-0.2625379960642947,-0.2631460617740851,-1.8049524901838235e-05,0.2625427347503923,0.0006080657097904,0.6624556377998856,1.5095350434651742,0.008596622305525,2.220446049250313e-16,2.1706704601943416e-16,1.3828308128300852e-16,2.4740164418779023e-16,0.203883495145631,0.0344823648038378,1.185936837911912e-06,0.3777868335814509,0.022599458694458,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0017740040292679,0.2631508004601828,9,0.000648,0.0035016536712646,0.0007634162902832,360.717824,separable_diagonal_fast,ok,,,separable_exact,4.738686097641195e-06,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,0.5863957176236498,False,1.3811779622264894e-20,0.0,0.0953489753844009,1.7792332218246991
nglr_20260605_224942,natural_gradient_local_rate,separable,2,3,20.0,1.5097394760881808,4194304,symmetrized,torch,1048576,0.0,2.324737734269228e-06,-0.4177817581107546,-0.417647366247119,-5.564478795775799e-06,0.4177840828484888,-0.0001343918636355,0.6820594811515965,1.466147788623346,0.0066107277608316,1.1102230246251563e-16,4.5668864204340285e-16,1.5558847340275502e-16,2.760103438366584e-16,0.203883495145631,0.0344823648038378,5.81805179905484e-07,0.3669284347019791,0.0225989818572998,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0020594618813725,0.4176496909848533,9,0.000648,0.0035157203674316,0.0007350444793701,360.717824,separable_diagonal_fast,ok,,,separable_exact,2.324737734269228e-06,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,0.5992834651884399,False,2.5814337440131057e-21,0.0,0.0954167985624581,1.6671378335397231
nglr_20260605_224942,natural_gradient_local_rate,additive_index,0,3,20.0,0.6315907788787049,4194304,symmetrized,torch,1048576,0.0703066148036955,0.0703248973584488,0.0317385487974188,,2.215756549151614,0.03858634856103,,0.8909312198561165,1.1224211002073738,0.0108087384680933,5.551115123125783e-17,3.607873917655296e-16,6.031751019040004e-17,2.3714374201337736e-16,0.203883495145631,0.0344823648038378,0.0176000023384696,0.2809049814563877,0.0273048877716064,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0193913084762057,,9,0.000648,0.0099561214447021,0.0008852481842041,1191.19104,generic_dense,not_separable,,,,0.0703248973584488,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,1.4325128469547552,True,1.3641655577559547e-20,0.0,0.5476190476190477,1.398925301227074
nglr_20260605_224942,natural_gradient_local_rate,additive_index,1,3,20.0,0.8127581467020374,4194304,symmetrized,torch,1048576,0.117315061641034,0.1173182293474792,0.0814715139159356,,1.4399907858411851,0.0358467154315435,,0.9124958767335674,1.0958953629244532,0.0061753521271232,1.1102230246251563e-16,9.992007221626409e-16,4.849911541456604e-17,4.321968761418749e-16,0.203883495145631,0.0344823648038378,0.0293608833915018,0.2742664642918412,0.0273077487945556,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0734243233224643,,9,0.000648,0.0099818706512451,0.0008590221405029,1191.19104,generic_dense,not_separable,,,,0.1173182293474792,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380951,1.9047619047619049,1.1131994289238378,True,2.909089965132431e-20,0.0,0.5561058872258126,1.4523809523809526
nglr_20260605_224942,natural_gradient_local_rate,additive_index,2,3,20.0,0.7667448731299803,4194304,symmetrized,torch,1048576,0.0871754769812131,0.0871819747431482,0.0483178944883075,,1.8043413453010773,0.0388640802548407,,0.9157546687989624,1.0919955246436557,0.0102740589005393,9.714451465470121e-17,8.881784197001252e-16,1.8808954777538166e-17,3.597533769998862e-16,0.203883495145631,0.0344823648038378,0.0218187728242374,0.2732904633954325,0.0272424221038818,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0320549551310205,,9,0.000648,0.0099425315856933,0.0008697509765625,1191.19104,generic_dense,not_separable,,,,0.0871819747431482,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380951,1.9047619047619049,1.180003853261537,True,0.0,0.0,0.5476190476190476,1.4270230730668847
nglr_20260605_224942,natural_gradient_local_rate,random_feature,0,3,20.0,0.6319137525277905,4194304,symmetrized,torch,1048576,0.0691565149112704,0.0691827856847756,0.0317873286967309,,2.176426536020637,0.0373954569880446,,0.8908287175148981,1.122550250501187,0.0285622632726793,1.1102230246251563e-16,4.870741371474392e-16,6.965406207688017e-17,2.7194799110210365e-16,0.203883495145631,0.0344823648038378,0.0173141694559133,0.2809373035152674,0.0272121429443359,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0209588567819557,,9,0.000648,0.0099673271179199,0.0008585453033447,1191.19104,generic_dense,not_separable,,,,0.0691827856847756,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,1.431780683902927,True,8.166448923385277e-20,0.0,0.5476190476190477,1.42207895024344
nglr_20260605_224942,natural_gradient_local_rate,random_feature,1,3,20.0,0.8127838447962177,4194304,symmetrized,torch,1048576,0.1181366108441434,0.1181452300632944,0.0822112275415878,,1.437093613564264,0.0359340025217065,,0.9129534871133964,1.0953460544433975,0.0076226647497733,1.1102230246251563e-16,5.551115123125784e-16,2.9820881715403336e-17,2.0224166503169971e-16,0.203883495145631,0.0344823648038378,0.0295678543943612,0.2741289904964393,0.0271320343017578,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0731333150402373,,9,0.000648,0.0099327564239501,0.0008349418640136,1191.19104,generic_dense,not_separable,,,,0.1181452300632944,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,1.11316423247653,True,0.0,0.0,0.5550543878945877,1.4523809523809523
nglr_20260605_224942,natural_gradient_local_rate,random_feature,2,3,20.0,0.7702501529424941,4194304,symmetrized,torch,1048576,0.0860464167275848,0.0860707427778561,0.0477841105543274,,1.80124191450627,0.0382866322235286,,0.9156408403532584,1.0921312767287612,0.0231017151977241,9.714451465470121e-17,2.8613490597201536e-16,2.9143870678586117e-17,2.077037090527612e-16,0.203883495145631,0.0344823648038378,0.0215406681142079,0.2733244376649311,0.0272552967071533,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0319351925557066,,9,0.000648,0.0099873542785644,0.0008676052093505,1191.19104,generic_dense,not_separable,,,,0.0860707427778561,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380952,1.9047619047619049,1.1746338527886708,True,0.0,0.0,0.5476190476190477,1.4323680308377162
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,0,3,20.0,0.2731366502807271,4194304,symmetrized,torch,1048576,0.2623760796559772,0.2624038878161293,0.2623988819894189,,1.000019077164782,5.005826710313688e-06,,1.0,1.0,0.0124076892381476,5.551115123125783e-17,3.769390686364696e-16,7.977223325090944e-17,3.593656445351658e-21,0.203883495145631,0.0344823648038378,0.0656710384609264,0.2502670177925993,0.0232956409454345,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1287180705303024,,9,0.000648,0.0064055919647216,0.0008409023284912,721.427456,generic_dense,not_separable,,,,0.2624038878161293,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380953,1.9047619047619049,3.3124881037824823,True,1.2712805181638408e-20,0.0,0.7990463090752995,1.4523809523809523
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,1,3,20.0,0.2731434944066918,4194304,symmetrized,torch,1048576,0.2628966167299796,0.2629223969725486,0.2629153688364761,,1.0000267315528322,7.028136072451119e-06,,0.9999999999999996,1.0000000000000004,0.0191721116232359,5.551115123125783e-17,4.440892098500626e-16,4.814651196883383e-17,7.374821387029293e-16,0.203883495145631,0.0344823648038378,0.0658008042012016,0.2502670177925994,0.0232555866241455,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1291119946547255,,9,0.000648,0.0064043998718261,0.0008425712585449,721.427456,generic_dense,not_separable,,,,0.2629223969725486,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380951,1.9047619047619049,3.312405103138854,True,1.2710907493282611e-20,0.0,0.7991804570026184,1.4523809523809526
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,2,3,20.0,0.2731281361259258,4194304,symmetrized,torch,1048576,0.2618460218118878,0.261869547101868,0.2618511906337013,,1.000070102672141,1.835646816672476e-05,,1.0,1.0,0.0090018624802866,5.551115123125783e-17,3.2436436865139876e-16,3.925830043761596e-17,3.837442547048312e-20,0.203883495145631,0.0344823648038378,0.0655373106038831,0.2502670177925993,0.0234954357147216,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1284034456673232,,9,0.000648,0.006462812423706,0.0008544921875,721.427456,generic_dense,not_separable,,,,0.261869547101868,3.995732273553991,0.9047619047619048,25.000331203754985,0.0952380952380953,1.9047619047619049,3.312591363142331,True,0.0,0.0,0.7992425952601041,1.4523809523809523
nglr_20260605_224942,natural_gradient_local_rate,gaussian,0,3,50.0,0.0,4194304,symmetrized,torch,1048576,0.0004678500518904,0.0017959564029301,0.0010180987019948,-2.1684908619625856e-16,1.7640297541005645,0.0007778577009352,0.0010180987019951,0.99933594682448,1.0006644944351597,0.0166396830350689,4.336808689942019e-19,2.7188144229226584e-16,5.121349207261921e-19,1.147388656987096e-16,0.25,0.0287907806952025,0.0003656245911196,0.2037173875874262,0.0163426399230957,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0012805502506961,0.0017959564029303,9,0.000648,0.001176118850708,0.0007448196411132,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0017959564029301,4.912023005428146,0.0,30.7333408769506,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,1,3,50.0,0.0,4194304,symmetrized,torch,1048576,0.0009084196817523,0.0017828025727236,0.001163660087424,-2.1684908619625856e-16,1.5320647257655158,0.0006191424852995,0.0011636600874242,0.9995628085545142,1.0004373826654456,0.0036772697622022,4.336808689942019e-19,7.771561172376097e-16,8.2034780175591365e-19,5.715222817774257e-16,0.25,0.0287907806952025,0.0003629467066325,0.2036711516945032,0.0123460292816162,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0011585274012893,0.0017828025727238,9,0.000648,0.0011625289916992,0.0007333755493164,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0017828025727236,4.912023005428146,0.0,30.7333408769506,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,2,3,50.0,0.0,4194304,symmetrized,torch,1048576,-0.0,0.0009540278868316,0.0004038487625874,-2.1684908619625856e-16,2.36233950729254,0.0005501791242441,0.0004038487625877,0.9988749678476504,1.0011262992752474,0.0073268085446484,4.336808689942019e-19,3.070645731846446e-16,4.404571325722362e-19,1.2719202621569003e-16,0.25,0.0287907806952025,0.0001942230086824,0.2038114027904448,0.0123353004455566,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0017176915716762,0.0009540278868318,9,0.000648,0.0011487007141113,0.0007541179656982,134.811136,gaussian_analytic,ok,0.0,1.0,gaussian,0.0009540278868316,4.912023005428146,0.0,30.7333408769506,1.0,1.0,0.0,False,,,,
