potential_family,N_theta,kappa_target,M_mc,Lambda_hat_full_sym_mean,Lambda_hat_full_sym_std,Lambda_hat_raw_forward_mean,Lambda_hat_raw_forward_std,Lambda_hat_diag_mean,Lambda_hat_diag_std,Lambda_hat_separable_exact_mean,Lambda_hat_separable_exact_std,Lambda_true_mean,Lambda_true_std,gamma_loc_mean,gamma_loc_std,gamma_true_mean,gamma_true_std,inverse_gamma_loc_mean,inverse_gamma_loc_std,full_sym_minus_exact_mean,full_sym_minus_exact_std,full_sym_minus_diag_mean,full_sym_minus_diag_std,full_sym_minus_gaussian_mean,full_sym_minus_gaussian_std,full_sym_minus_separable_mean,full_sym_minus_separable_std,full_sym_over_separable_mean,full_sym_over_separable_std,full_sym_minus_separable_exact_mean,full_sym_minus_separable_exact_std,diag_minus_exact_mean,diag_minus_exact_std,abs_diag_minus_exact_mean,abs_diag_minus_exact_std,gamma_minus_gaussian_mean,gamma_minus_gaussian_std,gamma_minus_separable_mean,gamma_minus_separable_std,inverse_gamma_minus_gaussian_inverse_mean,inverse_gamma_minus_gaussian_inverse_std,self_adjoint_error_H_sym_mean,self_adjoint_error_H_sym_std,self_adjoint_error_L_star_mean,self_adjoint_error_L_star_std,n_seeds,baseline_correction_status,is_largest_M_row
separable,16,5.0,65536,0.14355453499771859,0.03732450148820355,0.07219955900022736,0.07615495141645016,0.0740059175083403,0.07668002814605844,0.06337808020323955,0.07526764752243763,,,0.7853541835554857,0.0409995130449332,,,1.275048338620214,0.0665640574492293,0.08017645479447903,0.03794314603423407,0.06954861748937828,0.0393555266578549,-0.042037212783595373,0.037700993055464704,0.0,0.0,1.0,0.0,0.08017645479447903,0.03794314603423407,0.010627837305100755,0.0014123806236208266,0.010627837305100755,0.0014123806236208266,-0.11964146976047807,0.032752322019793265,0.0,0.0,0.17002477182352538,0.05649401964378567,3.4228421086296703e-16,1.3035235583447782e-17,3.775455838372515e-15,1.8090069042963546e-15,2,ok,False
separable,16,5.0,131072,0.10463795531422346,0.039409535017484947,0.07032893878908314,0.06808564945493618,0.07173124155969925,0.06704608107221637,0.06334950777918963,0.07523422069501372,,,0.7958237855417698,0.044215444167078774,,,1.2585019751185949,0.06992153894612886,0.04128844753503383,0.03582468567752878,0.032906713754524204,0.02763654605473142,-0.015402492397014897,0.04571568042573673,0.0,0.0,1.0,0.0,0.04128844753503383,0.03582468567752878,0.008381733780509623,0.008188139622797356,0.008381733780509623,0.008188139622797356,-0.1348520479537042,0.039287820549989964,0.0,0.0,0.18399893014502366,0.06423239736698266,4.578443646738863e-16,1.3755651936398427e-16,2.934584411927978e-15,1.0091529369527537e-15,2,ok,False
separable,16,5.0,262144,0.08325419278222881,0.05478819687758662,0.06655816585168942,0.07131400081338672,0.06736617087716353,0.07082876424727515,0.06333210225817609,0.07521479682420949,,,0.7943424597427595,0.04560502230813121,,,1.2609810719520778,0.07239581519427901,0.019922090524052707,0.02042659994662289,0.01588802190506529,0.016040567369688535,-0.0031642763603884558,0.06263202648124763,0.0,0.0,1.0,0.0,0.019922090524052707,0.02042659994662289,0.00403406861898742,0.004386032576934353,0.00403406861898742,0.004386032576934353,-0.15918550880346705,0.0492585437559421,0.0,0.0,0.2122364377571988,0.07641416718887149,3.0517392864211486e-16,3.944662883677461e-17,1.4288258206401545e-15,7.182627667533764e-16,2,ok,True
separable,32,5.0,8192,1.3073331984661283,0.008631897367856224,0.1282845589014348,0.02776907407333945,0.257619610820625,0.01587718807540586,0.11381328774913169,0.004382985627755682,,,0.2337429361464763,0.03288522973580687,,,4.320967905590111,0.6079157924470228,1.1935199107169967,0.01301488299561171,1.0497135876455035,0.0072452907075498015,-0.24304053370567236,0.03499961216572325,0.0,0.0,1.0,0.0,1.1935199107169967,0.01301488299561171,0.14380632307149332,0.020260173703161542,0.14380632307149332,0.020260173703161542,-0.07434896068909966,0.037522572863629595,0.0,0.0,1.074815372152013,0.6567762892579382,5.137843423137205e-16,1.559653727282867e-16,6.217248937900877e-15,1.2560739669470201e-15,2,ok,False
separable,32,5.0,16384,0.8389843025639361,0.01687032252364274,0.12192527622365265,0.025407709669441416,0.14989733812772701,0.03841697132067543,0.11359967952648434,0.0043644832967757825,,,0.464571191689492,0.021394106761472364,,,2.1548074967348763,0.0992316838844781,0.7253846230374517,0.012505839226866933,0.689086964436209,0.021546648797032733,-0.20827403420104618,0.03388800918139978,0.0,0.0,1.0,0.0,0.7253846230374517,0.012505839226866933,0.036297658601242684,0.03405248802389965,0.036297658601242684,0.03405248802389965,-0.027318101225442537,0.053010360034600315,0.0,0.0,0.11762161570945995,0.23017209203456637,5.994296748535906e-16,2.513431452118001e-16,2.9807739859906458e-15,8.088448704311984e-16,2,ok,False
separable,32,5.0,32768,0.6305557092141729,0.02022907376214754,0.11149784411046888,0.014559479997047613,0.12122211848932628,0.008561705483583195,0.11360599789183715,0.004148667021217723,,,0.5748498111463733,0.011721698126500426,,,1.739946535585407,0.03547905496517443,0.5169497113223358,0.016080406740929854,0.5093335907248466,0.011667368278564285,-0.09985264087981016,0.00202524775610349,0.0,0.0,1.0,0.0,0.5169497113223358,0.016080406740929854,0.007616120597489132,0.0044130384623654725,0.007616120597489132,0.0044130384623654725,-0.06318317058372841,0.03186746552404143,0.0,0.0,0.1718477672844252,0.0849914688170424,5.898059818321144e-16,1.864484794686983e-16,4.440892098500626e-15,3.76822190084106e-15,2,ok,False
separable,32,5.0,65536,0.44041910740873835,0.003727516879066023,0.10501627397740698,0.005983885566654301,0.11137064064323238,0.0007646604513138096,0.11353874065341847,0.004083956320845523,,,0.6805583211479609,0.012514155775490959,,,1.4696302405135115,0.02702366746634768,0.32688036675531984,0.007811473199911545,0.329048466765506,0.002962856427752218,-0.08036556511234838,0.0013003874655028536,0.0,0.0,1.0,0.0,0.32688036675531984,0.007811473199911545,-0.002168100010186101,0.004848616772159337,0.0034284897989686966,0.0030661564389864297,-0.061953863936012155,0.023938271904608188,0.0,0.0,0.12269157075738812,0.047747345934132615,6.106226635438361e-16,7.850462293418876e-17,6.6095854994049845e-15,8.237670082335205e-15,2,ok,False
separable,32,5.0,131072,0.3014514702611192,0.0037153800657541486,0.10952851906788458,0.008883960979503898,0.1133201876457744,0.004624520205093051,0.11356287076329412,0.004177456164055829,,,0.7436679434139504,0.01649345244075105,,,1.345016969843745,0.029830482301389932,0.1878885994978251,0.007892836229809947,0.1881312826153448,0.00833990027084716,-0.05867206041575693,0.0025376522049317457,0.0,0.0,1.0,0.0,0.1878885994978251,0.007892836229809947,-0.0002426831175197236,0.00044706404103722207,0.0003161220150420807,0.0003432057561553768,-0.06865993378232038,0.0260393393289426,0.0,0.0,0.1139019495991841,0.044297651359000385,5.084899191494529e-16,9.107635651764475e-17,3.552713678800501e-15,2.5121479338940403e-15,2,ok,False
separable,32,5.0,262144,0.19133974470222553,0.012807931405793192,0.10910972944365555,0.0034188536533896825,0.11010655981693836,0.00319616506769415,0.1135153691221597,0.004164801126438362,,,0.7832819523922396,0.01220356931152355,,,1.2768344535496912,0.019893140274260007,0.07782437558006583,0.016972732532231555,0.08123318488528718,0.016004096473487342,-0.060852727253514274,0.020461599968511567,0.0,0.0,1.0,0.0,0.07782437558006583,0.016972732532231555,-0.00340880930522134,0.0009686360587442067,0.00340880930522134,0.0009686360587442067,-0.08749450007033283,0.01948869710089563,0.0,0.0,0.12839389178274774,0.029501273598616214,4.996003610813204e-16,2.3551386880256624e-16,1.7763568394002505e-15,0.0,2,ok,True
separable,64,5.0,8192,3.847952538502106,0.1283096336453108,,,0.5159346299827772,0.11207552423023567,0.11340207624328887,0.0038656711293098512,,,-1.0266839066812428,0.03307349861368174,,,-0.9745152628912956,0.03139294283907946,3.7345504622588166,0.1321753047746209,3.3320179085193287,0.016234109415075186,-0.14558611406489108,0.24812605300641094,0.0,0.0,1.0,0.0,3.7345504622588166,0.1321753047746209,0.40253255373948826,0.11594119535954556,0.40253255373948826,0.11594119535954556,-0.03738790161603217,0.015323064665172033,0.0,0.0,0.037515536433187224,0.0181158112333964,3.024420281734941e-15,1.6080190009833928e-15,3.1143785648873796e-15,3.7359587462484753e-16,2,ok,False
separable,64,5.0,16384,2.733875759264555,0.0744374389963283,,,0.38129636963672425,0.048761113733673325,0.11333965454500453,0.0037125954436093393,,,-0.47295092140640604,0.030646935044547484,,,-2.118832742966412,0.13729908644823802,2.620536104719551,0.07815003443993723,2.352579389627831,0.02567632526265491,-0.07871901084850763,0.13606288143886547,0.0,0.0,1.0,0.0,2.620536104719551,0.07815003443993723,0.2679567150917197,0.0524737091772827,0.2679567150917197,0.0524737091772827,-0.05424311153561362,0.011994128888678502,0.0,0.0,0.2718398133412776,0.030798202720456927,2.296442376938451e-15,2.2847945357509263e-15,5.303133205257043e-15,2.5488288336305468e-15,2,ok,False
separable,64,5.0,32768,1.9547875560651384,0.0916514030088692,,,0.24196391456292093,0.15996818887331116,0.11352891962747737,0.003955751236563731,,,-0.02892188023332832,0.06678354545748036,,,20.754165315119668,47.923465956309016,1.841258636437661,0.09560715424543291,1.7128236415022173,0.06831678586444186,-0.08961902124642718,0.038177158372604186,0.0,0.0,1.0,0.0,1.841258636437661,0.09560715424543291,0.12843499493544358,0.16392394010987488,0.12843499493544358,0.16392394010987488,-0.011694003284354753,0.05533892024515673,0.0,0.0,95.23376144865236,97.40089525523926,1.4988010832439613e-15,7.850462293418876e-17,9.676934242997232e-15,4.274491580355536e-15,2,ok,False
separable,64,5.0,65536,1.3165972652061082,0.09993267700264814,,,0.1846312024222106,0.06429850046258859,0.11353787565954773,0.004104982566069806,,,0.24108117986053457,0.050875836796824614,,,4.242447998995787,0.8952921673138782,1.2030593895465604,0.10403765956871795,1.1319660627838974,0.03563417654005964,-0.13972405633765417,0.07751120038436544,0.0,0.0,1.0,0.0,1.2030593895465604,0.10403765956871795,0.07109332676266286,0.0684034830286584,0.07109332676266286,0.0684034830286584,-0.02706956571663778,0.05790073102786707,0.0,0.0,0.5119222023246688,0.9930228265793689,1.7763568394002505e-15,1.2560739669470201e-15,3.4660722078994385e-15,1.8041503722455015e-15,2,ok,False
separable,64,5.0,131072,0.941975227764605,0.08723047067719422,,,0.16114873518024597,0.03201227659424534,0.11356387503653592,0.004153682564412729,,,0.45524623879473,0.022966645569144753,,,2.199412271716344,0.1109578021746446,0.828411352728069,0.09138415324160695,0.7808264925843589,0.05521819408294895,-0.08546200675380983,0.09348120170744906,0.0,0.0,1.0,0.0,0.828411352728069,0.09138415324160695,0.04758486014371006,0.03616595915865806,0.04758486014371006,0.03616595915865806,-0.04367820568976516,0.020408172989990297,0.0,0.0,0.19507442197424696,0.1006796057771419,1.0301498218256628e-15,5.4788055395452716e-17,4.895211813314178e-15,4.078391502065926e-15,2,ok,False
separable,64,5.0,262144,0.6535375097230529,0.0039646727126876,,,0.13226162264702201,0.008531037644969685,0.11356810242780656,0.004231000131960317,,,0.5986398241578308,0.0038095374727764963,,,1.6704873416516062,0.01063040557779986,0.5399694072952463,0.008195672844647976,0.5212758870760309,0.012495710357657324,-0.06694240440429577,0.011820669001514897,0.0,0.0,1.0,0.0,0.5399694072952463,0.008195672844647976,0.018693520219215456,0.004300037513009367,0.018693520219215456,0.004300037513009367,-0.05313770124914263,0.00024534686017334663,0.0,0.0,0.13619854980408286,0.0022402762840494543,1.1919849120049409e-15,3.1668054815834836e-17,4.208697642828203e-15,1.2006101441463426e-15,2,ok,True
