family,N_theta,kappa_target,seed,alpha_target,beta_target,rho,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig,M_mc,gamma_loc,Lambda_hat,log_kappa_factor,Gamma_current,current_bound_rate,D_kappa,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_loc,inverse_gamma_over_logkappa
radial_tail,8,5.0,5,0.33333333333333337,1.6666666666666665,0.502722770551146,1.3261119362780909,True,8.909084970093186e-17,0.0,0.8822143353244946,1.3333333333333333,32768,0.9971298775829296,0.2606450050341988,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.0998854978661161,1.002878383730741,0.3843273599084216
radial_tail,8,5.0,6,0.33333333333333326,1.6666666666666667,0.5011266512901948,1.330335684502659,True,6.482345979944141e-17,0.0,0.8836871241098915,1.3333333333333335,32768,0.9955429158386877,0.1780686503317749,2.6094379124341005,0.6666666666666667,0.21428571428571427,16.32662240617609,0.0491965649785553,0.06824023268891319,1.0044770386995898,0.38494000332914885
radial_tail,8,5.0,7,0.3333333333333335,1.6666666666666665,0.5035835369439572,1.3238452367056999,True,6.552722105406273e-17,0.0,0.8834705044909138,1.3333333333333333,32768,1.000000000000001,0.27738682624483896,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.10630137046874234,0.9999999999999989,0.38322429333725455
radial_tail,8,5.0,8,0.33333333333333337,1.6666666666666665,0.5029542308169461,1.3255016576434862,True,3.750011641911201e-17,0.0,0.8843083011629193,1.3333333333333333,32768,0.9999999999999998,0.2608542120095072,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.09996567106138989,1.0000000000000002,0.38322429333725505
radial_tail,8,5.0,9,0.33333333333333337,1.6666666666666665,0.5029571989268733,1.3254938354378651,True,6.638304332450753e-17,0.0,0.8843779060113568,1.3333333333333333,32768,0.9999999999999991,0.2430163694601431,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.09312977645574862,1.0000000000000009,0.38322429333725533
separable,8,10.0,0,0.18181818181818188,1.8181818181818181,1.2910505911808852,0.6337333515594086,False,2.9295359168623714e-17,0.0,0.22055480702976515,1.8181818174281492,32768,0.7166392463165048,0.03625522962466087,3.302585092994046,0.8181818181818181,0.20754716981132074,20.663476804965537,0.04054578386931515,0.010977833607246357,1.3954022266293082,0.4225181751075699
separable,8,10.0,1,0.18181818181818177,1.8181818181818183,1.2908603982593914,0.6338267246288309,False,1.7933049328286738e-17,0.0,0.24364188267309306,1.8181818057481864,32768,0.7153337381590976,0.03111680272755267,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.009421953364218364,1.3979488826760602,0.4232892850033162
separable,8,10.0,2,0.18181818181818177,1.8181818181818183,0.918206918860517,0.8910647495416081,False,3.1026725953751336e-17,0.0,0.44926465789740644,1.8181795960214302,32768,0.7997562010240213,0.15124273790890772,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04579525845670024,1.2503810520250835,0.3786067631315799
separable,8,10.0,3,0.18181818181818177,1.8181818181818183,0.9013676091886551,0.9077115816467882,False,2.954667382964328e-17,0.0,0.4585194737867173,1.81817439631714,32768,0.8048863950167562,0.14045761992752873,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.042529599078458005,1.2424113591573156,0.3761935950697866
separable,8,10.0,4,0.18181818181818166,1.8181818181818183,1.1146702739331966,0.7340124136394193,False,5.15640629890888e-17,0.0,0.3213429744125953,1.818181812583237,32768,0.7518067113123599,0.13910418877789743,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.042119789456140505,1.3301291208938424,0.4027539286468403
separable,8,10.0,5,0.18181818181818188,1.8181818181818181,1.277867979281168,0.6402710072147402,False,4.406282039220813e-17,0.0,0.23181171958175428,1.8181818176878348,32768,0.7150181329765848,0.07427579009018762,3.302585092994046,0.8181818181818181,0.20754716981132074,20.663476804965537,0.04054578386931515,0.02249019722391193,1.398565929841597,0.42347612263146567
separable,8,10.0,6,0.18181818181818177,1.8181818181818183,0.9014638027560286,0.9076147213902612,False,4.4843210100837174e-17,0.0,0.45548683447757143,1.8181755555640553,32768,0.7921133715857969,0.1570661957899344,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04755856135944157,1.2624455486694004,0.38225980954964495
separable,8,10.0,7,0.18181818181818177,1.8181818181818183,1.268547155915639,0.6449754858275281,False,3.6504215594850556e-17,0.0,0.23709322557840218,1.8181818164199899,32768,0.717034162839717,0.049991842681624196,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.01513718534843345,1.3946336894739226,0.42228546735478073
separable,8,10.0,8,0.18181818181818177,1.8181818181818183,0.93907224156179,0.8712661092197588,False,2.9646293078474494e-17,0.0,0.4349156257031981,1.818181795067038,32768,0.7905904219692117,0.1359810130667918,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04117411338022925,1.264877453877051,0.38299617368233896
separable,8,10.0,9,0.18181818181818177,1.8181818181818183,1.1220481949556609,0.729185984933695,False,1.9652543600216716e-17,0.0,0.3318134397562579,1.8181818172484794,32768,0.7517659135665347,0.13982109254318223,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.0423368629743386,1.330201305956785,0.4027757857862962
additive_index,8,10.0,0,0.18181818181818177,1.8181818181818183,0.9289385870949795,0.8807706231048869,True,4.8432038418605785e-17,0.0,0.6456300771422545,1.4090909090909092,32768,0.9168191692003484,0.1332259811531151,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.0403399087084038,1.090727630479413,0.3302648076481763
additive_index,8,10.0,1,0.18181818181818177,1.8181818181818183,0.930194537567262,0.8795814048979576,True,5.239147484290743e-17,0.0,0.6083782003470073,1.4090909090909092,32768,0.9002849843084133,0.15044022219247152,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04555226222985399,1.1107593900038069,0.3363302863445128
additive_index,8,10.0,2,0.18181818181818177,1.8181818181818183,0.8428525576743625,0.9707294718774813,True,6.314831920864718e-17,0.0,0.6805625388944001,1.4090909090909092,32768,0.9252037072146817,0.10704780810006295,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.032413338365497174,1.0808430534833156,0.3272718258724558
additive_index,8,10.0,3,0.18181818181818188,1.8181818181818181,1.0403834526780649,0.7864233288944816,True,8.07284858670421e-17,0.0,0.5939638108071165,1.4090909090909092,32768,0.9061125307086715,0.1278465560571899,3.302585092994046,0.8181818181818181,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03871105587207965,1.1036156836037783,0.3341672212912662
additive_index,8,10.0,4,0.18181818181818177,1.8181818181818183,0.7721975537361621,1.0595498706557256,True,5.580869724845902e-17,0.0,0.5909090909090908,1.3104924520882708,32768,0.8930560236173168,0.12710839980659394,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03848754724783199,1.119750579531962,0.33905275655344963
additive_index,8,10.0,5,0.18181818181818177,1.8181818181818183,0.7377746863306703,1.1089860269549956,True,8.131858249172607e-17,0.0,0.5909090909090908,1.271069377651722,32768,0.9035877899285483,0.08871283741828791,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.02686163563400056,1.1066993281074278,0.3351009275900656
additive_index,8,10.0,6,0.18181818181818177,1.8181818181818183,0.8311506674947204,0.9843965121847362,True,3.4127818900704114e-17,0.0,0.5909090909090908,1.399789694201052,32768,0.9007475778505996,0.16086118402616356,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.048707657636863674,1.1101889414859605,0.3361575584656592
additive_index,8,10.0,7,0.18181818181818177,1.8181818181818183,0.8867561381125246,0.9226683447868002,True,7.449259165849077e-17,0.0,0.6577789559725352,1.4090909090909092,32768,0.9170044341462762,0.15122735549659316,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.045790600768289065,1.0905072677549177,0.33019808333425543
additive_index,8,10.0,8,0.18181818181818177,1.8181818181818183,1.0009665283490703,0.8173917858484985,True,7.257392516951801e-17,0.0,0.6511185932598176,1.4090909090909092,32768,0.9076206983391231,0.10499883170718934,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03179292243822244,1.1017818366526062,0.33361194507595765
additive_index,8,10.0,9,0.18181818181818177,1.8181818181818183,0.9360963334320271,0.874035918057817,True,4.6418306042018007e-17,0.0,0.5909090909090908,1.370958850765944,32768,0.9066411880083007,0.13091511533757655,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03964019446926407,1.10297217160053,0.3339723702926914
random_feature,8,10.0,0,0.18181818181818177,1.8181818181818183,0.9887589524863994,0.8274836006534894,True,5.340666790949979e-17,0.0,0.6157978753685805,1.4090909090909092,32768,0.9127442284317535,0.14640666626208915,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04433092929919341,1.095597177007809,0.33173927276906784
random_feature,8,10.0,1,0.18181818181818188,1.8181818181818181,1.0079947769560231,0.8116925175471558,True,7.480184648465534e-17,0.0,0.5935488606039673,1.4090909090909092,32768,0.8884142571433697,0.1194488735889029,3.302585092994046,0.8181818181818181,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03616829550956804,1.125601026727583,0.340824231634601
random_feature,8,10.0,2,0.18181818181818177,1.8181818181818183,0.8727151740683182,0.9375129967864739,True,3.91236613732202e-17,0.0,0.6634985296804132,1.4090909090909092,32768,0.9252561828595693,0.142955588633191,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.043285966782945426,1.0807817537727007,0.3272532647426472
random_feature,8,10.0,3,0.18181818181818166,1.8181818181818183,1.018762471964394,0.8031134250599035,True,4.976237570199389e-17,0.0,0.5909090909090908,1.4042728790990777,32768,0.8889305908957024,0.11524298664952377,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.034894781937336,1.1249472233736293,0.3406262644859753
random_feature,8,10.0,4,0.18181818181818177,1.8181818181818183,0.7602385536560201,1.0762172139878285,True,7.026017727709435e-17,0.0,0.5909090909090908,1.299139474807499,32768,0.8897713740070261,0.10777819771994038,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.03263449530750204,1.123884212521433,0.34030439212772745
random_feature,8,10.0,5,0.18181818181818177,1.8181818181818183,0.7491832752793138,1.0920983492013754,True,4.735297275969828e-17,0.0,0.5909090909090908,1.2829021994484062,32768,0.8999339062279919,0.12295831070556638,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.037230928876413986,1.111192714353244,0.33646149397042874
random_feature,8,10.0,6,0.18181818181818177,1.8181818181818183,0.7920058562267707,1.0330502126332166,True,5.20522978018117e-17,0.0,0.6135853649295482,1.4090909090909092,32768,0.9261115171402132,0.14055383732099794,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.04255873304193205,1.0797835697886047,0.32695102151318023
random_feature,8,10.0,7,0.18181818181818177,1.8181818181818183,0.9407047698877584,0.8697540869059703,True,4.924773430554845e-17,0.0,0.6279987957786218,1.4090909090909092,32768,0.9104986626260425,0.16437306462101958,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.049771030872062354,1.0982992518800845,0.33255744241381296
random_feature,8,10.0,8,0.18181818181818177,1.8181818181818183,1.0421547470883388,0.7850866874307532,True,1.0714447522702359e-16,0.0,0.6282428139513075,1.4090909090909092,32768,0.9107854078603688,0.16011284708337226,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.0484810663691992,1.0979534711137013,0.3324527423813697
random_feature,8,10.0,9,0.18181818181818177,1.8181818181818183,0.9361165747770166,0.8740170190627268,True,4.654111410489756e-17,0.0,0.5909090909090908,1.3678555785439042,32768,0.9051321780345152,0.1647642960992844,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.049889493066751826,1.104811014642623,0.3345291592898905
radial_tail,8,10.0,0,0.18181818181818177,1.8181818181818183,0.6171546416462407,1.3257322605552213,True,4.3280542197475545e-17,0.0,0.8579268124328774,1.4090909090909092,32768,1.0,0.2897605091007643,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.0877374847102196,1.0,0.30279310656411385
radial_tail,8,10.0,1,0.18181818181818166,1.8181818181818183,0.6186839656954108,1.3224551847923982,True,7.861608620910503e-17,0.0,0.8551544004638489,1.4090909090909092,32768,0.9999999999999998,0.3413376035607629,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.10335467336931334,1.0000000000000002,0.3027931065641139
radial_tail,8,10.0,2,0.18181818181818177,1.8181818181818183,0.6179341602983224,1.324059860660271,True,6.770547385362083e-17,0.0,0.8573088346573078,1.4090909090909092,32768,0.9999999999999996,0.3391975789353504,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.10270668866486098,1.0000000000000004,0.302793106564114
radial_tail,8,10.0,3,0.18181818181818177,1.8181818181818183,0.617159008477168,1.3257228800737617,True,4.528442405407868e-17,0.0,0.8576726253287033,1.4090909090909092,32768,1.0000000000000002,0.2852285433769115,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.08636523672985214,0.9999999999999998,0.3027931065641138
radial_tail,8,10.0,4,0.18181818181818177,1.8181818181818183,0.6159186682862772,1.3283926276472753,True,4.6354052199011454e-17,0.0,0.8585577278406721,1.4090909090909092,32768,1.0000000000000004,0.2654767600406062,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.08038453289327097,0.9999999999999996,0.30279310656411373
radial_tail,8,10.0,5,0.18181818181818177,1.8181818181818183,0.6171682883503093,1.3257029462236596,True,6.301345464122926e-17,0.0,0.856366242088805,1.4090909090909092,32768,1.0,0.2804180744502989,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.08490865989953297,1.0,0.30279310656411385
radial_tail,8,10.0,6,0.18181818181818177,1.8181818181818183,0.6169326726641325,1.3262092517302106,True,4.029174695013278e-17,0.0,0.8563263206972057,1.4090909090909092,32768,0.9999999999999996,0.31026712625251923,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.09394674702272042,1.0000000000000004,0.302793106564114
radial_tail,8,10.0,7,0.18181818181818177,1.8181818181818183,0.6161730955163351,1.3278441141546526,True,3.938972642687136e-17,0.0,0.859162013213641,1.4090909090909092,32768,1.0,0.2455331239080801,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.07434573735251906,1.0,0.30279310656411385
radial_tail,8,10.0,8,0.18181818181818166,1.8181818181818183,0.6164168171643779,1.327319105188586,True,4.76253881777289e-17,0.0,0.8576961668042661,1.4090909090909092,32768,0.9999999999999996,0.27806331354771197,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.08419565453062296,1.0000000000000004,0.302793106564114
radial_tail,8,10.0,9,0.18181818181818166,1.8181818181818183,0.6164922668553863,1.3271566606264396,True,9.586579699267021e-17,0.0,0.857351280878448,1.4090909090909092,32768,1.0,0.28500772176674544,3.302585092994046,0.8181818181818183,0.20754716981132074,20.663476804965537,0.04054578386931515,0.08629837346851346,1.0,0.30279310656411385
separable,8,20.0,0,0.09523809523809523,1.9047619047619047,1.4266140294425216,0.6342023042598697,False,1.5379886572161998e-17,0.0,0.13638366958225778,1.9047619038941774,32768,0.6866381177894547,0.0338722197174154,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.008477099414693233,1.4563712297525435,0.36448168446910956
separable,8,20.0,1,0.09523809523809523,1.9047619047619047,1.4263100873224748,0.6343374507435191,False,1.970603376539741e-17,0.0,0.16447658785411723,1.904761880359216,32768,0.6817479463863783,0.03580492346662413,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.008960791418284278,1.4668177664494988,0.36709610805451753
separable,8,20.0,2,0.09523809523809512,1.9047619047619049,1.0152104813346836,0.8912062290495922,False,3.205684425439464e-17,0.0,0.39528659613995965,1.904761547252639,32768,0.7774913333308187,0.15712761161295175,3.995732273553991,0.9047619047619049,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03932385877124723,1.286187970373819,0.32189042766617176
separable,8,20.0,3,0.09523809523809523,1.9047619047619047,0.9981847485520288,0.9064072618564413,False,2.893974727401764e-17,0.0,0.40206649686553597,1.9047618386970568,32768,0.7806341071373619,0.1881605251499001,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.04709037349555488,1.2810098749938914,0.3205945211775917
separable,8,20.0,4,0.09523809523809523,1.9047619047619047,1.2396838924859135,0.7298327503050828,False,1.713364536476401e-17,0.0,0.25443920920507523,1.9047619046000763,32768,0.7261431097497162,0.14375270864406067,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03597656169195748,1.3771390054842985,0.34465247198842147
separable,8,20.0,5,0.09523809523809523,1.9047619047619047,1.4126205896530275,0.6404847213674942,False,1.1953165967755306e-17,0.0,0.1539189816185077,1.904761892571333,32768,0.6843710147643833,0.043471719387681414,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.01087953756947175,1.4611957234107615,0.3656890961093111
separable,8,20.0,6,0.09523809523809523,1.9047619047619047,0.9987996760701906,0.9058492172541741,False,3.714264919684294e-17,0.0,0.40190471021862917,1.9047618806161157,32768,0.7789781928715409,0.14219421229482845,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03558652145839448,1.283732983992412,0.3212760255457756
separable,8,20.0,7,0.09523809523809523,1.9047619047619047,1.402644758662393,0.6450399498335664,False,8.140952749277947e-18,0.0,0.15083187829483635,1.9047619040718269,32768,0.6889790832336211,0.04795533864783123,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.012001639590626905,1.4514228723848166,0.36324327382771654
separable,8,20.0,8,0.09523809523809523,1.9047619047619047,1.0370849676688603,0.8724086578900196,False,3.999082461373593e-17,0.0,0.37864299910076304,1.9047616658529918,32768,0.7704392707018011,0.14801592100338234,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.037043503135341466,1.2979608361462283,0.3248367876739052
separable,8,20.0,9,0.09523809523809523,1.9047619047619047,1.2400411719865536,0.7296224715768675,False,2.7055545440849475e-17,0.0,0.26004589265090505,1.9047618995333222,32768,0.728033212157621,0.1515724069533164,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03793357426785274,1.373563710144995,0.34375769348612617
additive_index,8,20.0,0,0.09523809523809523,1.9047619047619047,1.096158078640516,0.8253936383737774,True,4.552658328236363e-17,0.0,0.588304047027256,1.4523809523809523,32768,0.9023912884011696,0.13130648403809528,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03286168217704565,1.1081667264006623,0.2773375818332811
additive_index,8,20.0,1,0.09523809523809523,1.9047619047619047,1.056774529434385,0.8561541554622426,True,5.4922692076258086e-17,0.0,0.5476190476190477,1.4476245585930791,32768,0.8936943369301353,0.19155039770193344,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.04793874678984925,1.1189508075378742,0.28003648165912454
additive_index,8,20.0,2,0.09523809523809523,1.9047619047619047,0.8895838731554818,1.0170619455505463,True,9.776098860536509e-17,0.0,0.6635425288248367,1.4523809523809523,32768,0.923797705381483,0.16068093797651475,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.040213139163499965,1.0824880752296837,0.2709110623837839
additive_index,8,20.0,3,0.09523809523809534,1.9047619047619047,1.138571266831137,0.7946467042682636,True,2.5611118934630137e-17,0.0,0.558948008388013,1.4523809523809523,32768,0.8937126496700871,0.13898774250685372,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03478404782691597,1.118927879524978,0.2800307435337131
additive_index,8,20.0,4,0.09523809523809523,1.9047619047619047,0.8328824543107192,1.0863020346738748,True,7.829932598068356e-17,0.0,0.5476190476190477,1.3305741670289664,32768,0.8867817762302013,0.12678501634760378,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03173010794210075,1.1276731511681497,0.2822193965876359
additive_index,8,20.0,5,0.09523809523809523,1.9047619047619047,0.7970333170399888,1.135161963018054,True,4.384708147810695e-17,0.0,0.5476190476190477,1.2899623918493213,32768,0.9058502169400982,0.08145033205888172,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.020384331702593274,1.1039352657859194,0.27627858680432255
additive_index,8,20.0,6,0.09523809523809523,1.9047619047619047,0.9025009564884681,1.0025052031880761,True,8.768538425072351e-17,0.0,0.5476190476190477,1.4497908928621148,32768,0.906813612524888,0.15837809756253013,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03963681416063976,1.1027624488516976,0.2759850694077782
additive_index,8,20.0,7,0.09523809523809512,1.9047619047619049,1.0195469402813782,0.8874156441607343,True,5.1478391341262727e-17,0.0,0.6108115060414958,1.4523809523809526,32768,0.9152594484840009,0.15574555650169217,3.995732273553991,0.9047619047619049,0.20388349514563106,25.000331203754982,0.0344823648038378,0.038977975960127274,1.0925863717182707,0.27343833293076797
additive_index,8,20.0,8,0.09523809523809523,1.9047619047619047,1.0546381444726596,0.8578884705657067,True,4.188597868159463e-17,0.0,0.63242291357379,1.4523809523809523,32768,0.9180413397345588,0.10898841004649984,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.027276204356294485,1.0892755660536362,0.2726097474705891
additive_index,8,20.0,9,0.09523809523809523,1.9047619047619047,1.0494157290073547,0.8621577509779862,True,3.010560464679115e-17,0.0,0.5476190476190477,1.4093005400790852,32768,0.9017564936087061,0.1585140924605623,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03967084919820528,1.1089468244338743,0.2775328146416389
random_feature,8,20.0,0,0.09523809523809523,1.9047619047619047,1.0505420319215133,0.8612334178643317,True,4.189896492091414e-17,0.0,0.5476190476190477,1.4466759183869335,32768,0.9023426680388187,0.14867363730718666,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03720810783324814,1.1082264370512733,0.27735252543974
random_feature,8,20.0,1,0.09523809523809523,1.9047619047619047,1.0865184244910233,0.8327165783550685,True,6.182495476644813e-17,0.0,0.5568273409874187,1.4523809523809523,32768,0.8863656419993617,0.13737500164641717,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.034380431981302244,1.1282025753438671,0.28235189399724
random_feature,8,20.0,2,0.09523809523809523,1.9047619047619047,0.9185660203358403,0.9849721029644787,True,5.745189781201044e-17,0.0,0.6373272538040844,1.4523809523809523,32768,0.9206364125110489,0.12923157034444155,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.032342399714757906,1.0862051363713563,0.271841320190663
random_feature,8,20.0,3,0.09523809523809523,1.9047619047619047,1.1453362581643334,0.7899530799906704,True,3.512101286868139e-17,0.0,0.5917895320213795,1.4523809523809523,32768,0.8937622254957158,0.1685208937388265,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.042175221511759634,1.1188658140540237,0.2800152105933895
random_feature,8,20.0,4,0.09523809523809523,1.9047619047619047,0.8430320353527455,1.073223634239866,True,4.64301599247158e-17,0.0,0.5476190476190477,1.3430012822746047,32768,0.8820588432703949,0.11893237768409759,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.029764851481982196,1.1337112117059183,0.28373052399167437
random_feature,8,20.0,5,0.09523809523809523,1.9047619047619047,0.7989330911510081,1.1324626740124522,True,3.77344684867415e-17,0.0,0.5476190476190477,1.2868228938223667,32768,0.8929661546394887,0.11619778711812044,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.029080473656151316,1.1198632723137456,0.2802648414974227
random_feature,8,20.0,6,0.09523809523809523,1.9047619047619047,0.9044775773373223,1.0003143554154428,True,6.821545259914307e-17,0.0,0.5605500877774494,1.4523809523809523,32768,0.9050929559424599,0.14751131786516578,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03691721761277122,1.1048588914922168,0.2765097398553942
random_feature,8,20.0,7,0.09523809523809523,1.9047619047619047,1.002599230189284,0.9024163170273847,True,3.878864373646034e-17,0.0,0.6252460489719475,1.4523809523809523,32768,0.9104717739333306,0.14692322996427612,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.03677003860761566,1.098331687625964,0.2748761960092628
random_feature,8,20.0,8,0.09523809523809534,1.9047619047619047,1.0988794938189335,0.8233495208993187,True,5.158279882965876e-17,0.0,0.623008562443001,1.4523809523809523,32768,0.9143539314987243,0.11728923885807424,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.029353628028174098,1.0936683985826938,0.2737091285672987
random_feature,8,20.0,9,0.09523809523809512,1.9047619047619049,1.0225142255563184,0.884840408229677,True,4.112678064005848e-17,0.0,0.5476190476190476,1.4171334040638925,32768,0.8981703504877827,0.08943516610397606,3.995732273553991,0.9047619047619049,0.20388349514563106,25.000331203754982,0.0344823648038378,0.022382672306627854,1.1133745390915155,0.2786409255846434
radial_tail,8,20.0,0,0.09523809523809523,1.9047619047619047,0.6832835934976756,1.3241381958704714,True,7.129587874107209e-17,0.0,0.8413772913731608,1.4523809523809523,32768,1.0000000000000002,0.3911448294456484,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.0978906499903573,0.9999999999999998,0.2502670177925993
radial_tail,8,20.0,1,0.09523809523809523,1.9047619047619047,0.6834845536682886,1.3237488688018066,True,6.485956175567614e-17,0.0,0.8416063468858431,1.4523809523809523,32768,0.9999999999999993,0.35877124691280343,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.08978861003459962,1.0000000000000007,0.2502670177925995
radial_tail,8,20.0,2,0.09523809523809523,1.9047619047619047,0.6835459772639515,1.3236299164299385,True,7.589069787421597e-17,0.0,0.8412081141214441,1.4523809523809523,32768,1.0,0.347489830301326,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.08696524354276929,1.0,0.25026701779259936
radial_tail,8,20.0,3,0.09523809523809534,1.9047619047619047,0.6844581762480053,1.3218658731225017,True,5.0202950980433446e-17,0.0,0.8415222170683835,1.4523809523809523,32768,1.0,0.39002874789465225,3.995732273553991,0.9047619047619047,0.20388349514563106,25.000331203754982,0.0344823648038378,0.09761133158897617,1.0,0.25026701779259936
