method,variant,progress,elapsed_time,error,phase
continuous,continuous,21.13125813306118,21.13125813306118,0.13939640368578285,global
continuous,continuous,21.183563227449945,21.183563227449945,0.13229266211409021,global
continuous,continuous,21.23586832183871,21.23586832183871,0.12555093234479556,global
continuous,continuous,21.288173416227476,21.288173416227476,0.11915276600469583,global
continuous,continuous,21.34047851061624,21.34047851061624,0.11308065484661825,global
continuous,continuous,21.392783605005004,21.392783605005004,0.10731798285886546,global
continuous,continuous,21.44508869939377,21.44508869939377,0.10184898080710214,global
continuous,continuous,21.497393793782535,21.497393793782535,0.09665868305592312,local
continuous,continuous,21.5496988881713,21.5496988881713,0.09173288662747066,local
continuous,continuous,21.602003982560067,21.602003982560067,0.08705811234947188,local
continuous,continuous,21.65430907694883,21.65430907694883,0.0826215679522068,local
continuous,continuous,21.7066141713376,21.7066141713376,0.07841111306326888,local
continuous,continuous,21.758919265726362,21.758919265726362,0.07441522600072928,local
continuous,continuous,21.811224360115126,21.811224360115126,0.07062297223643639,local
continuous,continuous,21.863529454503894,21.863529454503894,0.06702397446555357,local
continuous,continuous,21.915834548892658,21.915834548892658,0.06360838422272659,local
continuous,continuous,21.968139643281425,21.968139643281425,0.060366854932629374,local
continuous,continuous,22.02044473767019,22.02044473767019,0.05729051631987132,local
continuous,continuous,22.072749832058953,22.072749832058953,0.054370950145984795,local
continuous,continuous,22.12505492644772,22.12505492644772,0.05160016717883079,local
continuous,continuous,22.177360020836485,22.177360020836485,0.04897058531694053,local
continuous,continuous,22.22966511522525,22.22966511522525,0.04647500884716176,local
continuous,continuous,22.281970209614016,22.281970209614016,0.04410660876095086,local
continuous,continuous,22.33427530400278,22.33427530400278,0.0418589040580743,local
continuous,continuous,22.386580398391544,22.386580398391544,0.039725744011701765,local
continuous,continuous,22.43888549278031,22.43888549278031,0.03770129134469887,local
continuous,continuous,22.491190587169076,22.491190587169076,0.035780006252105055,local
continuous,continuous,22.543495681557843,22.543495681557843,0.03395663123729087,local
continuous,continuous,22.595800775946607,22.595800775946607,0.03222617673173752,local
continuous,continuous,22.64810587033537,22.64810587033537,0.030583907441563474,local
continuous,continuous,22.70041096472414,22.70041096472414,0.029025329382682746,local
continuous,continuous,22.752716059112903,22.752716059112903,0.02754617758832509,local
continuous,continuous,22.80502115350167,22.80502115350167,0.02614240444096913,local
continuous,continuous,22.857326247890434,22.857326247890434,0.02481016858939341,local
continuous,continuous,22.909631342279198,22.909631342279198,0.023545824439866032,local
continuous,continuous,22.961936436667965,22.961936436667965,0.022345912183718283,local
continuous,continuous,23.01424153105673,23.01424153105673,0.021207148325180992,local
continuous,continuous,23.066546625445493,23.066546625445493,0.020126416696246527,local
continuous,continuous,23.11885171983426,23.11885171983426,0.019100759933209747,local
continuous,continuous,23.171156814223025,23.171156814223025,0.018127371381933283,local
continuous,continuous,23.22346190861179,23.22346190861179,0.017203587415303687,local
continuous,continuous,23.275767003000556,23.275767003000556,0.0163268801477194,local
continuous,continuous,23.32807209738932,23.32807209738932,0.015494850517796185,local
continuous,continuous,23.380377191778088,23.380377191778088,0.014705221719922033,local
continuous,continuous,23.432682286166852,23.432682286166852,0.013955832976462407,local
continuous,continuous,23.484987380555616,23.484987380555616,0.01324463362632917,local
continuous,continuous,23.537292474944383,23.537292474944383,0.012569677509983423,local
continuous,continuous,23.589597569333147,23.589597569333147,0.011929117645300859,local
continuous,continuous,23.641902663721915,23.641902663721915,0.011321201175205905,local
continuous,continuous,23.69420775811068,23.69420775811068,0.0107442645687605,local
continuous,continuous,23.746512852499443,23.746512852499443,0.010196729068971956,local
continuous,continuous,23.79881794688821,23.79881794688821,0.009677096374520413,local
continuous,continuous,23.851123041276974,23.851123041276974,0.009183944538701892,local
continuous,continuous,23.903428135665738,23.903428135665738,0.0087159240771775,local
continuous,continuous,23.955733230054506,23.955733230054506,0.008271754276883791,local
continuous,continuous,24.00803832444327,24.00803832444327,0.007850219691505636,local
continuous,continuous,24.060343418832034,24.060343418832034,0.007450166813671255,local
continuous,continuous,24.1126485132208,24.1126485132208,0.007070500919736063,local
continuous,continuous,24.164953607609565,24.164953607609565,0.006710183074855169,local
continuous,continuous,24.217258701998333,24.217258701998333,0.006368227288235735,local
continuous,continuous,24.269563796387096,24.269563796387096,0.0060436978157421,local
continuous,continuous,24.32186889077586,24.32186889077586,0.005735706600197949,local
continuous,continuous,24.374173985164628,24.374173985164628,0.0054434108400991015,local
continuous,continuous,24.426479079553392,24.426479079553392,0.005166010683310475,local
continuous,continuous,24.47878417394216,24.47878417394216,0.004902747039283009,local
continuous,continuous,24.531089268330923,24.531089268330923,0.004652899501324447,local
continuous,continuous,24.583394362719687,24.583394362719687,0.00441578437464621,local
continuous,continuous,24.635699457108455,24.635699457108455,0.004190752806331122,local
continuous,continuous,24.68800455149722,24.68800455149722,0.0039771890098256515,local
continuous,continuous,24.740309645885983,24.740309645885983,0.003774508578957043,local
continuous,continuous,24.79261474027475,24.79261474027475,0.003582156889391801,local
continuous,continuous,24.844919834663514,24.844919834663514,0.00339960758130571,local
continuous,continuous,24.89722492905228,24.89722492905228,0.0032263611181385715,local
continuous,continuous,24.949530023441046,24.949530023441046,0.0030619434199984415,local
continuous,continuous,25.00183511782981,25.00183511782981,0.002905904566833075,local
continuous,continuous,25.054140212218577,25.054140212218577,0.0027578175666593267,local
continuous,continuous,25.10644530660734,25.10644530660734,0.0026172771871076734,local
continuous,continuous,25.158750400996105,25.158750400996105,0.0024838988470173256,local
continuous,continuous,25.211055495384873,25.211055495384873,0.0023573175637907444,local
continuous,continuous,25.263360589773637,25.263360589773637,0.002237186954331959,local
continuous,continuous,25.315665684162404,25.315665684162404,0.0021231782876241427,local
continuous,continuous,25.367970778551168,25.367970778551168,0.0020149795851995074,local
continuous,continuous,25.420275872939932,25.420275872939932,0.0019122947669611926,local
continuous,continuous,25.4725809673287,25.4725809673287,0.001814842841306897,local
continuous,continuous,25.524886061717464,25.524886061717464,0.0017223571363989792,local
continuous,continuous,25.577191156106228,25.577191156106228,0.001634584569980938,local
continuous,continuous,25.629496250494995,25.629496250494995,0.0015512849570116344,local
continuous,continuous,25.68180134488376,25.68180134488376,0.0014722303526484902,local
continuous,continuous,25.734106439272523,25.734106439272523,0.0013972044281917988,local
continuous,continuous,25.78641153366129,25.78641153366129,0.0013260018791033915,local
continuous,continuous,25.838716628050054,25.838716628050054,0.0012584278634513019,local
continuous,continuous,25.891021722438822,25.891021722438822,0.001194297468605157,local
continuous,continuous,25.943326816827586,25.943326816827586,0.0011334352050759177,local
continuous,continuous,25.99563191121635,25.99563191121635,0.0010756745265192793,local
continuous,continuous,26.047937005605117,26.047937005605117,0.001020857374004339,local
continuous,continuous,26.10024209999388,26.10024209999388,0.0009688337432570383,local
continuous,continuous,26.15254719438265,26.15254719438265,0.0009194612743487684,local
continuous,continuous,26.204852288771413,26.204852288771413,0.0008726048622322089,local
continuous,continuous,26.257157383160177,26.257157383160177,0.0008281362868057197,local
continuous,continuous,26.309462477548944,26.309462477548944,0.0007859338621363138,local
continuous,continuous,26.36176757193771,26.36176757193771,0.0007458821035929438,local
continuous,continuous,26.414072666326472,26.414072666326472,0.0007078714116792583,local
continuous,continuous,26.46637776071524,26.46637776071524,0.0006717977721147045,local
continuous,continuous,26.518682855104004,26.518682855104004,0.0006375624713316108,local
continuous,continuous,26.570987949492768,26.570987949492768,0.0006050718262856621,local
continuous,continuous,26.623293043881535,26.623293043881535,0.0005742369280170647,local
continuous,continuous,26.6755981382703,26.6755981382703,0.000544973398467854,local
continuous,continuous,26.727903232659067,26.727903232659067,0.0005172011595935245,local
continuous,continuous,26.78020832704783,26.78020832704783,0.0004908442141133738,local
continuous,continuous,26.832513421436595,26.832513421436595,0.00046583043763258076,local
continuous,continuous,26.884818515825362,26.884818515825362,0.00044209138132666114,local
continuous,continuous,26.937123610214126,26.937123610214126,0.00041956208451964227,local
continuous,continuous,26.989428704602894,26.989428704602894,0.00039818089696797265,local
continuous,continuous,27.041733798991658,27.041733798991658,0.00037788931021910747,local
continuous,continuous,27.09403889338042,27.09403889338042,0.00035863179743072387,local
continuous,continuous,27.14634398776919,27.14634398776919,0.000340355661421101,local
continuous,continuous,27.198649082157953,27.198649082157953,0.00032301089053030926,local
continuous,continuous,27.250954176546717,27.250954176546717,0.000306550021733395,local
continuous,continuous,27.303259270935484,27.303259270935484,0.00029092801071930584,local
continuous,continuous,27.35556436532425,27.35556436532425,0.00027610210868623305,local
continuous,continuous,27.407869459713012,27.407869459713012,0.0002620317453660238,local
continuous,continuous,27.46017455410178,27.46017455410178,0.0002486784179446062,local
continuous,continuous,27.512479648490544,27.512479648490544,0.00023600558574386928,local
continuous,continuous,27.56478474287931,27.56478474287931,0.0002239785702550153,local
continuous,continuous,27.617089837268075,27.617089837268075,0.00021256446018434996,local
continuous,continuous,27.66939493165684,27.66939493165684,0.00020173202141601353,local
continuous,continuous,27.721700026045607,27.721700026045607,0.0001914516115725896,local
continuous,continuous,27.77400512043437,27.77400512043437,0.00018169509886223378,local
continuous,continuous,27.82631021482314,27.82631021482314,0.0001724357850955564,local
continuous,continuous,27.878615309211902,27.878615309211902,0.00016364833266003492,local
continuous,continuous,27.930920403600666,27.930920403600666,0.00015530869516868252,local
continuous,continuous,27.983225497989434,27.983225497989434,0.0001473940516373995,local
continuous,continuous,28.035530592378198,28.035530592378198,0.00013988274406527679,local
continuous,continuous,28.08783568676696,28.08783568676696,0.00013275421817094912,local
continuous,continuous,28.14014078115573,28.14014078115573,0.0001259889671157888,local
continuous,continuous,28.192445875544493,28.192445875544493,0.00011956847814609153,local
continuous,continuous,28.244750969933257,28.244750969933257,0.0001134751819466634,local
continuous,continuous,28.297056064322025,28.297056064322025,0.00010769240453379863,local
continuous,continuous,28.34936115871079,28.34936115871079,0.0001022043216392187,local
continuous,continuous,28.401666253099556,28.401666253099556,9.699591542360996e-05,local
continuous,continuous,28.45397134748832,28.45397134748832,9.205293336189835e-05,local
continuous,continuous,28.506276441877084,28.506276441877084,8.736184924085732e-05,local
continuous,continuous,28.55858153626585,28.55858153626585,8.290982616186489e-05,local
continuous,continuous,28.610886630654615,28.610886630654615,7.868468140526168e-05,local
continuous,continuous,28.663191725043383,28.663191725043383,7.467485308225587e-05,local
continuous,continuous,28.715496819432147,28.715496819432147,7.086936851095607e-05,local
continuous,continuous,28.76780191382091,28.76780191382091,6.725781419149048e-05,local
continuous,continuous,28.82010700820968,28.82010700820968,6.383030729417573e-05,local
continuous,continuous,28.872412102598442,28.872412102598442,6.0577468626651224e-05,local
continuous,continuous,28.924717196987206,28.924717196987206,5.749039697466351e-05,local
continuous,continuous,28.977022291375974,28.977022291375974,5.456064472946522e-05,local
continuous,continuous,29.029327385764738,29.029327385764738,5.178019477708646e-05,local
continuous,continuous,29.0816324801535,29.0816324801535,4.914143856796925e-05,local
continuous,continuous,29.13393757454227,29.13393757454227,4.6637155286883654e-05,local
continuous,continuous,29.186242668931033,29.186242668931033,4.426049209292883e-05,local
continuous,continuous,29.2385477633198,29.2385477633198,4.2004945375470046e-05,local
continuous,continuous,29.290852857708565,29.290852857708565,3.986434295328282e-05,local
continuous,continuous,29.34315795209733,29.34315795209733,3.7832827179218736e-05,local
continuous,continuous,29.395463046486096,29.395463046486096,3.5904838918417766e-05,local
continuous,continuous,29.44776814087486,29.44776814087486,3.407510233672105e-05,local
continuous,continuous,29.500073235263628,29.500073235263628,3.2338610455596664e-05,local
continuous,continuous,29.55237832965239,29.55237832965239,3.0690611456323006e-05,local
continuous,continuous,29.604683424041156,29.604683424041156,2.912659568020569e-05,local
continuous,continuous,29.656988518429923,29.656988518429923,2.7642283280575122e-05,local
continuous,continuous,29.709293612818687,29.709293612818687,2.623361251408781e-05,local
continuous,continuous,29.76159870720745,29.76159870720745,2.4896728630056677e-05,local
continuous,continuous,29.81390380159622,29.81390380159622,2.3627973317250252e-05,local
continuous,continuous,29.866208895984983,29.866208895984983,2.242387469276782e-05,local
continuous,continuous,29.918513990373746,29.918513990373746,2.128113780565976e-05,local
continuous,continuous,29.970819084762514,29.970819084762514,2.0196635618438716e-05,local
continuous,continuous,30.023124179151278,30.023124179151278,1.9167400447299748e-05,local
continuous,continuous,30.075429273540045,30.075429273540045,1.819061584493409e-05,local
continuous,continuous,30.12773436792881,30.12773436792881,1.72636088938439e-05,local
continuous,continuous,30.180039462317573,30.180039462317573,1.638384288795174e-05,local
continuous,continuous,30.23234455670634,30.23234455670634,1.5548910393846346e-05,local
continuous,continuous,30.284649651095105,30.284649651095105,1.4756526664636795e-05,local
continuous,continuous,30.336954745483872,30.336954745483872,1.4004523384052511e-05,local
continuous,continuous,30.389259839872636,30.389259839872636,1.3290842734395246e-05,local
continuous,continuous,30.4415649342614,30.4415649342614,1.2613531767508517e-05,local
continuous,continuous,30.493870028650168,30.493870028650168,1.197073705816904e-05,local
continuous,continuous,30.546175123038932,30.546175123038932,1.1360699632095628e-05,local
continuous,continuous,30.598480217427696,30.598480217427696,1.0781750154768761e-05,local
continuous,continuous,30.650785311816463,30.650785311816463,1.0232304362363496e-05,local
continuous,continuous,30.703090406205227,30.703090406205227,9.71085872505683e-06,local
continuous,continuous,30.75539550059399,30.75539550059399,9.215986334590638e-06,local
continuous,continuous,30.80770059498276,30.80770059498276,8.746332999807258e-06,local
continuous,continuous,30.860005689371523,30.860005689371523,8.300613538905074e-06,local
continuous,continuous,30.91231078376029,30.91231078376029,7.877608264011217e-06,local
continuous,continuous,30.964615878149054,30.964615878149054,7.476159644434483e-06,local
continuous,continuous,31.016920972537818,31.016920972537818,7.0951691372123414e-06,local
continuous,continuous,31.069226066926586,31.069226066926586,6.733594181721657e-06,local
continuous,continuous,31.12153116131535,31.12153116131535,6.3904453478220185e-06,local
continuous,continuous,31.173836255704117,31.173836255704117,6.06478362709191e-06,local
continuous,continuous,31.22614135009288,31.22614135009288,5.755717863172879e-06,local
continuous,continuous,31.278446444481645,31.278446444481645,5.462402314266611e-06,local
continuous,continuous,31.330751538870413,31.330751538870413,5.184034338294848e-06,local
continuous,continuous,31.383056633259176,31.383056633259176,4.919852195775623e-06,local
continuous,continuous,31.43536172764794,31.43536172764794,4.669132966321379e-06,local
continuous,continuous,31.487666822036708,31.487666822036708,4.4311905705141925e-06,local
continuous,continuous,31.539971916425472,31.539971916425472,4.205373891423479e-06,local
continuous,continuous,31.592277010814236,31.592277010814236,3.991064993578614e-06,local
continuous,continuous,31.644582105203003,31.644582105203003,3.7876774324537878e-06,local
continuous,continuous,31.696887199591767,31.696887199591767,3.594654648724345e-06,local
continuous,continuous,31.749192293980535,31.749192293980535,3.411468445621676e-06,local
continuous,continuous,31.8014973883693,31.8014973883693,3.237617544096374e-06,local
continuous,continuous,31.853802482758063,31.853802482758063,3.0726262104555814e-06,local
continuous,continuous,31.90610757714683,31.90610757714683,2.9160429545058734e-06,local
continuous,continuous,31.958412671535594,31.958412671535594,2.767439294602639e-06,local
continuous,continuous,32.01071776592436,32.01071776592436,2.6264085849000777e-06,local
continuous,continuous,32.063022860313126,32.063022860313126,2.492564902198075e-06,local
continuous,continuous,32.11532795470189,32.11532795470189,2.3655419903768218e-06,local
continuous,continuous,32.167633049090654,32.167633049090654,2.244992258203825e-06,local
continuous,continuous,32.219938143479425,32.219938143479425,2.1305858276369797e-06,local
continuous,continuous,32.27224323786819,32.27224323786819,2.022009631491969e-06,local
continuous,continuous,32.32454833225695,32.32454833225695,1.9189665569800137e-06,local
continuous,continuous,32.37685342664572,32.37685342664572,1.8211746321599714e-06,local
continuous,continuous,32.42915852103448,32.42915852103448,1.728366254540355e-06,local
continuous,continuous,32.481463615423245,32.481463615423245,1.6402874590546367e-06,local
continuous,continuous,32.533768709812016,32.533768709812016,1.5566972227990129e-06,local
continuous,continuous,32.58607380420078,32.58607380420078,1.4773668054376217e-06,local
continuous,continuous,32.638378898589544,32.638378898589544,1.4020791235591263e-06,local
continuous,continuous,32.69068399297831,32.69068399297831,1.3306281565078328e-06,local
continuous,continuous,32.74298908736707,32.74298908736707,1.2628183824324317e-06,local
continuous,continuous,32.79529418175584,32.79529418175584,1.1984642434902201e-06,local
continuous,continuous,32.84759927614461,32.84759927614461,1.137389638110541e-06,local
continuous,continuous,32.89990437053337,32.89990437053337,1.0794274388272543e-06,local
continuous,continuous,32.952209464922134,32.952209464922134,1.024419035127846e-06,local
continuous,continuous,33.0045145593109,33.0045145593109,9.722138995400776e-07,local
continuous,continuous,33.05681965369966,33.05681965369966,9.226691754692222e-07,local
continuous,continuous,33.10912474808843,33.10912474808843,8.756492863583149e-07,local
continuous,continuous,33.1614298424772,33.1614298424772,8.310255648496793e-07,local
continuous,continuous,33.21373493686596,33.21373493686596,7.8867590051606e-07,local
continuous,continuous,33.266040031254725,33.266040031254725,7.48484405706212e-07,local
continuous,continuous,33.31834512564349,33.31834512564349,7.103410985606207e-07,local
continuous,continuous,33.37065022003226,33.37065022003226,6.741416019885839e-07,local
continuous,continuous,33.422955314421024,33.422955314421024,6.397868579499476e-07,local
continuous,continuous,33.47526040880979,33.47526040880979,6.07182856518651e-07,local
continuous,continuous,33.52756550319855,33.52756550319855,5.762403786298914e-07,local
continuous,continuous,33.579870597587316,33.579870597587316,5.46874751810308e-07,local
continuous,continuous,33.63217569197609,33.63217569197609,5.190056185662546e-07,local
continuous,continuous,33.68448078636485,33.68448078636485,4.925567165445952e-07,local
continuous,continuous,33.736785880753615,33.736785880753615,4.6745566972315336e-07,local
continuous,continuous,33.78909097514238,33.78909097514238,4.4363379039931504e-07,local
continuous,continuous,33.84139606953114,33.84139606953114,4.210258912977959e-07,local
continuous,continuous,33.893701163919914,33.893701163919914,3.9957010711399734e-07,local
continuous,continuous,33.94600625830868,33.94600625830868,3.792077252079633e-07,local
continuous,continuous,33.99831135269744,33.99831135269744,3.5988302502104716e-07,local
continuous,continuous,34.050616447086206,34.050616447086206,3.415431255598517e-07,local
continuous,continuous,34.10292154147497,34.10292154147497,3.241378406426997e-07,local
continuous,continuous,34.155226635863734,34.155226635863734,3.07619541633832e-07,local
continuous,continuous,34.207531730252505,34.207531730252505,2.919430271166126e-07,local
continuous,continuous,34.25983682464127,34.25983682464127,2.7706539912689725e-07,local
continuous,continuous,34.31214191903003,34.31214191903003,2.6294594581435687e-07,local
continuous,continuous,34.3644470134188,34.3644470134188,2.4954603007305157e-07,local
continuous,continuous,34.41675210780756,34.41675210780756,2.3682898374312689e-07,local
continuous,continuous,34.46905720219633,34.46905720219633,2.2476000728841274e-07,local
continuous,continuous,34.521362296585096,34.521362296585096,2.1330607461464932e-07,local
continuous,continuous,34.57366739097386,34.57366739097386,2.0243584264694413e-07,local
continuous,continuous,34.625972485362624,34.625972485362624,1.921195655619111e-07,local
continuous,continuous,34.67827757975139,34.67827757975139,1.8232901342260188e-07,local
continuous,continuous,34.73058267414015,34.73058267414015,1.7303739491799077e-07,local
continuous,continuous,34.78288776852892,34.78288776852892,1.6421928401567235e-07,local
continuous,continuous,34.83519286291769,34.83519286291769,1.5585055042119374e-07,local
continuous,continuous,34.88749795730645,34.88749795730645,1.479082935548978e-07,local
continuous,continuous,34.939803051695215,34.939803051695215,1.4037077984780782e-07,local
continuous,continuous,34.99210814608398,34.99210814608398,1.3321738328982858e-07,local
continuous,continuous,35.04441324047275,35.04441324047275,1.2642852900429608e-07,local
continuous,continuous,35.096718334861514,35.096718334861514,1.1998563964875433e-07,local
continuous,continuous,35.14902342925028,35.14902342925028,1.1387108459310605e-07,local
continuous,continuous,35.20132852363904,35.20132852363904,1.0806813169212335e-07,local
continuous,continuous,35.253633618027806,35.253633618027806,1.0256090147295273e-07,local
continuous,continuous,35.30593871241658,35.30593871241658,9.733432368999762e-08,local
continuous,continuous,35.35824380680534,35.35824380680534,9.23740960926886e-08,local
continuous,continuous,35.410548901194105,35.410548901194105,8.766664528905859e-08,local
continuous,continuous,35.46285399558287,35.46285399558287,8.319908958596198e-08,local
continuous,continuous,35.51515908997163,35.51515908997163,7.89592037498962e-08,local
continuous,continuous,35.567464184360404,35.567464184360404,7.493538556989495e-08,local
continuous,continuous,35.61976927874917,35.61976927874917,7.1116624078813e-08,local
continuous,continuous,35.67207437313793,35.67207437313793,6.74924694344571e-08,local
continuous,continuous,35.724379467526695,35.724379467526695,6.405300433807147e-08,local
continuous,continuous,35.77668456191546,35.77668456191546,6.078881687068752e-08,local
continuous,continuous,35.82898965630422,35.82898965630422,5.7690974757020915e-08,local
continuous,continuous,35.881294750692994,35.881294750692994,5.475100092172463e-08,local
continuous,continuous,35.93359984508176,35.93359984508176,5.19608502830857e-08,local
continuous,continuous,35.98590493947052,35.98590493947052,4.931288773767343e-08,local
continuous,continuous,36.038210033859286,36.038210033859286,4.679986728111732e-08,local
continuous,continuous,36.09051512824805,36.09051512824805,4.4414912169170786e-08,local
continuous,continuous,36.14282022263682,36.14282022263682,4.215149609528927e-08,local
continuous,continuous,36.195125317025585,36.195125317025585,4.000342534012194e-08,local
continuous,continuous,36.24743041141435,36.24743041141435,3.7964821827102456e-08,local
continuous,continuous,36.29973550580311,36.29973550580311,3.6030107026831334e-08,local
continuous,continuous,36.35204060019188,36.35204060019188,3.4193986689447567e-08,local
continuous,continuous,36.40434569458064,36.40434569458064,3.2451436375821865e-08,local
continuous,continuous,36.45665078896941,36.45665078896941,3.0797687687367374e-08,local
continuous,continuous,36.508955883358176,36.508955883358176,2.922821522869282e-08,local
continuous,continuous,36.56126097774694,36.56126097774694,2.773872422428974e-08,local
riemannian,shared_global,0.0,0.0,13107200.000000017,global
riemannian,shared_global,3.0,0.09375,13030092.845094688,global
riemannian,shared_global,6.0,0.1875,12953454.769606985,global
riemannian,shared_global,9.0,0.28125,12877283.030389387,global
riemannian,shared_global,12.0,0.375,12801574.900336131,global
riemannian,shared_global,15.0,0.46875,12726327.668289404,global
riemannian,shared_global,18.0,0.5625,12651538.638946073,global
riemannian,shared_global,21.0,0.65625,12577205.13276497,global
riemannian,shared_global,24.0,0.75,12503324.485874727,global
riemannian,shared_global,27.0,0.84375,12429894.049982123,global
riemannian,shared_global,30.0,0.9375,12356911.192280997,global
riemannian,shared_global,33.0,1.03125,12284373.29536167,global
riemannian,shared_global,36.0,1.125,12212277.757120918,global
riemannian,shared_global,39.0,1.21875,12140621.99067246,global
riemannian,shared_global,42.0,1.3125,12069403.424257962,global
riemannian,shared_global,45.0,1.40625,11998619.501158575,global
riemannian,shared_global,48.0,1.5,11928267.679606983,global
riemannian,shared_global,51.0,1.59375,11858345.432699969,global
riemannian,shared_global,54.0,1.6875,11788850.248311495,global
riemannian,shared_global,57.0,1.78125,11719779.629006272,global
riemannian,shared_global,60.0,1.875,11651131.091953868,global
riemannian,shared_global,63.0,1.96875,11582902.168843284,global
riemannian,shared_global,66.0,2.0625,11515090.405798053,global
riemannian,shared_global,69.0,2.15625,11447693.36329183,global
riemannian,shared_global,72.0,2.25,11380708.616064465,global
riemannian,shared_global,75.0,2.34375,11314133.753038581,global
riemannian,shared_global,78.0,2.4375,11247965.366289597,global
riemannian,shared_global,81.0,2.53125,11178212.478843635,global
riemannian,shared_global,84.0,2.625,11102579.27080867,global
riemannian,shared_global,87.0,2.71875,11020665.695522169,global
riemannian,shared_global,90.0,2.8125,10932062.368129013,global
riemannian,shared_global,93.0,2.90625,10836353.991391491,global
riemannian,shared_global,96.0,3.0,10733123.548171392,global
riemannian,shared_global,99.0,3.09375,10621957.321500437,global
riemannian,shared_global,102.0,3.1875,10502450.788922437,global
riemannian,shared_global,105.0,3.28125,10374215.41718459,global
riemannian,shared_global,108.0,3.375,10236886.355560228,global
riemannian,shared_global,111.0,3.46875,10090130.990541365,global
riemannian,shared_global,114.0,3.5625,9933658.281197917,global
riemannian,shared_global,117.0,3.65625,9767228.7435958,global
riemannian,shared_global,120.0,3.75,9590664.895493694,global
riemannian,shared_global,123.0,3.84375,9403861.91121264,global
riemannian,shared_global,126.0,3.9375,9206798.174238285,global
riemannian,shared_global,129.0,4.03125,8999545.355970025,global
riemannian,shared_global,132.0,4.125,8782277.598226191,global
riemannian,shared_global,135.0,4.21875,8555279.340495653,global
riemannian,shared_global,138.0,4.3125,8318951.316598294,global
riemannian,shared_global,141.0,4.40625,8073814.255129382,global
riemannian,shared_global,144.0,4.5,7820509.858460959,global
riemannian,shared_global,147.0,4.59375,7559798.708883858,global
riemannian,shared_global,150.0,4.6875,7292554.857738812,global
riemannian,shared_global,153.0,4.78125,7019756.9908830635,global
riemannian,shared_global,156.0,4.875,6742476.224830181,global
riemannian,shared_global,159.0,4.96875,6461860.762318034,global
riemannian,shared_global,162.0,5.0625,6179117.811197611,global
riemannian,shared_global,165.0,5.15625,5895493.332220213,global
riemannian,shared_global,168.0,5.25,5612250.315418677,global
riemannian,shared_global,171.0,5.34375,5330646.378958819,global
riemannian,shared_global,174.0,5.4375,5051911.529531257,global
riemannian,shared_global,177.0,5.53125,4777226.915044932,global
riemannian,shared_global,180.0,5.625,4507705.339216356,global
riemannian,shared_global,183.0,5.71875,4244374.199359758,global
riemannian,shared_global,186.0,5.8125,3988161.3633432705,global
riemannian,shared_global,189.0,5.90625,3739884.3323780606,global
riemannian,shared_global,192.0,6.0,3500242.857525525,global
riemannian,shared_global,195.0,6.09375,3269815.003701445,global
riemannian,shared_global,198.0,6.1875,3049056.497872093,global
riemannian,shared_global,201.0,6.28125,2838303.0675096717,global
riemannian,shared_global,204.0,6.375,2637775.377127221,global
riemannian,shared_global,207.0,6.46875,2447586.10717408,global
riemannian,shared_global,210.0,6.5625,2267748.689825099,global
riemannian,shared_global,213.0,6.65625,2098187.2167393356,global
riemannian,shared_global,216.0,6.75,1938747.059433977,global
riemannian,shared_global,219.0,6.84375,1789205.7873353355,global
riemannian,shared_global,222.0,6.9375,1649284.0254849528,global
riemannian,shared_global,225.0,7.03125,1518655.9573804387,global
riemannian,shared_global,228.0,7.125,1396959.24344058,global
riemannian,shared_global,231.0,7.21875,1283804.188083535,global
riemannian,shared_global,234.0,7.3125,1178782.0454961646,global
riemannian,shared_global,237.0,7.40625,1081472.4040118132,global
riemannian,shared_global,240.0,7.5,991449.6306837589,global
riemannian,shared_global,243.0,7.59375,908288.3909628453,global
riemannian,shared_global,246.0,7.6875,831568.2837302044,global
riemannian,shared_global,249.0,7.78125,760877.6500384589,global
riemannian,shared_global,252.0,7.875,695816.6257299759,global
riemannian,shared_global,255.0,7.96875,635999.5146705322,global
riemannian,shared_global,258.0,8.0625,581056.5616993334,global
riemannian,shared_global,261.0,8.15625,530635.2035227503,global
riemannian,shared_global,264.0,8.25,484400.87253449997,global
riemannian,shared_global,267.0,8.34375,442037.4236693857,global
riemannian,shared_global,270.0,8.4375,403247.24850159,global
riemannian,shared_global,273.0,8.53125,367751.1343680393,global
riemannian,shared_global,276.0,8.625,335287.91970587155,global
riemannian,shared_global,279.0,8.71875,305613.9903157662,global
riemannian,shared_global,282.0,8.8125,278502.6550927785,global
riemannian,shared_global,285.0,8.90625,253743.4340294437,global
riemannian,shared_global,288.0,9.0,231141.2860657765,global
riemannian,shared_global,291.0,9.09375,210515.7996707618,global
riemannian,shared_global,294.0,9.1875,191700.36489388903,global
riemannian,shared_global,297.0,9.28125,174541.34200628704,global
riemannian,shared_global,300.0,9.375,158897.23872830332,global
riemannian,shared_global,303.0,9.46875,144637.90537471167,global
riemannian,shared_global,306.0,9.5625,131643.75499654564,global
riemannian,shared_global,309.0,9.65625,119805.01371487531,global
riemannian,shared_global,312.0,9.75,109021.0048824326,global
riemannian,shared_global,315.0,9.84375,99199.46943173766,global
riemannian,shared_global,318.0,9.9375,90255.92373418869,global
riemannian,shared_global,321.0,10.03125,82113.05546785124,global
riemannian,shared_global,324.0,10.125,74700.15734050295,global
riemannian,shared_global,327.0,10.21875,67952.59801061887,global
