experiment,target,scheme,method,d,kappa,alpha,beta,gamma,lambda0,c,bootstrap,dt,iteration,energy_gap,gap_ratio,lambda_min_C,lambda_max_C,L_n,lambda_frozen,q_dynamic,q_frozen,mean_err_norm,local_norm,status
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,184,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,1.8306834829449306e-41,1.9774861598951774e-41,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,185,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,9.153417414724657e-42,9.887430799475891e-42,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,186,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,4.57670870736233e-42,4.943715399737948e-42,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,187,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,2.2883543536811664e-42,2.471857699868975e-42,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,188,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,1.1441771768405837e-42,1.2359288499344881e-42,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,189,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,5.720885884202921e-43,6.179644249672443e-43,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,190,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,2.8604429421014616e-43,3.089822124836223e-43,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,191,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,1.4302214710507314e-43,1.5449110624181122e-43,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,192,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,7.15110735525366e-44,7.724555312090565e-44,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,193,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,3.575553677626832e-44,3.8622776560452844e-44,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,194,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,1.7877768388134167e-44,1.931138828022643e-44,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,195,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,8.938884194067087e-45,9.65569414011322e-45,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,196,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,4.469442097033546e-45,4.8278470700566123e-45,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,197,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,2.234721048516774e-45,2.413923535028307e-45,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,198,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,1.1173605242583875e-45,1.206961767514154e-45,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,199,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,5.58680262129194e-46,6.034808837570773e-46,ok
covariance_bootstrap_scaling,gaussian,kl,kl,20,100.0,1.0,100.0,0.0,1e-08,,0,0.5,200,0.0,,0.010000000000000002,0.9999999999999994,0.009999999999999998,1e-08,0.9999673202614379,0.9999999999673203,2.793401310645971e-46,3.017404418785388e-46,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,0,195.1294851255115,,1e-06,1e-06,1e-06,1e-06,1.000024,1.000024,6.4409351544488676,0.06440935154448867,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,1,190.12767561424755,0.9743667159883772,1.6486388366974605e-06,1.648720446339699e-06,1.6485796344786935e-06,1e-06,1.0000395659112276,1.000024,6.440921181387985,0.08269974186616806,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,2,185.12469253171813,0.973686192363283,2.7179218649539077e-06,2.7182782284771003e-06,2.7176633902343404e-06,1e-06,1.0000652239213657,1.000024,6.440898144521616,0.10618115642327798,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,3,180.1197750677589,0.9729646143066424,4.480486668842201e-06,4.481677043744551e-06,4.4796235105845055e-06,1e-06,1.000107510964254,1.000024,6.440860165368689,0.1363236111238718,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,4,175.11166973504805,0.9721956940550983,7.38541897510592e-06,7.389019712811547e-06,7.382809198128587e-06,1e-06,1.000177187420755,1.000024,6.440797554360873,0.1750097714616413,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,5,170.09831226319477,0.9713705118600107,1.2172001760655532e-05,1.2182388962095711e-05,1.216447878752893e-05,1e-06,1.0002919474909007,1.000024,6.440694342643547,0.22464672693114898,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,6,165.07630570861681,0.9704758590031901,2.0056028394075373e-05,2.008524146626508e-05,2.0034896450840414e-05,1e-06,1.0004808375148202,1.000024,6.440524219793443,0.2883034828089971,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,7,160.04006698676977,0.969491450028348,3.303365780507978e-05,3.3114632273216946e-05,3.297520038431994e-05,1e-06,1.0007914048092237,1.000024,6.440243855470566,0.3698748238652653,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,8,154.98043861886993,0.968385239626786,5.437341242955241e-05,5.459589463129492e-05,5.421332606261023e-05,1e-06,1.0013011198255026,1.000024,6.439781940719321,0.4742651726846329,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,9,149.88245073017862,0.9671056042031966,8.940321304758752e-05,9.001095562365704e-05,8.896827729929023e-05,1e-06,1.002135238655183,1.000024,6.4390212606015576,0.607569488975515,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,10,144.72176731420194,0.9655684612118663,0.00014674354347995336,0.00014839629833616647,0.00014557119900487765,1e-06,1.003493708776117,1.000024,6.437769514484844,0.777192239747575,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,11,139.45918786288888,0.9636365727908256,0.00024017054708655672,0.00024464598060758785,0.00023704174185123892,1e-06,1.0056890018044298,1.000024,6.435712213950961,0.9917722091877382,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,12,134.03252257512713,0.9610877894033267,0.00039124765823028506,0.0004033036956875418,0.00038301556337017983,1e-06,1.0091923735208843,1.000024,6.43233767886449,1.26064326255057,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,13,128.34558200351447,0.9575704428869116,0.0006325620847999723,0.0006648013097019995,0.0006113679666163025,1e-06,1.0146728311987914,1.000024,6.426820233908571,1.5923344712849656,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,14,122.2557985700617,0.9525516707440229,0.0010104492059551313,0.0010957077855703499,0.0009576734544359193,1e-06,1.022984162906462,1.000024,6.417844775437586,1.991337163058178,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,15,115.56672783191738,0.945286270128848,0.0015838720760335601,0.0018055272963752422,0.0014589016066437893,1e-06,1.0350136385594508,1.000024,6.403358147728685,2.4523389205274806,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,16,108.04071236432193,0.9348773162588679,0.002412537085279568,0.002974125114031148,0.002137417731887401,1e-06,1.0512980255652977,1.000024,6.380247367364528,2.9522666830058384,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,17,99.4561837629507,0.9205435764582567,0.003525605067841555,0.0048962169400225694,0.0029772760655130386,1e-06,1.071454625572313,1.000024,6.3439747741595935,3.4443183448110837,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,18,89.72295688779502,0.9021355283613698,0.004873302402091859,0.008052758837119157,0.003908852995097313,1e-06,1.0938124718823354,1.000024,6.28822247684518,3.864056145209503,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,19,79.00682843811862,0.880564252211642,0.006297210127986819,0.013223405005671146,0.00482443913412716,1e-06,1.1157865392190518,1.000024,6.204552422501781,4.155835958332729,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,20,67.73790067565164,0.8573676733360679,0.007577976352835328,0.021658038167405514,0.0056233487514882755,1e-06,1.1349603700357187,1.000024,6.0819819462423785,4.304636511688582,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,21,56.44351533694271,0.8332634282129635,0.008553558322559312,0.03532347101970809,0.00625121640600167,1e-06,1.1500291937440401,1.000024,5.906450807249735,4.336940237420887,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,22,45.55805806302146,0.8071442359863679,0.009195088274846205,0.05721899415371487,0.006705309255829826,1e-06,1.1609274221399157,1.000024,5.660587056668239,4.286922739807012,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,23,35.3808124903832,0.7766093199459938,0.009572697580431246,0.09167744755846542,0.007014353409603691,1e-06,1.1683444818304887,1.000024,5.324601210031308,4.168421432207829,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,24,26.14683346868251,0.7390116740758691,0.009779419882365427,0.14437840826568452,0.007216076497333724,1e-06,1.1731858359360094,1.000024,4.879330690886834,3.972083455475164,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,25,18.09506671742126,0.6920557603694042,0.009887874133702814,0.2214614389697386,0.0073441809098325215,1e-06,1.1762603418359805,1.000024,4.312617859882793,3.674881924737543,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,26,11.47867461056562,0.6343538153144457,0.009943464137688783,0.3268553650762941,0.007424120279409644,1e-06,1.1781788867058314,1.000024,3.62973521450577,3.253835752642597,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,27,6.503117993407763,0.5665391009012423,0.009971612019033054,0.45764331014216286,0.007473459444231767,1e-06,1.1793630266615625,1.000024,2.8657143804380114,2.7061646834511897,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,28,3.2041660283761093,0.4927122699640673,0.009985775765269355,0.6002032973873698,0.007503705960517974,1e-06,1.1800889430524313,1.000024,2.090935316731281,2.072280339165554,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,29,1.3481059660968118,0.42073536581999155,0.00999288029230403,0.7330154490358631,0.007522170974394985,1e-06,1.1805321033854796,1.000024,1.3960690263149946,1.4398285585857826,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,30,0.4847280443642443,0.35956227222084297,0.00999643824489212,0.8376991727164877,0.00753341491330618,1e-06,1.1808019579193483,1.000024,0.85378340651632,0.9063360517436281,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,31,0.15251452038690338,0.31463935738840354,0.009998218646670262,0.9085132454809414,0.007540251098897675,1e-06,1.1809660263735442,1.000024,0.4847957956894905,0.5242732834484398,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,32,0.043576845967805866,0.285722604360941,0.009999109204333504,0.9510368823494391,0.007544403503122585,1e-06,1.181065684074942,1.000024,0.2609569207237733,0.2852785265251908,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,33,0.011717598602071888,0.26889505979227435,0.009999554572409133,0.9746070882048989,0.007546924292546389,1e-06,1.1811261830211133,1.000024,0.13583224681580916,0.14937218795281634,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,34,0.0030434806649619617,0.25973586980730146,0.00999977727876426,0.9870600309528561,0.007548454049495493,1e-06,1.1811628971878918,1.000024,0.0693626842198097,0.07651352897201502,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,35,0.0007759182384514673,0.25494436267797516,0.00999988863752194,0.9934669982164814,0.007549382196170048,1e-06,1.181185172708081,1.000024,0.03505796981478016,0.03873366767805196,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,36,0.00019591305196797748,0.25249187641080506,0.009999944318295909,0.9967174649881794,0.007549945256796295,1e-06,1.181198686163111,1.000024,0.01762511907585595,0.019488707662135594,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,37,4.922333819123992e-05,0.25125093860150577,0.009999972159031686,0.9983546881691175,0.0075502868112517175,1e-06,1.181206883470041,1.000024,0.008836847140527975,0.009775162774414103,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,38,1.2336684250158214e-05,0.25062672917932505,0.009999986079486777,0.9991763284763399,0.007550493989557592,1e-06,1.1812118557493823,1.000024,0.004424527674006104,0.004895326796169664,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,39,3.088040843479689e-06,0.25031368079636845,0.009999993039736123,0.9995879097669104,0.0075506196550916786,1e-06,1.1812148717222004,1.000024,0.002213793916622264,0.0024496051858552276,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,40,7.724947810316962e-07,0.250156918313693,0.009999996519866244,0.99979389119428,0.0075506958771289654,1e-06,1.1812167010510952,1.000024,0.001107279986709324,0.0012252887217619555,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,41,1.9318432364912042e-07,0.2500784838845324,0.009999998259932669,0.999896929665913,0.007550742108881289,1e-06,1.181217810613151,1.000024,0.0005537358141277692,0.0006127659784798184,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,42,4.8303661515092244e-08,0.2500392402585725,0.00999999912996622,0.9999484608490324,0.00755077015013235,1e-06,1.1812184836031765,1.000024,0.00027689187022336323,0.0003064134043230328,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,43,1.2076862176968461e-08,0.2500196009612047,0.009999999564983082,0.9999742294283953,0.0075507871581123286,1e-06,1.181218891794696,1.000024,0.00013845192689776494,0.00015321430726832647,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,44,3.0193341160611453e-09,0.25000981809821893,0.009999999782491532,0.9999871144651499,0.007550797474010976,1e-06,1.1812191393762634,1.000024,6.922746151995742e-05,7.66090550779071e-05,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,45,7.548486280484212e-10,0.2500050007824754,0.009999999891245765,0.9999935571703106,0.0075508037309335195,1e-06,1.1812192895424045,1.000024,3.461410529331843e-05,3.830500292077205e-05,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,46,1.88713045190525e-10,0.2500011766311638,0.009999999945622883,0.9999967785695888,0.00755080752595393,1e-06,1.1812193806228943,1.000024,1.7307146281940624e-05,1.9152620308451112e-05,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,47,4.717648494079185e-11,0.24999058699499227,0.009999999972811442,0.9999983892809028,0.007550809827752022,1e-06,1.1812194358660486,1.000024,8.653596550033982e-06,9.576339866568144e-06,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,48,1.1795009413617663e-11,0.25001882671887943,0.00999999998640572,0.9999991946394786,0.007550811223863822,1e-06,1.1812194693727318,1.000024,4.326804127313324e-06,4.788177361410511e-06,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,49,2.9487523534044158e-12,0.25,0.009999999993202861,0.9999995973194961,0.007550812070648684,1e-06,1.1812194896955683,1.000024,2.1634035267345467e-06,2.3940905377419635e-06,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,50,7.389644451905042e-13,0.25060240963855424,0.00999999999660143,0.9999997986596872,0.007550812584249758,1e-06,1.1812195020219942,1.000024,1.08170212913722e-06,1.1970457331307962e-06,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,51,1.829647544582258e-13,0.24759615384615385,0.009999999998300715,0.9999998993298286,0.00755081289576459,1e-06,1.1812195094983502,1.000024,5.40851156011156e-07,5.985229826304314e-07,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,52,4.618527782440651e-14,0.2524271844660194,0.009999999999150359,0.9999999496649105,0.007550813084707899,1e-06,1.1812195140329895,1.000024,2.704256008662219e-07,2.9926152033148386e-07,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,53,1.0658141036401503e-14,0.23076923076923078,0.009999999999575179,0.9999999748324542,0.007550813199307812,1e-06,1.1812195167833874,1.000024,1.3521280614827284e-07,1.4963076741981025e-07,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,54,1.7763568394002505e-15,0.16666666666666666,0.00999999999978759,0.999999987416227,0.007550813268816176,1e-06,1.1812195184515883,1.000024,6.760640450292702e-08,7.481538552342237e-08,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,55,1.7763568394002505e-15,1.0,0.009999999999893797,0.9999999937081134,0.007550813310975129,1e-06,1.181219519463403,1.000024,3.3803202608661173e-08,3.7407693215090515e-08,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,56,-1.7763568394002505e-15,-1.0,0.009999999999946899,0.9999999968540567,0.007550813336545829,1e-06,1.1812195200770998,1.000024,1.6901601393630005e-08,1.870384672089009e-08,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,57,1.7763568394002505e-15,-1.0,0.009999999999973452,0.9999999984270284,0.007550813352055242,1e-06,1.1812195204493259,1.000024,8.450800719139858e-09,9.351923388781254e-09,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,58,-1.7763568394002505e-15,-1.0,0.009999999999986728,0.9999999992135141,0.007550813361462177,1e-06,1.1812195206750922,1.000024,4.225400365151142e-09,4.675961701474679e-09,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,59,-1.7763568394002505e-15,1.0,0.009999999999993365,0.999999999606757,0.00755081336716777,1e-06,1.1812195208120264,1.000024,2.1127001839708743e-09,2.3379808525083525e-09,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,60,1.7763568394002505e-15,-1.0,0.009999999999996682,0.9999999998033785,0.007550813370628388,1e-06,1.1812195208950813,1.000024,1.056350092334263e-09,1.1689904266969296e-09,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,61,0.0,0.0,0.00999999999999834,0.9999999999016892,0.007550813372727359,1e-06,1.1812195209454566,1.000024,5.28175046254338e-10,5.844952134591532e-10,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,62,0.0,,0.009999999999999171,0.9999999999508445,0.0075508133740004495,1e-06,1.1812195209760108,1.000024,2.6408752314897064e-10,2.922476067572486e-10,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,63,0.0,,0.009999999999999586,0.9999999999754222,0.0075508133747726166,1e-06,1.1812195209945429,1.000024,1.3204376157993572e-10,1.4612380338554233e-10,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,64,1.7763568394002505e-15,inf,0.009999999999999792,0.999999999987711,0.0075508133752409615,1e-06,1.181219521005783,1.000024,6.602188079133046e-11,7.306190169450067e-11,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,65,0.0,0.0,0.009999999999999896,0.9999999999938555,0.007550813375525025,1e-06,1.1812195210126006,1.000024,3.301094039600588e-11,3.653095084768271e-11,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,66,0.0,,0.009999999999999946,0.9999999999969277,0.00755081337569732,1e-06,1.1812195210167356,1.000024,1.6505470198088103e-11,1.826547542394945e-11,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,67,0.0,,0.009999999999999972,0.9999999999984638,0.007550813375801822,1e-06,1.1812195210192438,1.000024,8.252735099065342e-12,9.13273771200175e-12,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,68,-1.7763568394002505e-15,-inf,0.009999999999999988,0.9999999999992318,0.007550813375865204,1e-06,1.181219521020765,1.000024,4.126367549537994e-12,4.566368856007631e-12,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,69,0.0,-0.0,0.009999999999999995,0.9999999999996159,0.007550813375903648,1e-06,1.1812195210216876,1.000024,2.063183774770328e-12,2.2831844280055043e-12,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,70,0.0,,0.009999999999999998,0.9999999999998079,0.007550813375926966,1e-06,1.1812195210222471,1.000024,1.0315918873854964e-12,1.1415922140031744e-12,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,71,1.7763568394002505e-15,inf,0.009999999999999998,0.999999999999904,0.007550813375941109,1e-06,1.1812195210225866,1.000024,5.157959436928314e-13,5.707961070016927e-13,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,72,1.7763568394002505e-15,1.0,0.009999999999999998,0.9999999999999519,0.007550813375949688,1e-06,1.1812195210227925,1.000024,2.578979718464365e-13,2.853980535008727e-13,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,73,0.0,0.0,0.009999999999999998,0.9999999999999758,0.007550813375954891,1e-06,1.1812195210229173,1.000024,1.2894898592322343e-13,1.4269902675044295e-13,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,74,0.0,,0.009999999999999998,0.9999999999999878,0.007550813375958046,1e-06,1.1812195210229932,1.000024,6.447449296161303e-14,7.134951337522313e-14,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,75,0.0,,0.009999999999999998,0.9999999999999938,0.007550813375959959,1e-06,1.181219521023039,1.000024,3.223724648080685e-14,3.5674756687611987e-14,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,76,0.0,,0.009999999999999998,0.9999999999999969,0.007550813375961121,1e-06,1.181219521023067,1.000024,1.6118623240403506e-14,1.78373783438061e-14,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,77,0.0,,0.009999999999999998,0.9999999999999984,0.007550813375961824,1e-06,1.1812195210230838,1.000024,8.059311620201775e-15,8.918689171903077e-15,ok
covariance_bootstrap_scaling,gaussian,riemannian,riemannian,20,100.0,1.0,100.0,0.0,1e-06,,0,0.5,78,0.0,,0.009999999999999998,0.9999999999999991,0.007550813375962251,1e-06,1.181219521023094,1.000024,4.029655810100893e-15,4.459344585951546e-15,ok
