kappa,gamma,scheme,family,dt,dt_over_certified,perturb,p,r,q,c_cycle,M,initial_gap,final_gap,final_rel_gap,min_rel_gap,max_rel_gap,amplitude_min,amplitude_max,n_steps,sign_flips,n_tol,tol_rel,converged,status
512.0,0.25,riemannian,fisher_rao,0.25,128.0,0.1,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,179721108885.7685,152112069604.82556,0.8463784279314048,0.7321358172157907,1.6489852998054146,0.9250000000000004,1.5094982198848619,20000,20000,-1,1e-06,0,cycling
512.0,0.25,riemannian,fisher_rao,0.25,128.0,0.2,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,207673117598.77295,167427.42543594306,8.062065392566356e-07,8.062065392566356e-07,1.0,0.0010425647514271743,1.2,24,2,24,1e-06,1,ok
512.0,0.25,riemannian,fisher_rao,0.25,128.0,0.5,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,293586960330.1549,172574.7429030777,5.878147405082562e-07,5.878147405082562e-07,1.0,0.0010584695178187452,1.5,24,2,24,1e-06,1,ok
512.0,0.25,kl,fisher_rao,0.25,128.0,0.0,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,152112069604.82538,152112069604.82556,1.000000000000001,1.0,1.000000000000001,1.0,1.0000000000000007,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,1e-12,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,152112069605.0998,152112069604.82562,0.9999999999981976,0.9999999999968442,1.0,0.9999999999992506,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,1e-06,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,152112343980.38815,152112069604.82562,0.99999819623079,0.99999684340403,1.0,0.9999992500000012,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,0.01,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,154857539908.47693,152112069604.82587,0.9822709936805553,0.9689887710508228,1.0,0.9925000000000007,1.01,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,0.05,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,165873718066.2893,152112069604.82587,0.917035389199127,0.8551184102620539,1.7117101971895368,0.9625000000000007,1.466801618439157,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,0.1,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,179721108885.7685,152112069604.82587,0.8463784279314065,0.7321358172157907,1.5384889992820947,0.9250000000000004,1.4411803494648994,20000,20000,-1,1e-06,0,cycling
512.0,0.25,kl,fisher_rao,0.25,128.0,0.2,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,207673117598.77295,92682.49615507133,4.462902913324346e-07,4.462902913324346e-07,1.0,0.0007756904389323772,1.2,6,2,6,1e-06,1,ok
512.0,0.25,kl,fisher_rao,0.25,128.0,0.5,57.0,456.0,8.0,0.017543859649122806,24529.58943811462,293586960330.1549,211533.4662718211,7.205138335637929e-07,7.205138335637929e-07,1.0,0.00117186957792602,1.5,13,2,13,1e-06,1,ok
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.0,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704252316.8309,147704252316.8309,1.0,1.0,1.0,1.0,1.0,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,1e-12,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704252317.07785,147704252316.83093,0.9999999999983283,0.9999999999974911,1.0,0.9999999999994994,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,1e-06,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704499246.7039,147704252316.8309,0.9999983282169856,0.9999974923256344,1.0,0.9999994999999997,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.01,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,150176637361.26175,147704252316.83096,0.9835368197885316,0.9753206445906624,1.0,0.9949999999999997,1.01,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.05,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,160127909999.52026,147704252316.8309,0.9224141645093189,0.6215390273891278,3.7269037710590363,0.8038875345219655,2.5271275094504597,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.1,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,172705898833.5474,147704252316.83096,0.8552357117760475,0.5790756843834272,3.4385406024907574,0.8058598551287641,2.5185480519955,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.2,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,198324869955.61484,147704252316.8309,0.7447591033332691,0.504073763593316,2.995054873325584,0.8056992439685908,2.5189520099683653,20000,20000,-1,1e-06,0,cycling
512.0,0.5,riemannian,fisher_rao,0.5,256.0,0.5,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,278885730953.92346,243576.88807019786,8.733931536656524e-07,8.733931536656524e-07,1.0,0.0012575201212826207,1.4999999999999998,10,2,10,1e-06,1,ok
512.0,0.5,kl,fisher_rao,0.5,256.0,0.0,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704252316.8309,147704252316.8309,1.0,1.0,1.0,1.0,1.0,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,1e-12,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704252317.07785,147704252316.83093,0.9999999999983283,0.9999999999974911,1.0,0.9999999999994994,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,1e-06,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,147704499246.7039,147704252316.8309,0.9999983282169856,0.9999974923256344,1.0,0.9999994999999997,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,0.01,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,150176637361.26175,147704252316.8311,0.9835368197885325,0.9753206445906624,1.0,0.9949999999999997,1.01,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,0.05,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,160127909999.52026,147704252316.83096,0.9224141645093193,0.8839718657100274,1.899313516517908,0.9749999999999995,1.589984859435857,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,0.1,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,172705898833.5474,147704252316.8311,0.8552357117760483,0.7840356400231899,2.4199651222433616,0.9499999999999998,1.9754532011871195,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,0.2,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,198324869955.61484,147704252316.8311,0.74475910333327,0.6208357358043473,2.087841804704724,0.8999999999999997,1.962833141365186,20000,20000,-1,1e-06,0,cycling
512.0,0.5,kl,fisher_rao,0.5,256.0,0.5,102.6,410.4,4.0,0.009746588693957116,24529.18469704166,278885730953.92346,273726.9816049156,9.81502282919379e-07,9.81502282919379e-07,1.0,0.0013330784402356848,1.4999999999999998,7,3,7,1e-06,1,ok
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.0,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136312975448.68022,136312975448.68028,1.0000000000000004,1.0,1.0000000000000004,1.0,1.0000000000000002,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,1e-12,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136312975448.886,136312975448.68031,0.9999999999984911,0.9999999999984902,1.0,0.9999999999999999,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,1e-06,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136313181219.11981,136312975448.68022,0.9999984904582393,0.9999984904582393,1.0,1.0,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.01,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,138375823590.13034,136312975448.68028,0.9850924237491064,0.985092423749106,1.0,1.0,1.01,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.05,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,146730101350.01816,136312975448.68028,0.9290048476386704,0.92900484763867,1.0,1.0,1.05,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.1,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,157404440236.5743,136312975448.68034,0.8660046390292796,0.8660046390292784,1.0,0.9999999999999997,1.1,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.2,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,179524756965.34122,136312975448.68028,0.7592990390456101,0.7592990390456098,1.0,1.0,1.2,20000,20000,-1,1e-06,0,cycling
512.0,1.0,riemannian,fisher_rao,1.0,512.0,0.5,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,252058818796.87943,136312975448.68037,0.5407982791450262,0.5407982791450252,1.0,0.9999999999999996,1.5,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.0,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136312975448.68022,136312975448.68028,1.0000000000000004,1.0,1.0000000000000004,1.0,1.0000000000000002,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,1e-12,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136312975448.886,136312975448.68031,0.9999999999984911,0.9999999999984902,1.0,0.9999999999999999,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,1e-06,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,136313181219.11981,136312975448.68022,0.9999984904582393,0.9999984904582393,1.0,1.0,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.01,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,138375823590.13034,136312975448.68028,0.9850924237491064,0.985092423749106,1.0,1.0,1.01,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.05,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,146730101350.01816,136312975448.68028,0.9290048476386704,0.92900484763867,1.0,1.0,1.05,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.1,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,157404440236.5743,136312975448.68034,0.8660046390292796,0.8660046390292784,1.0,0.9999999999999997,1.1,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.2,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,179524756965.34122,136312975448.68028,0.7592990390456101,0.7592990390456098,1.0,1.0,1.2,20000,20000,-1,1e-06,0,cycling
512.0,1.0,kl,fisher_rao,1.0,512.0,0.5,171.0,342.0,2.0,0.005847953216374269,24528.917662221622,252058818796.87943,136312975448.68037,0.5407982791450262,0.5407982791450252,1.0,0.9999999999999996,1.5,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.0,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662788073.1138,124662788073.114,1.0000000000000016,1.0,1.0000000000000016,1.0,1.000000000000001,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,1e-12,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662788073.29018,124662788073.11415,0.999999999998588,0.9999999999985879,1.0,1.000000000000002,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,1e-06,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662964446.24002,124662788073.11412,0.9999985852002904,0.9999985852002903,1.0,1.0000000000000018,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.01,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,126433132664.01149,124662788073.11415,0.9859977795883463,0.9859977795883456,1.0,1.0000000000000016,1.01,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.05,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,133646790822.6881,124662788073.11415,0.9327780136412464,0.9327780136412457,1.0,1.0000000000000016,1.05,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.1,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,142961493059.97675,124662788073.11415,0.8720025610030128,0.8720025610030127,1.0,1.000000000000002,1.1,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.2,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,162582995997.69727,124662788073.11415,0.7667639983389148,0.7667639983389143,1.0,1.0000000000000016,1.2,20000,20000,-1,1e-06,0,cycling
512.0,1.5,riemannian,fisher_rao,1.5,768.0,0.5,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,229384292516.00415,124662788073.11415,0.5434669772099431,0.5434669772099431,1.0,1.000000000000002,1.5,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.0,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662788073.1138,124662788073.11395,1.0000000000000013,1.0,1.0000000000000013,1.0,1.0000000000000009,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,1e-12,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662788073.29018,124662788073.1139,0.999999999998586,0.999999999998586,1.0,1.0000000000000007,1.000000000001,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,1e-06,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,124662964446.24002,124662788073.11395,0.9999985852002891,0.9999985852002884,1.0,1.0000000000000007,1.000001,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.01,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,126433132664.01149,124662788073.1139,0.9859977795883444,0.9859977795883444,1.0,1.0000000000000007,1.01,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.05,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,133646790822.6881,124662788073.1139,0.9327780136412445,0.9327780136412445,1.0,1.0000000000000007,1.05,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.1,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,142961493059.97675,124662788073.1139,0.872002561003011,0.872002561003011,1.0,1.0000000000000007,1.1,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.2,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,162582995997.69727,124662788073.1139,0.7667639983389134,0.7667639983389134,1.0,1.0000000000000007,1.2,20000,20000,-1,1e-06,0,cycling
512.0,1.5,kl,fisher_rao,1.5,768.0,0.5,219.8571428571429,293.14285714285717,1.3333333333333333,0.004548408057179987,24528.809301924364,229384292516.00415,124662788073.1139,0.5434669772099421,0.5434669772099421,1.0,1.0000000000000007,1.5,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.0,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218947969365.3916,1218947969365.392,1.0000000000000004,0.9999999999999996,1.0000000000000004,0.9999999999999997,1.0000000000000002,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,1e-12,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218947969367.5889,1218947969365.392,0.9999999999981978,0.9999999999968454,1.0,0.9999999999992499,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,1e-06,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218950166339.8208,1218947969365.392,0.999998197650331,0.9999968458882262,1.0,0.9999992499999997,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.01,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1240931443373.7974,1218947969365.3926,0.9822846990252443,0.9690127440380935,1.0,0.9925000000000002,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.05,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1329139961193.9097,1218947969365.3926,0.9170952683346182,0.8552225456055991,1.8405201724360543,0.9624999999999999,1.5404071788382518,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.1,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1440018507488.6484,1218947969365.3926,0.8464807660640441,0.732311355249192,1.6575933896649144,0.9250000000000003,1.515067202671135,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.2,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1663835263476.7896,1354762.7813807093,8.142409354576155e-07,8.142409354576155e-07,1.0,0.0010475381104441178,1.2,24,2,24,1e-06,1,ok
1024.0,0.25,riemannian,fisher_rao,0.25,256.0,0.5,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,2351762838630.526,1392763.9141236297,5.92221244100728e-07,5.92221244100728e-07,1.0,0.0010621282408522852,1.5,24,2,24,1e-06,1,ok
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.0,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218947969365.3916,1218947969365.392,1.0000000000000004,0.9999999999999996,1.0000000000000004,0.9999999999999997,1.0000000000000002,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,1e-12,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218947969367.5889,1218947969365.392,0.9999999999981978,0.9999999999968454,1.0,0.9999999999992499,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,1e-06,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1218950166339.8208,1218947969365.392,0.999998197650331,0.9999968458882262,1.0,0.9999992499999997,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.01,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1240931443373.7974,1218947969365.393,0.9822846990252447,0.9690127440380935,1.0,0.9925000000000002,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.05,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1329139961193.9097,1218947969365.393,0.9170952683346185,0.8552225456055991,1.720714273460509,0.9624999999999999,1.4722405185847902,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.1,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1440018507488.6484,1218947969365.393,0.8464807660640444,0.732311355249192,1.54682589725715,0.9250000000000003,1.4465803243088304,20000,20000,-1,1e-06,0,cycling
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.2,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,1663835263476.7896,715813.5942727004,4.3021903068511685e-07,4.3021903068511685e-07,1.0,0.0007614443239527186,1.2,6,2,6,1e-06,1,ok
1024.0,0.25,kl,fisher_rao,0.25,256.0,0.5,113.88888888888889,911.1111111111111,8.0,0.00878048780487805,49105.12444965648,2351762838630.526,1693396.5681437284,7.200541399530847e-07,7.200541399530847e-07,1.0,0.0011711635326516296,1.5,13,2,13,1e-06,1,ok
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.0,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183526254770.6084,1183526254770.6094,1.0000000000000009,1.0,1.0000000000000013,1.0,1.0000000000000007,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,1e-12,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183526254772.5862,1183526254770.6096,0.9999999999983299,0.9999999999974943,1.0,0.9999999999995004,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,1e-06,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183528232024.6592,1183526254770.6096,0.9999983293562451,0.9999974940345241,1.0,0.9999995000000007,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.01,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1203323508478.7563,1183526254770.6096,0.983547854281369,0.9753371859934447,1.0,0.9950000000000004,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.05,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1283006836762.2373,686093.8333854654,5.347546199495507e-07,5.347546199495507e-07,3.7468261457266814,0.0007454739876100708,2.5372786996600443,23,13,23,1e-06,1,ok
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.1,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1383723202381.091,399664.5001656023,2.888326939071813e-07,2.888326939071813e-07,3.4620734652485647,0.0005689688930034932,2.5311915913128216,29,18,29,1e-06,1,ok
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.2,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1588863284500.474,1347409.951324812,8.480339148553154e-07,8.480339148553154e-07,3.0129478849120304,0.0010446976340852264,2.5299519010915574,26,18,26,1e-06,1,ok
1024.0,0.5,riemannian,fisher_rao,0.5,512.0,0.5,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,2233942337912.028,2002595.6898876196,8.964401882276701e-07,8.964401882276701e-07,1.0,0.001273612680682108,1.5,10,2,10,1e-06,1,ok
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.0,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183526254770.6084,1183526254770.6094,1.0000000000000009,1.0,1.0000000000000013,1.0,1.0000000000000007,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,1e-12,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183526254772.5862,1183526254770.6096,0.9999999999983299,0.9999999999974943,1.0,0.9999999999995004,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,1e-06,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1183528232024.6592,1183526254770.6096,0.9999983293562451,0.9999974940345241,1.0,0.9999995000000007,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.01,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1203323508478.7563,1183526254770.6104,0.9835478542813697,0.9753371859934447,1.0,0.9950000000000004,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.05,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1283006836762.2373,1183526254770.6104,0.9224629369531081,0.8840446877976462,1.908265717291612,0.9750000000000005,1.5953636577185322,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.1,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1383723202381.091,1183526254770.6104,0.8553200905600306,0.7841604239706854,2.4321210847667816,0.9500000000000006,1.9827526726238878,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.2,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,1588863284500.474,1183526254770.6104,0.7448886674618461,0.621022679505888,2.0986602759327466,0.9000000000000006,1.9701921420915747,20000,20000,-1,1e-06,0,cycling
1024.0,0.5,kl,fisher_rao,0.5,512.0,0.5,205.0,820.0,4.0,0.004878048780487805,49104.838114925806,2233942337912.028,2233591.2556325453,9.99842841834579e-07,9.99842841834579e-07,1.0,0.0013450628746573747,1.5,7,3,7,1e-06,1,ok
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.0,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092174163473.8639,1092174163473.8639,1.0,1.0,1.0,1.0,1.0,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,1e-12,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092174163475.5116,1092174163473.8632,0.9999999999984907,0.9999999999984907,1.0,0.9999999999999996,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,1e-06,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092175811173.1006,1092174163473.8634,0.9999984913608044,0.9999984913608044,1.0,0.9999999999999997,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.01,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1108692344194.1729,1092174163473.8634,0.9851012043090138,0.9851012043090135,1.0,0.9999999999999994,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.05,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1175588916487.8926,1092174163473.8632,0.9290442842356549,0.9290442842356549,1.0,0.9999999999999996,1.05,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.1,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1261063293033.1313,1092174163473.8632,0.8660740261870179,0.8660740261870179,1.0,0.9999999999999996,1.1,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.2,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1438190916717.2407,1092174163473.8632,0.7594083308263536,0.7594083308263536,1.0,0.9999999999999996,1.2,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,riemannian,fisher_rao,1.0,1024.0,0.5,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,2019004752518.6235,1092174163473.8639,0.5409468016909929,0.5409468016909929,1.0,1.0,1.5,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.0,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092174163473.8639,1092174163473.8639,1.0,1.0,1.0,1.0,1.0,20000,20000,-1,1e-06,0,cycling
