kappa,gamma,scheme,dt,perturb,n,m,c,gap,rel_gap,amplitude,cA
1024.0,1.0,kl,1.0,0.0,760,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,770,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,780,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,790,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,800,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,810,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,820,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,830,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,840,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,850,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,860,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,870,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,880,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,890,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,900,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,910,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,920,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,930,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,940,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,950,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,960,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,970,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,980,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,990,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1010,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1020,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1030,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1040,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1050,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1060,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1070,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1080,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1090,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1100,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1110,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1120,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1130,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1140,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1150,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1160,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1170,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1180,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1190,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1200,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1210,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1220,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1230,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1240,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1250,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1260,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1270,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1280,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1290,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1300,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1310,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1320,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1330,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1340,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1350,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1360,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1370,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1380,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1390,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1400,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1410,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1420,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1430,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1440,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1450,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1460,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1470,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1480,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1490,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1500,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1510,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1520,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1530,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1540,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1550,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1560,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1570,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1580,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1590,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1600,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1610,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1620,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1630,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1640,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1650,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1660,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1670,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1680,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1690,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1700,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1710,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1720,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1730,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1740,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1750,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1760,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1770,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1780,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1790,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1800,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1810,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1820,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1830,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1840,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1850,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1860,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1870,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1880,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1890,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1900,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1910,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1920,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1930,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1940,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1950,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1960,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1970,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1980,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1990,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,2000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,
1024.0,1.0,kl,1.0,0.0,0,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,1000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,2000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,3000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,4000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,5000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,6000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,7000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,8000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,9000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,10000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,11000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,12000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,13000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,14000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,15000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,16000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,17000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,18000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,19000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.0,20000,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,
1024.0,1.0,kl,1.0,1e-12,0,49104.649200756954,0.002926829268292683,1092174163475.5116,1.0,1.000000000001,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,1000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,2000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,3000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,4000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,5000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,6000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,7000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,8000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,9000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,10000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,11000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,12000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,13000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,14000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,15000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,16000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,17000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,18000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,19000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,1e-12,20000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9999999999984907,0.9999999999999996,
1024.0,1.0,kl,1.0,1e-06,0,49104.698305357044,0.002926829268292683,1092175811173.1006,1.0,1.000001,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,1000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,2000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,3000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,4000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,5000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,6000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,7000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,8000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,9000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,10000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,11000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,12000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,13000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,14000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,15000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,16000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,17000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,18000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,19000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,1e-06,20000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9999984913608044,0.9999999999999997,
1024.0,1.0,kl,1.0,0.01,0,49595.69569271493,0.002926829268292683,1108692344194.1729,1.0,1.01,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,1000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,2000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,3000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,4000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,5000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,6000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,7000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,8000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,9000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,10000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,11000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,12000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,13000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,14000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
