family,kappa,scheme,arm,n,m,c,gap,rel_gap,cA,A
retuned,256.0,kl,theory,8829,31818520178.790646,0.00390625,5.0902466972768246e+20,0.8412312301537561,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,9156,31732051099.09847,0.00390625,5.060277084869405e+20,0.8362783515582624,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,9483,31646115365.70969,0.00390625,5.030676041224913e+20,0.8313863838718607,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,9810,31560711649.678905,0.00390625,5.0014403761011714e+20,0.8265547998644361,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,10137,31475838625.372124,0.00390625,4.9725669185128e+20,0.8217830754883165,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,10464,31391494970.458263,0.00390625,4.944052516626866e+20,0.8170706898610275,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,10791,31307679365.901314,0.00390625,4.9158940376592974e+20,0.8124171252481731,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,11118,31224390495.951855,0.00390625,4.888088367771601e+20,0.8078218670463674,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,11445,31141627048.138855,0.00390625,4.860632411968216e+20,0.8032844037662704,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,11772,31059387713.26167,0.00390625,4.83352309399444e+20,0.7988042270157193,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,12099,30977671185.381737,0.00390625,4.806757356234793e+20,0.7943808314829318,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,12426,30896476161.814636,0.00390625,4.780332159612017e+20,0.7900137149198141,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,12753,30815801343.12179,0.00390625,4.754244483486463e+20,0.7857023781253335,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,13080,30735645433.102417,0.00390625,4.728491325556093e+20,0.7814463249289926,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,13407,30656007138.78552,0.00390625,4.703069701757002e+20,0.7772450621743886,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,13734,30576885170.421806,0.00390625,4.677976646164412e+20,0.7730980997028517,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,14061,30498278241.475693,0.00390625,4.653209210894212e+20,0.7690049503371736,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,14388,30420185068.61727,0.00390625,4.6287644660049936e+20,0.7649651298654168,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,14715,30342604371.71426,0.00390625,4.604639499400573e+20,0.7609781570248052,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,15042,30265534873.824196,0.00390625,4.580831416733097e+20,0.757043553485712,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,15369,30188975301.186325,0.00390625,4.557337341306541e+20,0.7531608438357101,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,15696,30112924383.213745,0.00390625,4.5341544139807916e+20,0.7493295555637215,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,16023,30037380852.485523,0.00390625,4.511279793076205e+20,0.7455492190442439,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,16350,29962343444.738697,0.00390625,4.4887106542786177e+20,0.7418193675216521,0.9999999999999999,255.99999999999997
retuned,256.0,kl,theory,16677,29864765724.75683,0.006884959446357721,4.4595211589730514e+20,0.7369954136931265,0.00688495944635772,0.9999999999999999
retuned,256.0,kl,theory,17004,29682311409.300995,0.012952130018814418,4.4051980529935994e+20,0.7280177951244008,0.012952130018814416,0.9999999999999999
retuned,256.0,kl,theory,17331,29342992503.833233,0.024235345458142984,4.305056045400066e+20,0.711467991303882,0.02423534545814298,0.9999999999999999
retuned,256.0,kl,theory,17658,28721504649.696377,0.044900769097628364,4.124624146712653e+20,0.6816492109738457,0.04490076909762836,0.9999999999999999
retuned,256.0,kl,theory,17985,27614394768.694347,0.08171191459985253,3.8127739922064684e+20,0.6301118092130976,0.08171191459985251,0.9999999999999999
retuned,256.0,kl,theory,18312,25736461063.767216,0.1441473291469018,3.3118271404340294e+20,0.5473236534673994,0.14414732914690176,0.9999999999999999
retuned,256.0,kl,theory,18639,22800968332.16837,0.24173087114262243,2.599420784422724e+20,0.4295889913031162,0.2417308711426224,0.9999999999999999
retuned,256.0,kl,theory,18966,18751445079.632683,0.3763277885837911,1.7580834628724038e+20,0.29054676563639587,0.37632778858379107,0.9999999999999999
retuned,256.0,kl,theory,19293,14032086907.841995,0.533172349512013,9.844973149461535e+19,0.1627013260041575,0.5331723495120129,0.9999999999999999
retuned,256.0,kl,theory,19620,9502348810.31942,0.6837228111146916,4.514731645648944e+19,0.07461196837699768,0.6837228111146915,0.9999999999999999
retuned,256.0,kl,theory,19947,5896441117.177985,0.8036054174159587,1.7384008924173584e+19,0.028729395807299354,0.8036054174159586,0.9999999999999999
retuned,256.0,kl,theory,20274,3430183421.0700116,0.8856473290805746,5.883079151091784e+18,0.009722573788049376,0.8856473290805745,0.9999999999999999
retuned,256.0,kl,theory,20601,1913571526.9260187,0.9361405187605872,1.830877994330987e+18,0.0030257703389041405,0.9361405187605871,0.9999999999999999
retuned,256.0,kl,theory,20928,1041201998.1390994,0.9652138213667963,5.420508004644265e+17,0.0008958113207449509,0.9652138213667962,0.9999999999999999
retuned,256.0,kl,theory,21255,558604970.7418987,0.9813151108965434,1.5601975666877872e+17,0.00025784347917947025,0.9813151108965433,0.9999999999999999
retuned,256.0,kl,theory,21582,297386569.3710008,0.9900405837645418,4.421938582112654e+16,7.307843910757878e-05,0.9900405837645417,0.9999999999999999
retuned,256.0,kl,theory,21909,157663583.50743744,0.9947133848633888,1.2428902782203348e+16,2.0540421316962654e-05,0.9947133848633887,0.9999999999999999
retuned,256.0,kl,theory,22236,83402109.14935343,0.9971999818743142,3477955905280331.5,5.747786499590908e-06,0.9971999818743141,0.9999999999999999
retuned,256.0,kl,theory,22563,44066680.541095175,0.9985187319862165,970936166955468.0,1.604601652343652e-06,0.9985187319862164,0.9999999999999999
retuned,256.0,kl,theory,22685,34726558.4010341,0.9988321511510616,602966929190216.0,9.96483356800915e-07,0.9999999999999999,
retuned,256.0,riemannian,const,0,134217728.0,0.00390625,9237160908851490.0,1.0,0.9999999999999999,255.99999999999997
retuned,256.0,riemannian,const,50,120280035.87208422,0.00390625,7243500715226075.0,0.7841695935257559,0.9999999999999999,255.99999999999997
retuned,256.0,riemannian,const,87,91524.85407363533,0.9994359067280948,4188399456.600121,4.534293055982814e-07,0.9999999999999999,
retuned,256.0,kl,const,0,134217728.0,0.00390625,9237160908851490.0,1.0,0.9999999999999999,255.99999999999997
retuned,256.0,kl,const,50,120280035.87208422,0.00390625,7243500715226075.0,0.7841695935257559,0.9999999999999999,255.99999999999997
retuned,256.0,kl,const,90,112690.27750591247,0.9900024183538552,6349549322.179806,6.87391871250761e-07,0.9999999999999999,
retuned,512.0,riemannian,theory,0,549755813888.0,0.001953125,1.5492058341235532e+23,1.0,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,1310,548130219375.68665,0.001953125,1.5386297891107224e+23,0.9931732473633408,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,2620,546513803363.4857,0.001953125,1.528172836648185e+23,0.9864233680172866,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,3930,544906542946.35565,0.001953125,1.5178340077323207e+23,0.9797497364777349,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,5240,543308415276.4175,0.001953125,1.5076123391264979e+23,0.9731517309831289,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,6550,541719397562.8076,0.001953125,1.4975068733299694e+23,0.9666287334743792,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,7860,540139467071.53625,0.001953125,1.4875166585469473e+23,0.9601801295749018,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,9170,538568601125.3504,0.001953125,1.4776407486558728e+23,0.9538053085707829,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,10480,537006777103.5866,0.001953125,1.4678782031787762e+23,0.9475036633909998,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,11790,535453972442.0307,0.001953125,1.4582280872508329e+23,0.9412745905877704,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,13100,533910164632.77625,0.001953125,1.4486894715900769e+23,0.9351174903170033,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,14410,532375331224.0886,0.001953125,1.43926143246729e+23,0.9290317663188616,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,15720,530849449820.2594,0.001953125,1.4299430516759961e+23,0.9230168258983942,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,17030,529332498081.47064,0.001953125,1.4207334165026671e+23,0.9170720799063038,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,18340,527824453723.6536,0.001953125,1.4116316196970363e+23,0.9111969427197851,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,19650,526325294518.34906,0.001953125,1.4026367594425949e+23,0.9053908322234804,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,20960,524834998292.56573,0.001953125,1.393747939327201e+23,0.899653169790507,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,22270,523353542928.6528,0.001953125,1.3849642683139497e+23,0.8939833802636552,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,23580,521880906364.14777,0.001953125,1.3762848607120237e+23,0.8883808919365723,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,24890,520417066591.6472,0.001953125,1.3677088361478404e+23,0.8828451365351379,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,26200,518962001658.6687,0.001953125,1.3592353195362918e+23,0.8773755491988996,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,27510,517515689667.5117,0.001953125,1.350863441052121e+23,0.8719715684625974,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,28820,516078108775.12036,0.001953125,1.3425923361014648e+23,0.8666326362377935,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,30130,514649237192.9491,0.001953125,1.3344211452935482e+23,0.8613581977946028,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,31440,513229053186.8274,0.001953125,1.3263490144125271e+23,0.8561477017435163,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,32750,511817535076.82056,0.001953125,1.3183750943894456e+23,0.8510006000173,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,34060,510414661237.098,0.001953125,1.3104985412743849e+23,0.8459163478530183,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,35370,509020410095.7956,0.001953125,1.3027185162087165e+23,0.840894403774122,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,36680,507634760134.88153,0.001953125,1.295034185397522e+23,0.8359342295726467,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,37990,506257689890.02344,0.001953125,1.2874447200821552e+23,0.8310352902915018,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,39300,504889177950.45404,0.001953125,1.2799492965129408e+23,0.8261970542068469,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,40610,503529202958.83307,0.001953125,1.2725470959219911e+23,0.8214189928105462,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,41920,502177743611.1239,0.001953125,1.2652373044962425e+23,0.8167005807927629,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,43230,500834778656.4495,0.001953125,1.2580191133505163e+23,0.8120412960245708,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,44540,499500286896.96606,0.001953125,1.2508917185008133e+23,0.8074406195407159,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,45850,498174247187.7286,0.001953125,1.2438543208377057e+23,0.8028980355224412,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,47160,496856638436.5613,0.001953125,1.2369061260998865e+23,0.7984130312804129,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,48470,495547439603.92163,0.001953125,1.2300463448478185e+23,0.7939850972377109,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,49780,494246629702.77545,0.001953125,1.223274192437586e+23,0.7896137269129512,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,51090,492954187798.45844,0.001953125,1.2165888889947997e+23,0.78529841690344,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,52400,491670093008.5476,0.001953125,1.2099896593886926e+23,0.7810386668684549,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,53710,490394324502.7369,0.001953125,1.2034757332063676e+23,0.7768339795126199,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,55020,489126861502.6988,0.001953125,1.1970463447271063e+23,0.7726838605693236,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,56330,487867683281.9614,0.001953125,1.1907007328968884e+23,0.7685878187842707,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,57640,486616769165.77246,0.001953125,1.1844381413029748e+23,0.7645453658990757,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,58950,485374098530.97656,0.001953125,1.1782578181486896e+23,0.7605560166349854,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,60260,484139650805.8811,0.001953125,1.1721590162282722e+23,0.7566192886766456,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,61570,482913405470.13153,0.001953125,1.1661409929019064e+23,0.7527347026559826,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,62880,481695342054.5847,0.001953125,1.1602030100708687e+23,0.7489017821361622,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,64190,480485440141.1743,0.001953125,1.1543443341527638e+23,0.7451200535956036,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,65500,479283679362.7889,0.001953125,1.1485642360569488e+23,0.7413890464121167,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,theory,66810,476953240033.89825,0.006738188397711797,1.1374219658941668e+23,0.7341967999608336,0.006738188397711796,0.9999999999999999
retuned,512.0,riemannian,theory,68120,468763315763.22534,0.023801953006358064,1.0986952310266664e+23,0.7091990017248041,0.02380195300635806,0.9999999999999999
retuned,512.0,riemannian,theory,69430,441513957837.2954,0.08057413524830111,9.746728748257653e+22,0.6291435607568416,0.0805741352483011,0.9999999999999999
retuned,512.0,riemannian,theory,70740,365204087694.9205,0.23954381295462632,6.668701283453958e+22,0.43045934481822457,0.2395438129546263,0.9999999999999999
retuned,512.0,riemannian,theory,72050,225243333088.83856,0.5310476891514595,2.5367279550484737e+22,0.1637437646549789,0.5310476891514594,0.9999999999999999
retuned,512.0,riemannian,theory,73360,94716109912.46748,0.8028290540585943,4.48557073847531e+21,0.028954001073801625,0.8028290540585942,0.9999999999999999
retuned,512.0,riemannian,theory,74670,30711949142.133736,0.9360709620795149,4.7161191005450456e+20,0.003044217234834479,0.9360709620795148,0.9999999999999999
retuned,512.0,riemannian,theory,75980,8953340059.466936,0.9813634184049853,4.00811491102277e+19,0.00025872061818630563,0.9813634184049852,0.9999999999999999
retuned,512.0,riemannian,theory,77290,2523542545.954323,0.994747222978986,3.1841334906208123e+18,2.0553327521014674e-05,0.9947472229789859,0.9999999999999999
retuned,512.0,riemannian,theory,78600,704367428.5492595,0.9985338554321421,2.480667372005481e+17,1.6012509876771103e-06,0.998533855432142,0.9999999999999999
retuned,512.0,riemannian,theory,78842,556220954.4353402,0.9988422232844546,1.546908750764804e+17,9.985172510274924e-07,0.9999999999999999,
retuned,512.0,kl,theory,0,549755813888.0,0.001953125,1.5492058341235532e+23,1.0,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,1310,548130219375.68665,0.001953125,1.5386297891107224e+23,0.9931732473633408,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,2620,546513803363.4857,0.001953125,1.528172836648185e+23,0.9864233680172866,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,3930,544906542946.35565,0.001953125,1.5178340077323207e+23,0.9797497364777349,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,5240,543308415276.4175,0.001953125,1.5076123391264979e+23,0.9731517309831289,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,6550,541719397562.8076,0.001953125,1.4975068733299694e+23,0.9666287334743792,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,7860,540139467071.53625,0.001953125,1.4875166585469473e+23,0.9601801295749018,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,9170,538568601125.3504,0.001953125,1.4776407486558728e+23,0.9538053085707829,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,10480,537006777103.5866,0.001953125,1.4678782031787762e+23,0.9475036633909998,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,11790,535453972442.0307,0.001953125,1.4582280872508329e+23,0.9412745905877704,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,13100,533910164632.77625,0.001953125,1.4486894715900769e+23,0.9351174903170033,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,14410,532375331224.0886,0.001953125,1.43926143246729e+23,0.9290317663188616,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,15720,530849449820.2594,0.001953125,1.4299430516759961e+23,0.9230168258983942,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,17030,529332498081.47064,0.001953125,1.4207334165026671e+23,0.9170720799063038,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,18340,527824453723.6536,0.001953125,1.4116316196970363e+23,0.9111969427197851,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,19650,526325294518.34906,0.001953125,1.4026367594425949e+23,0.9053908322234804,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,20960,524834998292.56573,0.001953125,1.393747939327201e+23,0.899653169790507,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,22270,523353542928.6528,0.001953125,1.3849642683139497e+23,0.8939833802636552,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,23580,521880906364.14777,0.001953125,1.3762848607120237e+23,0.8883808919365723,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,24890,520417066591.6472,0.001953125,1.3677088361478404e+23,0.8828451365351379,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,26200,518962001658.6687,0.001953125,1.3592353195362918e+23,0.8773755491988996,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,27510,517515689667.5117,0.001953125,1.350863441052121e+23,0.8719715684625974,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,28820,516078108775.12036,0.001953125,1.3425923361014648e+23,0.8666326362377935,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,30130,514649237192.9491,0.001953125,1.3344211452935482e+23,0.8613581977946028,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,31440,513229053186.8274,0.001953125,1.3263490144125271e+23,0.8561477017435163,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,32750,511817535076.82056,0.001953125,1.3183750943894456e+23,0.8510006000173,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,34060,510414661237.098,0.001953125,1.3104985412743849e+23,0.8459163478530183,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,35370,509020410095.7956,0.001953125,1.3027185162087165e+23,0.840894403774122,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,36680,507634760134.88153,0.001953125,1.295034185397522e+23,0.8359342295726467,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,37990,506257689890.02344,0.001953125,1.2874447200821552e+23,0.8310352902915018,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,39300,504889177950.45404,0.001953125,1.2799492965129408e+23,0.8261970542068469,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,40610,503529202958.83307,0.001953125,1.2725470959219911e+23,0.8214189928105462,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,41920,502177743611.1239,0.001953125,1.2652373044962425e+23,0.8167005807927629,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,43230,500834778656.4495,0.001953125,1.2580191133505163e+23,0.8120412960245708,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,44540,499500286896.96606,0.001953125,1.2508917185008133e+23,0.8074406195407159,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,45850,498174247187.7286,0.001953125,1.2438543208377057e+23,0.8028980355224412,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,47160,496856638436.5613,0.001953125,1.2369061260998865e+23,0.7984130312804129,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,48470,495547439603.92163,0.001953125,1.2300463448478185e+23,0.7939850972377109,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,49780,494246629702.77545,0.001953125,1.223274192437586e+23,0.7896137269129512,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,51090,492954187798.45844,0.001953125,1.2165888889947997e+23,0.78529841690344,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,52400,491670093008.5476,0.001953125,1.2099896593886926e+23,0.7810386668684549,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,53710,490394324502.7369,0.001953125,1.2034757332063676e+23,0.7768339795126199,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,55020,489126861502.6988,0.001953125,1.1970463447271063e+23,0.7726838605693236,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,56330,487867683281.9614,0.001953125,1.1907007328968884e+23,0.7685878187842707,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,57640,486616769165.77246,0.001953125,1.1844381413029748e+23,0.7645453658990757,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,58950,485374098530.97656,0.001953125,1.1782578181486896e+23,0.7605560166349854,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,60260,484139650805.8811,0.001953125,1.1721590162282722e+23,0.7566192886766456,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,61570,482913405470.13153,0.001953125,1.1661409929019064e+23,0.7527347026559826,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,62880,481695342054.5847,0.001953125,1.1602030100708687e+23,0.7489017821361622,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,64190,480485440141.1743,0.001953125,1.1543443341527638e+23,0.7451200535956036,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,65500,479283679362.7889,0.001953125,1.1485642360569488e+23,0.7413890464121167,0.9999999999999999,511.99999999999994
retuned,512.0,kl,theory,66810,476954072616.1221,0.00673411394922832,1.1374259369255252e+23,0.7341993632298782,0.006734113949228319,0.9999999999999999
retuned,512.0,kl,theory,68120,468772030710.74744,0.023773119210163236,1.0987360838833897e+23,0.7092253719177272,0.023773119210163233,0.9999999999999999
retuned,512.0,kl,theory,69430,441562901752.5738,0.08043384838380364,9.748889810207655e+22,0.6292830555807315,0.08043384838380363,0.9999999999999999
retuned,512.0,kl,theory,70740,365377876608.2512,0.2390683083580257,6.675049635737722e+22,0.4308691258908188,0.23906830835802567,0.9999999999999999
retuned,512.0,kl,theory,72050,225550819864.87857,0.5301828454450056,2.5436586170859448e+22,0.16419113335736904,0.5301828454450055,0.9999999999999999
retuned,512.0,kl,theory,73360,94947207896.81787,0.8021126257230269,4.5074861437007765e+21,0.029095463265220913,0.8021126257230268,0.9999999999999999
retuned,512.0,kl,theory,74670,30807481505.56879,0.9357293738121718,4.745504583579815e+20,0.0030631853295753526,0.9357293738121717,0.9999999999999999
retuned,512.0,kl,theory,75980,8983716531.017416,0.9812364301968904,4.0353581354837795e+19,0.00026047914657943054,0.9812364301968903,0.9999999999999999
retuned,512.0,kl,theory,77290,2532356726.123895,0.9947043975274394,3.206415294172466e+18,2.06971547843832e-05,0.9947043975274393,0.9999999999999999
retuned,512.0,kl,theory,78600,706850923.3386056,0.9985200138631121,2.4981911391231968e+17,1.6125624394750115e-06,0.998520013863112,0.9999999999999999
retuned,512.0,kl,theory,78845,556551953.4931232,0.9988344343632128,1.5487503846850576e+17,9.997060110228972e-07,0.9999999999999999,
retuned,512.0,riemannian,const,0,1073741824.0,0.001953125,5.911085412167214e+17,1.0,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,const,50,1014794628.3497849,0.001953125,5.199494466037645e+17,0.8796175496525815,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,const,100,962392824.2612039,0.001953125,4.637113659941998e+17,0.7844775259713034,0.9999999999999999,511.99999999999994
retuned,512.0,riemannian,const,150,3816612.8955211155,0.9970552208805211,7283266997129.037,1.2321369916491753e-05,0.997055220880521,0.9999999999999999
retuned,512.0,riemannian,const,152,958375.1311842127,0.9992613610342806,459241446036.17847,7.76915598429501e-07,0.9999999999999999,
retuned,512.0,kl,const,0,1073741824.0,0.001953125,5.911085412167214e+17,1.0,0.9999999999999999,511.99999999999994
retuned,512.0,kl,const,50,1014794628.3497849,0.001953125,5.199494466037645e+17,0.8796175496525815,0.9999999999999999,511.99999999999994
retuned,512.0,kl,const,100,962392824.2612039,0.001953125,4.637113659941998e+17,0.7844775259713034,0.9999999999999999,511.99999999999994
retuned,512.0,kl,const,150,36757459.75106503,0.9070720716725766,675555423675582.8,0.0011428618884190681,0.9070720716725765,0.9999999999999999
retuned,512.0,kl,const,156,741424.5485128161,0.9910860891546243,274855180568.71658,4.6498259017364615e-07,0.9999999999999999,
retuned,1024.0,riemannian,theory,0,8796093022208.0,0.0009765625,3.9661773888770365e+25,1.0,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,5242,8770065726707.35,0.0009765625,3.939075977826734e+25,0.9931668686513349,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,10484,8744185579341.448,0.0009765625,3.912280141643887e+25,0.9864107824868595,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,15726,8718452212761.009,0.0009765625,3.8857873914583745e+25,0.9797311139829217,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,20968,8692865260533.682,0.0009765625,3.8595952532203812e+25,0.9731272393525413,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,26210,8667424357141.985,0.0009765625,3.8337012676207185e+25,0.9665985385253213,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,31452,8642129137980.848,0.0009765625,3.8081029900111516e+25,0.9601443951273593,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,36694,8616979239355.481,0.0009765625,3.7827979903254435e+25,0.9537641964613403,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,41936,8591974298479.055,0.0009765625,3.7577838530006167e+25,0.9474573334866842,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,47178,8567113953470.341,0.0009765625,3.7330581768985976e+25,0.9412232007997899,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,52420,8542397843351.642,0.0009765625,3.7086185752285224e+25,0.9350611966144464,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,57662,8517825608046.377,0.0009765625,3.684462675469111e+25,0.9289707227422602,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,62904,8493396888376.833,0.0009765625,3.6605881192916037e+25,0.9229511845732256,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,68146,8469111326062.105,0.0009765625,3.636992562483258e+25,0.9170019910564358,0.9999999999999999,1023.9999999999999
retuned,1024.0,riemannian,theory,73388,8444968563715.567,0.0009765625,3.6136736748708233e+25,0.9111225546807882,0.9999999999999999,1023.9999999999999
