run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig
nglr_20260605_135255,natural_gradient_local_rate,random_feature,1,4,2.0,0.3106092659726046,65536,symmetrized,torch,8192,0.022286645185303357,0.0351581103806289,0.008732999414576172,,4.025891759702493,0.026425110966052733,,0.9713313898437741,1.029514757224964,0.16338166212174673,2.42861286636753e-17,6.936551157555193e-16,1.9645312551903404e-17,9.655041384334051e-16,0.23076923076923078,0.06852312846017043,0.020764946358060653,0.6080480002243458,0.026065349578857422,ok,,random_feature,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.041721719578133025,,14,0.001568,0.016056537628173828,0.0016236305236816406,20.32128,not_separable,,,,0.0351581103806289,1.6931471805599454,0.33333333333333326,10.593612732980475,0.6666666666666667,1.3333333333333333,1.0731596570037063,True,2.672530894476255e-17,0.0,0.8578593781894593,1.1666666666666667
nglr_20260605_135255,natural_gradient_local_rate,random_feature,2,4,2.0,0.27573988429782764,65536,symmetrized,torch,8192,0.010389612231764985,0.02260919850955722,0.00524317548370328,,4.312119359695402,0.01736602302585394,,0.9619617874902402,1.0395423321429447,0.16183357325496345,2.7755575615628914e-17,4.603459939162996e-16,1.497337762605134e-17,2.5372072913174313e-16,0.23076923076923078,0.06852312846017043,0.013353356854706552,0.61397044750661,0.026252031326293945,ok,,random_feature,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.028847921821890214,,14,0.001568,0.015777111053466797,0.0017023086547851562,20.32128,not_separable,,,,0.02260919850955722,1.6931471805599454,0.33333333333333326,10.593612732980475,0.6666666666666667,1.3333333333333333,1.2088687647859415,True,3.870868451028075e-17,0.0,0.8333333333333334,1.1103776625607977
nglr_20260605_135255,natural_gradient_local_rate,radial_tail,0,4,2.0,0.13120520578894743,65536,symmetrized,torch,8192,0.09601380152995549,0.10079588948156204,0.09777735412894602,,1.0308715180473718,0.0030185353526160225,,0.9999999999999997,1.0000000000000004,0.09221499897975768,5.551115123125783e-17,7.771561172376096e-16,8.858137440009008e-17,5.741761132437787e-16,0.23076923076923078,0.06852312846017043,0.059531676063877416,0.5906161091496415,0.05666971206665039,ok,,radial_tail,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.05660782284207531,,14,0.001568,0.047332763671875,0.0015950202941894531,19.533312,not_separable,,,,0.10079588948156204,1.6931471805599454,0.33333333333333326,10.593612732980475,0.6666666666666667,1.3333333333333333,2.5405496018924953,True,4.8835789771618225e-17,0.0,0.9310121693342623,1.1666666666666667
nglr_20260605_135255,natural_gradient_local_rate,radial_tail,1,4,2.0,0.13129930373105986,65536,symmetrized,torch,8192,0.10871916091882318,0.11421391131161213,0.10888108878071598,,1.048978409296001,0.0053328225308961474,,0.9999999999999996,1.0000000000000004,0.13182032050197212,5.551115123125783e-17,6.661338147750939e-16,1.4709007697461635e-16,6.426558057802035e-16,0.23076923076923078,0.06852312846017043,0.06745657590962655,0.5906161091496415,0.023936748504638672,ok,,radial_tail,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.06520285338016135,,14,0.001568,0.014679431915283203,0.0015900135040283203,19.533312,not_separable,,,,0.11421391131161213,1.6931471805599454,0.33333333333333326,10.593612732980475,0.6666666666666667,1.3333333333333333,2.538728872592496,True,2.534155031127078e-17,0.0,0.9307426252756121,1.1666666666666665
nglr_20260605_135255,natural_gradient_local_rate,radial_tail,2,4,2.0,0.13128247791978695,65536,symmetrized,torch,8192,0.1076429599687588,0.11218368298663316,0.11040966425308876,,1.0160676037332916,0.001774018733544394,,0.9999999999999989,1.000000000000001,0.16281414333383648,5.551115123125783e-17,7.771561172376096e-16,1.432460859601314e-16,1.250393426630682e-15,0.23076923076923078,0.06852312846017043,0.06625749035564207,0.5906161091496419,0.023517131805419922,ok,,radial_tail,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.06867028629645915,,14,0.001568,0.014448165893554688,0.0015735626220703125,19.533312,not_separable,,,,0.11218368298663316,1.6931471805599454,0.33333333333333326,10.593612732980475,0.6666666666666667,1.3333333333333333,2.53905424863323,True,6.159211707433896e-17,0.0,0.9309785265987031,1.1666666666666665
nglr_20260605_135255,natural_gradient_local_rate,gaussian,0,4,5.0,0.0,65536,symmetrized,torch,8192,0.007809946509140365,0.027813458311023147,0.014601748712736708,1.3831867155085286e-15,1.9048032436527431,0.01321170959828644,0.014601748712735325,0.9899982440990585,1.0101028016570308,0.134639519599301,2.0816681711721685e-17,8.881784197001252e-16,6.708049176137364e-18,2.292989059952262e-16,0.25,0.0491965649785553,0.010658792906507047,0.38709593236299705,0.022442340850830078,ok,,gaussian,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.018527358570700276,0.027813458311021763,14,0.001568,0.010613679885864258,0.0014002323150634766,15.471104,ok,0.0,1.0,gaussian,0.027813458311023147,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_135255,natural_gradient_local_rate,gaussian,1,4,5.0,0.0,65536,symmetrized,torch,8192,0.010791724046832873,0.03007643694721917,0.016098297539036587,1.3831867155085286e-15,1.86829923315103,0.013978139408182582,0.016098297539035203,0.9903576435498067,1.0097362367150835,0.098208165966515,1.3877787807814457e-17,4.0465709191847697e-16,8.338417425038884e-18,2.2865659610937457e-16,0.25,0.0491965649785553,0.011526021295200573,0.38695545577215706,0.022309064865112305,ok,,gaussian,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.018537162077783723,0.030076436947217785,14,0.001568,0.010508537292480469,0.0013973712921142578,15.471104,ok,0.0,1.0,gaussian,0.03007643694721917,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_135255,natural_gradient_local_rate,gaussian,2,4,5.0,0.0,65536,symmetrized,torch,8192,7.806255641895632e-18,0.0126714143595813,0.006759461585357557,1.3831867155085286e-15,1.874618887846082,0.005911952774223742,0.006759461585356174,0.9930933095126574,1.0069547246177017,0.08869769631300639,1.0408340855860843e-17,6.661338147750939e-16,7.057315044996952e-18,4.503476646856434e-16,0.25,0.0491965649785553,0.0048559938135340885,0.38588951276422895,0.022754430770874023,ok,,gaussian,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.012696702996602735,0.012671414359579917,14,0.001568,0.010805845260620117,0.0014352798461914062,15.471104,ok,0.0,1.0,gaussian,0.0126714143595813,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_135255,natural_gradient_local_rate,separable,0,4,5.0,1.1016246806538046,65536,symmetrized,torch,8192,0.0,0.0010096159107419178,-0.2581604515834434,-0.2619353039814698,-0.003910807811767352,0.25917006749418536,0.003774852398026385,0.7628611105569034,1.310854605329115,0.1414456375853917,1.6653345369377348e-16,7.607983641202429e-16,1.7839080186575571e-16,2.7641348992315534e-16,0.2142857142857143,0.0491965649785553,0.00038690934393612053,0.5023513297951364,0.02451944351196289,ok,,separable,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.026028064102967523,0.2629449198922117,14,0.001568,0.012283563613891602,0.0015232563018798828,17.568768,ok,,,separable_exact,0.0010096159107419178,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.6051667853619672,False,1.0404818467019177e-17,0.0,0.3347522720871242,1.512032808518884
nglr_20260605_135255,natural_gradient_local_rate,separable,1,4,5.0,1.0514117474660607,65536,symmetrized,torch,8192,0.0,0.0033317338961560555,-0.0013883597816651365,0.010144672751817343,-2.399762612080367,0.004720093677821192,-0.011533032533482479,0.7712848938189449,1.2965377748403624,0.05355235731855784,1.1102230246251565e-16,1.1102230246251565e-15,1.8755026464937117e-17,4.200904343251459e-16,0.21428571428571427,0.0491965649785553,0.0012768013679421836,0.4968647725482549,0.025374412536621094,ok,,separable,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.02790354374870939,-0.006812938855661288,14,0.001568,0.012712478637695312,0.0016088485717773438,17.568768,ok,,,separable_exact,0.0033317338961560555,2.6094379124341005,0.6666666666666667,16.32662240617609,0.33333333333333326,1.6666666666666667,0.6340681167709575,False,1.3409033827474233e-17,0.0,0.38431068670596,1.666666639585812
nglr_20260605_135255,natural_gradient_local_rate,separable,2,4,5.0,0.749028738065199,65536,symmetrized,torch,8192,0.1267907942601702,0.12804334988957108,0.12729012493696773,0.11053026850691905,1.0059173871734068,0.0007532249526033541,0.01675985643004868,0.841040588503413,1.1890032581892949,0.06903389887555222,1.1102230246251565e-16,7.676462250805487e-16,1.223543167794185e-16,4.134689955953389e-16,0.2142857142857143,0.0491965649785553,0.04906932227796577,0.45565493339528623,0.025441884994506836,ok,,separable,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.025542550930432756,0.017513081382652035,14,0.001568,0.012967109680175781,0.0014934539794921875,17.568768,ok,,,separable_exact,0.12804334988957108,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.8900415068034904,False,2.4912849793190187e-17,0.0,0.5518270480488767,1.6666663903709502
nglr_20260605_135255,natural_gradient_local_rate,additive_index,0,4,5.0,0.5840005043953732,65536,symmetrized,torch,8192,0.05473114070058185,0.06165359994128753,0.04590879584639942,,1.342958333029834,0.015744804094888112,,0.9509640093178364,1.0515645073858673,0.1934516391414386,2.7755575615628914e-17,5.650476793619691e-16,2.1614543131669702e-17,8.585812269531445e-16,0.2142857142857143,0.0491965649785553,0.02362715726919774,0.40298506524148764,0.02670907974243164,ok,,additive_index,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.030564314314101393,,14,0.001568,0.01720714569091797,0.0015950202941894531,20.32128,not_separable,,,,0.06165359994128753,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,1.1415515254680804,True,2.3646503541589723e-17,0.0,0.6666666666666667,1.2748711198246598
nglr_20260605_135255,natural_gradient_local_rate,additive_index,1,4,5.0,0.6349658755516853,65536,symmetrized,torch,8192,0.07352632054106013,0.07428886513134746,0.02714688233764538,,2.736552367500739,0.047141982793702075,,0.9397936284898817,1.0640633961382155,0.04727420849239172,5.551115123125783e-17,5.558458739713791e-16,7.96760989977721e-17,6.140553567799092e-16,0.2142857142857143,0.0491965649785553,0.02846929784278727,0.4077749430511073,0.025461673736572266,ok,,additive_index,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.0479540033273876,,14,0.001568,0.01586174964904785,0.0016283988952636719,20.32128,not_separable,,,,0.07428886513134746,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,1.049925188637009,True,4.422641090939008e-17,0.0,0.71811779708816,1.3333333333333333
nglr_20260605_135255,natural_gradient_local_rate,additive_index,2,4,5.0,0.5812603512161336,65536,symmetrized,torch,8192,0.035681507615998496,0.03645312953526754,0.007978289635104713,,4.569040634332536,0.028474839900162828,,0.9236181362598974,1.0826985317215658,0.12951731500679717,1.1102230246251565e-16,4.440892098500626e-16,3.8232887333687055e-17,5.817948066041797e-16,0.2142857142857143,0.0491965649785553,0.01396972480608432,0.4149163797162806,0.026128053665161133,ok,,additive_index,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.05174490440334306,,14,0.001568,0.0166473388671875,0.0015819072723388672,20.32128,not_separable,,,,0.03645312953526754,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,1.1469329798116161,True,3.96594014834738e-17,0.0,0.6666666666666667,1.2367700229821543
nglr_20260605_135255,natural_gradient_local_rate,random_feature,0,4,5.0,0.5878143871153034,65536,symmetrized,torch,8192,0.047584677829991616,0.05112422010088215,0.03955613168864176,,1.292447413799112,0.011568088412240385,,0.9498718759754283,1.0527735637746878,0.07385061777402449,2.7755575615628914e-17,8.45320374310275e-16,4.9775065214758765e-17,5.511508872155398e-16,0.2142857142857143,0.0491965649785553,0.01959204312057885,0.40344840502169826,0.02544999122619629,ok,,random_feature,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.029390516819246152,,14,0.001568,0.015908479690551758,0.0015888214111328125,20.32128,not_separable,,,,0.05112422010088215,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,1.1341448615069298,True,6.89104363555798e-17,0.0,0.6666666666666667,1.2680666553408648
nglr_20260605_135255,natural_gradient_local_rate,random_feature,1,4,5.0,0.6430405456203191,65536,symmetrized,torch,8192,0.07388296912729303,0.07433141441136164,0.02575667975549552,,2.885908242715254,0.04857473465586612,,0.938943956310188,1.0650262918031304,0.06673588350751682,5.551115123125783e-17,2.7784845879629603e-16,2.611470354625791e-17,8.2040546050786e-16,0.2142857142857143,0.0491965649785553,0.028485603760552713,0.4081439480618517,0.02721714973449707,ok,,random_feature,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.04992673639828156,,14,0.001568,0.016263484954833984,0.0018100738525390625,20.32128,not_separable,,,,0.07433141441136164,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,1.0367412618181895,True,7.774367794258301e-17,0.0,0.7095922968969716,1.3333333333333333
nglr_20260605_135255,natural_gradient_local_rate,random_feature,2,4,5.0,0.5718625930809105,65536,symmetrized,torch,8192,0.033888759853191806,0.0343585403879525,-0.0027360505054458105,,-12.557714237937338,0.03709459089339831,,0.9276841481477124,1.0779530964247683,0.09024621348027762,5.551115123125783e-17,8.881784197001252e-16,3.05000639859347e-17,4.56874922473448e-16,0.2142857142857143,0.0491965649785553,0.013167027360272632,0.41309781362808773,0.026044845581054688,ok,,random_feature,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.04700076856223202,,14,0.001568,0.01612567901611328,0.0016198158264160156,20.32128,not_separable,,,,0.0343585403879525,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333335,1.6666666666666665,1.1657812116631008,True,3.264590265818049e-17,0.0,0.6666666666666667,1.229014739566595
nglr_20260605_135255,natural_gradient_local_rate,radial_tail,0,4,5.0,0.26219133762218033,65536,symmetrized,torch,8192,0.1999402507875211,0.2024090569963542,0.20110549134833136,,1.0064819992695522,0.0013035656480228364,,0.9999999999999999,1.0000000000000002,0.0773869444171279,1.3877787807814457e-16,2.5886221098208743e-16,1.7107542216793403e-16,3.590322102873597e-16,0.2142857142857143,0.0491965649785553,0.077568067832488,0.38322429333725505,0.023093461990356445,ok,,radial_tail,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.11597067596796762,,14,0.001568,0.01403045654296875,0.0015604496002197266,19.533312,not_separable,,,,0.2024090569963542,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,2.5426723579531,True,2.8155386611945595e-17,0.0,0.8625871018658322,1.3333333333333333
nglr_20260605_135255,natural_gradient_local_rate,radial_tail,1,4,5.0,0.2625665720569029,65536,symmetrized,torch,8192,0.20569030800740706,0.20834489332954556,0.20687288292571532,,1.0071155309628417,0.0014720104038302428,,0.9999999999999998,1.0000000000000002,0.06156874365883305,8.326672684688674e-17,8.510813380948069e-16,9.97974972459277e-17,4.807415409313249e-16,0.2142857142857143,0.0491965649785553,0.07984282451664086,0.38322429333725505,0.02304983139038086,ok,,radial_tail,120,cuda,float64,torch_dense_eigh,128,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.12050186514040785,,14,0.001568,0.013914823532104492,0.001573801040649414,19.533312,not_separable,,,,0.20834489332954556,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,2.5390386195931596,True,3.51114025822974e-17,0.0,0.8619033638598449,1.3333333333333333
