potential_family,N_theta,kappa_target,M_mc,Lambda_hat_full_sym_mean,Lambda_hat_full_sym_std,Lambda_hat_raw_forward_mean,Lambda_hat_raw_forward_std,Lambda_hat_diag_mean,Lambda_hat_diag_std,Lambda_hat_separable_exact_mean,Lambda_hat_separable_exact_std,Lambda_true_mean,Lambda_true_std,gamma_loc_mean,gamma_loc_std,gamma_true_mean,gamma_true_std,inverse_gamma_loc_mean,inverse_gamma_loc_std,full_sym_minus_exact_mean,full_sym_minus_exact_std,full_sym_minus_diag_mean,full_sym_minus_diag_std,full_sym_minus_gaussian_mean,full_sym_minus_gaussian_std,full_sym_minus_separable_mean,full_sym_minus_separable_std,full_sym_over_separable_mean,full_sym_over_separable_std,full_sym_minus_separable_exact_mean,full_sym_minus_separable_exact_std,diag_minus_exact_mean,diag_minus_exact_std,abs_diag_minus_exact_mean,abs_diag_minus_exact_std,gamma_minus_gaussian_mean,gamma_minus_gaussian_std,gamma_minus_separable_mean,gamma_minus_separable_std,inverse_gamma_minus_gaussian_inverse_mean,inverse_gamma_minus_gaussian_inverse_std,self_adjoint_error_H_sym_mean,self_adjoint_error_H_sym_std,self_adjoint_error_L_star_mean,self_adjoint_error_L_star_std,n_seeds,baseline_correction_status,is_largest_M_row
radial_tail,12,5.0,2097152,0.23785812079490629,0.006345250271891738,0.23535135302624285,0.005930714556146779,0.23552188510875297,0.006010966895216772,,,,,0.9999999999999992,1.1102230246251565e-16,,,1.0000000000000009,1.5700924586837752e-16,,,0.0023362356861533207,0.00033485458581037687,0.21634487803298583,0.0058812088085421575,0.19268883819335111,0.061865200901960564,13.650857064183993,10.011545999740239,,,,,,,0.010205581777728864,0.0019329762466114664,0.20779387407023822,0.03801652944113913,-0.010313381229009044,0.0019752408725614633,1.8041124150158794e-16,6.049187461416408e-17,1.6156581525702621e-15,7.445210068917619e-16,3,ok,False
radial_tail,12,5.0,4194304,0.23338102607299718,0.005674599812385278,0.23228129628857044,0.005705200173111711,0.23241469123065336,0.005713534045673022,,,,,0.9999999999999988,1.1102230246251565e-16,,,1.000000000000001,1.5700924586837752e-16,,,0.0009663348423438097,9.070636719326441e-05,0.21915728942419962,0.007179480597759824,0.18851167702986346,0.06259070945005722,14.516779324557687,11.06307538923822,,,,,,,0.007279169937100871,0.0005652669498625681,0.20786333605967192,0.0379848904596098,-0.0073327625162718695,0.0005735910752309912,1.3877787807814457e-16,8.326672684688674e-17,2.10118356734475e-15,2.8147885397993954e-16,3,ok,True
radial_tail,16,5.0,262144,0.27564639527234464,0.018419535079421342,0.23870266165676737,0.014550960291310984,0.24405527346455114,0.012980456125289357,,,,,0.9943106998158738,0.0024148724230419675,,,1.0057258118639798,0.0024447376715019827,,,0.031591121807793464,0.005693747073662012,0.1824649358692251,0.02348027858360704,0.18119901217052123,0.025109633987445833,3.5050024302003195,1.920022170506804,,,,,,,0.039429716303514516,0.001820676535805773,0.18764811318303953,0.0403733933787033,-0.04153445169760276,0.0020757463070876616,2.2999729205120503e-16,4.412295497053979e-17,1.7630678266696733e-15,8.884766169118196e-16,3,ok,False
radial_tail,16,5.0,524288,0.25102814410166624,0.008667699239436355,0.23196227740860922,0.008403141752074829,0.23399494787526323,0.008048289071213396,,,,,0.9999999999999992,4.2998752849492583e-16,,,1.0000000000000009,4.710277376051325e-16,,,0.01703319622640298,0.0013171515164977843,0.19146946579177646,0.013250086989026374,0.16345298843215753,0.04346200787378166,4.30796260590402,3.681423324996644,,,,,,,0.03169776650829589,0.0019085162864804891,0.18963716033272526,0.037966116421045394,-0.03273808042816029,0.0020355279789779222,2.841934500430032e-16,6.571957804898992e-17,1.1708714739076751e-15,5.247488765817413e-16,3,ok,False
radial_tail,16,5.0,1048576,0.24545534371349698,0.007461744403327113,0.23447395570321994,0.007114667525907898,0.23552262326348417,0.006990592806209352,,,,,0.9999999999999992,5.087681048627601e-16,,,1.0000000000000009,5.438959822042073e-16,,,0.009932720450012839,0.0007008766395239939,0.20082278860189817,0.010146053313865755,0.16177646475182464,0.04756634374378863,5.300155881490534,5.424997087167654,,,,,,,0.02267403713628317,0.001386145823937433,0.1890222849653789,0.03864442829826735,-0.02320144952748156,0.0014520801310769205,1.3025312690983403e-16,3.3308765014193086e-17,4.0599051590560674e-15,1.981709669405573e-15,3,ok,False
radial_tail,16,5.0,2097152,0.24631621498893033,0.0077504909723165,0.24083916607796904,0.008053435491839176,0.24126642976973556,0.008078909801135506,,,,,0.9999999999999992,1.3597399555105182e-16,,,1.0000000000000009,0.0,,,0.005049785219194802,0.0005136965036522472,0.21664045054218461,0.0065303563727266015,0.1646149516575309,0.051550228745111046,6.928060075899459,8.235071395334591,,,,,,,0.017429903649083627,0.003487942224613147,0.18816839428353319,0.038142458963599045,-0.017747635476539864,0.003609118400583861,2.1279274638648835e-16,1.6024689053196365e-17,4.2887385006177205e-15,3.397189985707782e-15,3,ok,False
radial_tail,16,5.0,4194304,0.2410680612454267,0.006857557182394183,0.23865358101245315,0.006938487455449113,0.23890918370646144,0.006970076043205674,,,,,0.9999999999999994,1.3597399555105182e-16,,,1.0000000000000007,2.220446049250313e-16,,,0.002158877538965237,0.00015481836668556175,0.21873116190582362,0.006317466336685509,0.16072797839870753,0.05278551018047738,7.486609638398747,9.250583579410458,,,,,,,0.012515949039938542,0.0017963362130426917,0.18724969702419458,0.037425761305915864,-0.01267681860316324,0.0018430418681882907,1.6751318310954087e-16,1.6969411257789003e-18,1.7620764125820972e-15,1.9416161898869345e-17,3,ok,True
random_feature,2,5.0,262144,0.07899641375536605,0.06696628371736077,0.0789782878470925,0.06695494069203317,0.03538846034302997,0.06881480863590231,,,,,0.9484388753589653,0.028651633918458926,,,1.0550049856366492,0.03182193731964821,,,0.04360795341233608,0.03861540758359403,0.07497347039275275,0.06412497575771806,0.07897730519788025,0.06695063679740897,3809.664494397241,606.7595138818615,,,,,,,-0.049159786541389784,0.029747842141678353,0.17828009600716732,0.022072742842041426,0.05259451282243647,0.03288576579684905,2.312964634635743e-17,8.012344526598183e-18,1.1850535608471037e-16,1.117762940815996e-16,3,ok,False
random_feature,2,5.0,524288,0.07962728530183787,0.06837898018825841,0.0796084793790386,0.06836656601967052,0.03661671832817944,0.06947984055930762,,,,,0.9481750518570475,0.029710258135447653,,,1.0553483760951583,0.03307486108796807,,,0.04301056697365843,0.0364434141965043,0.07895085044583355,0.06810484374297653,0.0796244587414026,0.0683762351293763,612350.3634233874,1010805.0927985775,,,,,,,-0.05002090596038219,0.029291564559825636,0.1778420857178807,0.02298729031090075,0.05354094254970879,0.03265204065656572,2.312964634635743e-17,8.012344526598184e-18,2.2042796647819592e-16,4.631861914876182e-18,3,ok,False
random_feature,2,5.0,1048576,0.08055424196584401,0.07019284462650933,0.08054100322003728,0.07018443476995812,0.037580158143052544,0.0720211507426804,,,,,0.9475745930389848,0.030532755942909134,,,1.0560570841294854,0.03404450036983969,,,0.04297408382279146,0.037445042737674704,0.07993937068565328,0.0699822082602835,0.0805453089042103,0.070185604190147,9954.26769295179,2231.5739245608183,,,,,,,-0.05042152490958507,0.030226926465260907,0.1768664808923296,0.023568887732758458,0.05404910582289579,0.03373514826878124,2.312964634635743e-17,8.012344526598183e-18,2.1141907076812477e-16,1.408692356691988e-17,3,ok,False
random_feature,2,5.0,2097152,0.08071779745751458,0.06992724503484099,0.08069754726983007,0.06990403126723248,0.03820015812949322,0.07096805238339028,,,,,0.9478847827724067,0.030189168477543268,,,1.055695039751643,0.033656659958310915,,,0.042517639328021356,0.03758836964775762,0.08013893911976096,0.07016000760413017,0.08071543304851107,0.06992493288855568,56898.13926294301,71680.75177254534,,,,,,,-0.05019853737670943,0.030271213381990212,0.1773583927536131,0.023608095233939204,0.05377452404524533,0.0337473284304321,4.163336342344337e-17,1.3877787807814457e-17,2.4776845663111055e-16,2.5288873583871942e-17,3,ok,False
random_feature,2,5.0,4194304,0.07966193748001536,0.06890662691995744,0.07965366947750312,0.06889812099651912,0.037543220094798976,0.06925699624361567,,,,,0.94794665830675,0.03039973185537972,,,1.055636585890057,0.03391268076381327,,,0.04211871738521638,0.036188833629167555,0.07931778266746603,0.06902004581654808,0.07966086162031966,0.06890579003582152,79279.69553672736,79670.18566278412,,,,,,,-0.05079656395578728,0.03096441135086681,0.1774884917298576,0.023981900734023502,0.054377914875304,0.03448522961120677,5.551115123125783e-17,4.8074067159589095e-17,4.609683519115924e-16,1.972682326045823e-16,3,ok,True
random_feature,4,5.0,262144,0.047778117474549915,0.019732820369809247,0.047032106748904866,0.02006726743754457,0.014079324028296458,0.011641031544107642,,,,,0.9411150642477167,0.00953950091848279,,,1.0626421368699037,0.010774790558675914,,,0.033698793446253456,0.019024836720127714,0.03765058866073966,0.019269812946346138,0.008707069031170337,0.07520482192053714,186.26642911951376,314.2372046495117,,,,,,,-0.05319280365484069,0.0060850155593623915,0.1507498420856225,0.052125552323375,0.05690930461032565,0.0072817549220644175,4.163336342344337e-17,1.3877787807814457e-17,5.551115123125783e-16,1.1102230246251565e-16,3,ok,False
random_feature,4,5.0,524288,0.047128785424789245,0.0184344664445366,0.04619795804992432,0.018980489857413914,0.01710108791934561,0.011702942157430412,,,,,0.9429898316410767,0.010265390484924442,,,1.060540776701859,0.011568465181426894,,,0.030027697505443637,0.01648882725803279,0.038423471163869675,0.01602593174683131,0.006289224445530965,0.07380205247885363,120.2354514316076,202.19293578839358,,,,,,,-0.05202247339531233,0.008821592743897847,0.1522976383333471,0.05306177378694064,0.055524881992208806,0.010081675803026213,3.932039878880763e-17,1.7462500046136358e-17,6.706236794674195e-16,2.1395470318857447e-16,3,ok,False
random_feature,4,5.0,1048576,0.0487570610321785,0.01712876556138958,0.0484628112820312,0.017252834701965727,0.01711167464895003,0.011746001320722756,,,,,0.9429463380291457,0.010059784291462913,,,1.060586349132586,0.011334548319855576,,,0.03164538638322847,0.014715166456846347,0.041801171370344926,0.015572554855839275,0.008827710251506943,0.07307401607293475,206.50146182212106,351.2811407300387,,,,,,,-0.05353866246241475,0.008204760006891635,0.15177994786902227,0.05388404000916777,0.05705623862759368,0.00945599884376802,5.088522196198634e-17,8.012344526598184e-18,6.006551650641583e-16,5.681672405890435e-17,3,ok,False
random_feature,4,5.0,2097152,0.04814165854480609,0.016540002825239822,0.04804440926539716,0.01655081557354065,0.016638994745832806,0.011496007474653232,,,,,0.9433064950735908,0.010412583777794896,,,1.0601871455387888,0.01172934062341041,,,0.03150266379897329,0.01465046513482195,0.04499504528615783,0.01624039375403097,0.008826443144417231,0.07245472810497039,266.25527221827423,454.5359658768459,,,,,,,-0.05428191078976389,0.009055480099384196,0.15199761016170954,0.054571565939135695,0.05776848267308066,0.010364915852668327,3.700743415417188e-17,1.6024689053196365e-17,5.28673820920669e-16,4.5791424725613257e-17,3,ok,False
random_feature,4,5.0,4194304,0.048534334170713046,0.01720661811455224,0.04849948521960415,0.017199749995629503,0.017811379355336426,0.012547133852448177,,,,,0.9442615917104816,0.009833010864974566,,,1.059105197274574,0.011038427155712408,,,0.030722954815376628,0.014004722091098433,0.045596792898171486,0.017702206168536704,0.008965133442252702,0.07426200709256865,502.5643988672845,863.6955089433704,,,,,,,-0.05378232952709642,0.009499952067780138,0.15291421917780293,0.053782525163342594,0.05714429213498873,0.010704210987750012,3.700743415417188e-17,1.6024689053196368e-17,6.346719933453278e-16,8.459252622097315e-17,3,ok,True
random_feature,8,5.0,262144,0.08587992614946112,0.0069405261145022105,0.07942981382143867,0.0056894693457901595,0.04709054101462895,0.007009684968089734,,,,,0.9350802997603438,0.010128566922657567,,,1.0695105416497606,0.011586941970353107,,,0.038789385134832176,0.001622925298434071,0.05631291082429681,0.015583939512026137,0.03843235482898644,0.05358631004690262,3.9452267826664134,2.7915617666741945,,,,,,,-0.049235092275518776,0.01069118023074673,0.14270157834515074,0.029282524871598395,0.05357537383083074,0.01216048297767304,1.0177044392397268e-16,4.239734207189668e-17,9.54838713853023e-16,2.3841367692475813e-16,3,ok,False
random_feature,8,5.0,524288,0.085291501933753,0.008202397529659011,0.08280366173415968,0.008358179951776552,0.0450174142232004,0.010513185228592336,,,,,0.9357147378645906,0.011908344564331319,,,1.068816972401872,0.0135781961042602,,,0.040274087710552596,0.004524149723227799,0.06785592284594076,0.008355508936687257,0.040104299064562914,0.048214157923625614,4.0927093110578285,2.805843164562591,,,,,,,-0.052453486901484624,0.01348313445048369,0.14357634728253796,0.02782989506971151,0.05683869983430082,0.015161214877401205,7.864079757761526e-17,2.8888919027332997e-17,2.3684757858670005e-15,1.478445836528984e-15,3,ok,False
random_feature,8,5.0,1048576,0.08080019490985611,0.006532156939123211,0.07967023016884484,0.006704387832611295,0.042005299969852444,0.008577296379615027,,,,,0.9373260192136051,0.011137014772876193,,,1.0669647794731716,0.012640441315299816,,,0.038794894940003675,0.002147437381727682,0.06714597750087474,0.006829693562828916,0.03668644801767171,0.04983765460206534,4.74653611851607,3.4792944176453084,,,,,,,-0.05317163130563781,0.011779104115529097,0.14504696778959625,0.02790164287066635,0.05737096846567328,0.013295758837588899,6.938893903907228e-17,2.4037033579794548e-17,2.475408855223954e-15,7.459816365117355e-16,3,ok,False
random_feature,8,5.0,2097152,0.08153212647329648,0.009611926937504435,0.08091243784221143,0.009856570280636402,0.041781244637797414,0.010509592605499446,,,,,0.9370119157843834,0.010907134695252542,,,1.0673184033496066,0.012385949505732139,,,0.039750881835499075,0.00112517269103838,0.07140011760953574,0.011010239445313336,0.0370937452018296,0.047700087980202116,4.721227554778303,3.3637329314470423,,,,,,,-0.0564059188074012,0.00975039193092104,0.14462468768829995,0.027928702723289508,0.06069171432987456,0.011214605710698907,7.401486830834377e-17,1.6024689053196365e-17,1.8503717077085944e-15,1.3010626525216818e-15,3,ok,False
random_feature,8,5.0,4194304,0.08101965608238663,0.008825197430525908,0.08068569469271425,0.00895236559402362,0.04145104906067462,0.010202074431421048,,,,,0.9371763457215679,0.01072812819861868,,,1.0671281194808582,0.012196894272316858,,,0.03956860702171202,0.0013846936496480047,0.07419564283540785,0.009055314949578461,0.03693249450870602,0.04938439225613875,5.11108263874797,3.733896226487479,,,,,,,-0.057625548797207826,0.009948985952063146,0.1446199343293547,0.02836337213604434,0.06190243941895172,0.011410088427935157,8.326672684688674e-17,2.7755575615628914e-17,1.3671794582892326e-15,3.9158898885230506e-16,3,ok,True
random_feature,12,5.0,262144,0.09903964116320213,0.01864250927283977,0.075084396065561,0.01626949646956222,0.044445712201435256,0.028200645312418202,,,,,0.9252421304352086,0.019945543742701598,,,1.081129042835795,0.023023147703429832,,,0.05459392896176687,0.009627273636004881,0.04559551533403544,0.021979484033541438,0.045424431693605626,0.06341268184324181,2.945565881301212,1.9400165835690881,,,,,,,-0.044489771574694616,0.02092824960319132,0.13486557058551454,0.05106226037145168,0.04991222929750042,0.024052538886195154,8.326672684688674e-17,2.7755575615628914e-17,2.3102103029870333e-15,7.778646702604835e-16,3,ok,False
random_feature,12,5.0,524288,0.08652206648730622,0.0231647333144647,0.07341226017987827,0.02360376487808356,0.03787130614325417,0.026238999889440066,,,,,0.92696970663239,0.0197912600470969,,,1.0791078482085599,0.022758946017059436,,,0.04865076034405206,0.003081043692469497,0.04510142807350872,0.023728184195038513,0.038008746537959236,0.07042092683426998,3.502480923414548,2.569442979443553,,,,,,,-0.05253369027957148,0.018747360240276994,0.13545955651336147,0.05155350297116274,0.058181298513252745,0.02167033771840738,8.326672684688674e-17,2.7755575615628914e-17,3.28710420919004e-15,1.3069934480284466e-15,3,ok,False
random_feature,12,5.0,1048576,0.08022952050572467,0.020729851448303246,0.07546735019763708,0.020946540603393824,0.033571702457820755,0.02223210987933963,,,,,0.9280344410283284,0.020150052230605557,,,1.0778807991489858,0.023114458781789127,,,0.046657818047903914,0.006342987108604712,0.051248312941605756,0.019563842637370855,0.034198666024450756,0.07628872719892327,4.630094585135391,3.564970146389951,,,,,,,-0.05808718633262459,0.01955411455151117,0.1359511707529556,0.05112055579344299,0.06380681826806711,0.02250186473593765,1.0639637319324417e-16,8.012344526598183e-18,2.399573008248015e-15,1.0794420685427529e-15,3,ok,False
random_feature,12,5.0,2097152,0.0774374527870826,0.020118870952902296,0.0748159671725232,0.019906997090479935,0.03200837152107078,0.018368077955931567,,,,,0.9291088269167878,0.01995485141279176,,,1.0766273140237796,0.022847221738723073,,,0.04542908126601183,0.00494665199991181,0.055924210025162145,0.019192582299282127,0.032268170185527405,0.07687847963847486,4.954089594793881,3.866906679537101,,,,,,,-0.060685591305482754,0.0190905955176064,0.13690270098702662,0.04987058198770216,0.06631393279476971,0.021960879926810496,1.0177044392397268e-16,1.6024689053196365e-17,3.0135965185135022e-15,1.443772221294794e-15,3,ok,False
random_feature,12,5.0,4194304,0.07485193878020174,0.02142940644482712,0.0738779851630028,0.02117385805706058,0.031076618878558778,0.019665951870904887,,,,,0.9293425660247597,0.020431507463616154,,,1.0763722228828658,0.0233849534901727,,,0.04377531990164297,0.006837673305144,0.060628202131404185,0.0229984095852875,0.029982589737068004,0.07920801605958938,5.25153954811669,4.223134844426939,,,,,,,-0.06337826403813814,0.019915846150349158,0.13720590208443292,0.049659185666200846,0.06903946036659277,0.02286060395437792,8.326672684688674e-17,2.7755575615628914e-17,4.6893985107764934e-15,3.631413115738988e-15,3,ok,True
random_feature,16,5.0,262144,0.1140121114811873,0.010933414810496155,0.08419006143948325,0.009865306984676492,0.031599861187035415,0.008077288435868683,,,,,0.9266028649936189,0.012993726960080098,,,1.0793529269321545,0.015182495333498152,,,0.08241225029415189,0.007095626707495357,0.020830652078067793,0.010438196626274128,0.019564728379363888,0.03532457788477261,1.4424009169258307,0.7698215188747678,,,,,,,-0.02827811851874044,0.013158409879139205,0.11994027836078458,0.026748726475498488,0.03209266337057204,0.015366146630629428,9.251858538542972e-17,3.2049378106392736e-17,2.6660229105039107e-15,1.5964868313312237e-15,3,ok,False
random_feature,16,5.0,524288,0.10638713796125072,0.0194142457263293,0.08783117222698122,0.02020170083029509,0.03484316202090873,0.016704261083807338,,,,,0.9317969709535546,0.009909808030262578,,,1.0732765445306474,0.011478543015648551,,,0.071543975940342,0.004706997404400132,0.04682845965136096,0.019537702474237768,0.018811982291742066,0.04776502376375342,1.772024045423173,1.4198252727068055,,,,,,,-0.036505262538148675,0.008166784404018575,0.12143413128628071,0.028080098833864114,0.04053846410248618,0.009617729567887643,1.295260195396016e-16,3.204937810639273e-17,2.3580277873240597e-15,1.8104060715975696e-15,3,ok,False
random_feature,16,5.0,1048576,0.09577562383229461,0.015725725431909192,0.08634597842045293,0.01890501153271175,0.033917887052294475,0.008999778950718346,,,,,0.9351883219841645,0.01052048772865567,,,1.0693940819413659,0.012098886397900336,,,0.061857736780000144,0.00759054217463273,0.051143068720695795,0.014560033559441483,0.012096744870622275,0.05272339237722393,2.0343148369132633,2.0373652198394496,,,,,,,-0.042137640879551554,0.009273233256298957,0.12421060694954418,0.028545449348989355,0.04619263241388357,0.01078800846313052,1.0177044392397268e-16,1.6024689053196368e-17,2.4732941593179667e-15,9.309520516126742e-16,3,ok,False
random_feature,16,5.0,2097152,0.09142407484966875,0.01485651464889892,0.08700347395629761,0.016027819855347968,0.03361117915009632,0.012169299726926854,,,,,0.9368951661140802,0.008899378281811553,,,1.0674198134370458,0.010191197298179787,,,0.05781289569957243,0.004938489360912095,0.06174831040292305,0.01126603752878023,0.009722811518269323,0.05799389504014412,2.5653589231501983,3.0409841473311383,,,,,,,-0.04567493023683552,0.0070177649599432465,0.12506356039761404,0.029427401406020612,0.04967217796050508,0.008171722243380326,1.1564823173178715e-16,8.012344526598184e-18,3.2807681801605176e-15,2.245903627384378e-15,3,ok,False
random_feature,16,5.0,4194304,0.08696789285046329,0.015439695343723572,0.08500233674283385,0.015825339646496243,0.03235746959476676,0.011889175390357382,,,,,0.9390649430603814,0.009206118294128748,,,1.0649576681827975,0.010495008221949292,,,0.05461042325569652,0.006377236325430848,0.0646309935108602,0.01077554667772146,0.0066278100037441235,0.05518412292915268,2.6017848527601917,3.1302287796399524,,,,,,,-0.04841910789967955,0.009872559278461684,0.1263146400845765,0.028410448134259872,0.052280849579633415,0.011162090724140388,1.5728159515523052e-16,4.2397342071896675e-17,1.8528912136006903e-15,4.503025170687176e-16,3,ok,True
separable,2,5.0,262144,1.9108557485796605e-05,1.5650215871790652e-05,0.0,0.0,-0.2963693880864385,0.09999325725097517,-0.29888261904888336,0.10083040343741749,,,0.770158779351798,0.02064002088008778,,,1.2990518935710886,0.034612560470287886,0.2989017276063692,0.10083416422744314,0.29638849664392425,0.09999705619615268,-0.0040038348051275,0.003522031659460848,0.0,0.0,1.0,0.0,0.2989017276063692,0.10083416422744314,0.0025132309624449254,0.0008743135853680543,0.0025132309624449254,0.0008743135853680543,-0.2274398825485571,0.022827328820190434,0.0,0.0,0.2966414207568758,0.0368146450745953,1.0361545870513027e-16,4.4861839490495484e-17,2.296350493206153e-16,7.140776791036627e-17,3,ok,False
separable,2,5.0,524288,2.826560435275082e-06,2.7828767519926922e-06,0.0,0.0,-0.2974359532550002,0.10099361877862828,-0.2991624940708517,0.10076609940676011,,,0.7703329661391668,0.02161481795299584,,,1.298816601251932,0.036176481822219865,0.299165320631287,0.10076724114799021,0.2974387798154355,0.10099476505228969,-0.0006736082955690416,0.0005201357423497262,0.0,0.0,1.0,0.0,0.299165320631287,0.10076724114799021,0.0017265408158515145,0.00029026046323969685,0.0017265408158515145,0.00029026046323969685,-0.22786299167826288,0.02145860011507404,0.0,0.0,0.29700916770648234,0.03602411464220899,1.5120639067310043e-16,1.2090395254172493e-16,2.921704251240268e-16,6.35941597534422e-17,3,ok,False
separable,2,5.0,1048576,8.933061633712676e-06,7.470522799623093e-06,0.0,0.0,-0.29844898278356163,0.10180795553866301,-0.2991424695263333,0.10073951868038573,,,0.7707081121466551,0.022503053158331444,,,1.2982399421898374,0.03760264921824793,0.29915140258796696,0.10073964925051386,0.2984579158451954,0.10180811205361702,-0.0006059382185570144,0.0002034398109342908,0.0,0.0,1.0,0.0,0.29915140258796696,0.10073964925051386,0.0006934867427716152,0.0011248707293589266,0.001064187467596354,0.0005366353529956335,-0.22728800580191466,0.022401163818710136,0.0,0.0,0.29623196388324796,0.037504130535754264,1.402265994550326e-16,8.330452677182439e-17,2.395031510479678e-16,4.736520063489652e-17,3,ok,False
separable,2,5.0,2097152,2.3644090035021465e-06,3.028138258085233e-06,0.0,0.0,-0.29843312974718283,0.10010813700409955,-0.29921101728199856,0.1006275314183692,,,0.7705263900187936,0.022863412792058776,,,1.29857002732045,0.0382187528216869,0.29921338169100203,0.1006299889152651,0.29843549415618637,0.10011059471101301,-0.0005764939287501216,0.00030639669696773956,0.0,0.0,1.0,0.0,0.29921338169100203,0.1006299889152651,0.0007778875348156966,0.0005195309578361509,0.0007778875348156966,0.0005195309578361509,-0.22755693013032252,0.022549536381913884,0.0,0.0,0.29664951161405245,0.037896917089409766,1.4266736286968112e-16,3.137317546294619e-17,2.2993608756131255e-16,1.3013306923417668e-17,3,ok,False
separable,2,5.0,4194304,1.0758596956976404e-06,1.0423222938119626e-06,0.0,0.0,-0.2991222994637042,0.10010645775626546,-0.29925895200150915,0.10068564081757202,,,0.7704581665768924,0.023033667378708805,,,1.2986962667781992,0.03850088697957085,0.2992600278612048,0.10068644099331384,0.29912337532339994,0.10010725730485413,-0.00034307895285362095,0.0002773824180836677,0.0,0.0,1.0,0.0,0.2992600278612048,0.10068644099331384,0.00013665253780490808,0.0005867956807780787,0.00041549791054209156,0.00033672284540156426,-0.22828505568564486,0.02309547567881625,0.0,0.0,0.2974375957634463,0.03854850623048195,1.3099231053318462e-16,9.771592588053833e-17,3.0369812953248245e-16,1.2212095226527957e-16,3,ok,True
separable,4,5.0,262144,0.03907104844337958,0.06128202607432052,0.03739256959516138,0.06252144652710806,-0.05027995543938892,0.192031578626942,-0.04733135817783026,0.19305228666524185,,,0.7903652221620941,0.043223337160587176,,,1.267691841368004,0.0673122028510382,0.08640240662120983,0.15265449693068286,0.0893510038827685,0.15069769836055433,0.02894351962956933,0.06500746868091868,0.0,0.0,1.0,0.0,0.08640240662120983,0.15265449693068286,-0.002948597261558663,0.0038115983118308288,0.002948597261558663,0.0038115983118308288,-0.2039426457404632,0.046366255048908046,0.0,0.0,0.2619590091084259,0.07049953619149606,1.8012212092225846e-16,7.261187227229603e-17,7.119542274387431e-16,5.166224238863349e-17,3,ok,False
separable,4,5.0,524288,0.04083956097925828,0.06205901230966306,0.04000571681645545,0.06255115660836519,-0.0475462519674284,0.19351235248421722,-0.04725750681625882,0.19294182792022432,,,0.7906921933077294,0.04319972778382707,,,1.267163108189984,0.06722525281020611,0.08809706779551711,0.15103816865534092,0.08838581294668668,0.15109874393071496,0.032134246718338706,0.06449767015396779,0.0,0.0,1.0,0.0,0.08809706779551711,0.15103816865534092,-0.00028874515116956355,0.0019394761400704074,0.0014115995379345974,0.0009474747796868019,-0.20432011172865946,0.04516696092401862,0.0,0.0,0.26214721348033376,0.06920176632782239,1.7115938296304497e-16,1.4444459513666495e-16,7.845613052427366e-16,1.0065209592675569e-16,3,ok,False
separable,4,5.0,1048576,0.03992935078067155,0.06097226164489653,0.03969707156920214,0.061085472469359185,-0.047807710033129815,0.1926850419896624,-0.04734995092851868,0.1930691606915445,,,0.7911663901601235,0.04428111275306348,,,1.266522363393948,0.06876581958062462,0.08727930170919024,0.15192514613900215,0.08773706081380138,0.15143307806190387,0.032973461118837984,0.06346564079211993,0.0,0.0,1.0,0.0,0.08727930170919024,0.15192514613900215,-0.00045775910461114583,0.0006033563800979124,0.0005314847628074826,0.0005046186070109429,-0.20531861033143703,0.0462861370775045,0.0,0.0,0.26299225288895567,0.07078691249780529,2.4054832200211723e-16,1.397000003690909e-16,7.631277318676486e-16,2.7628413535357113e-16,3,ok,False
separable,4,5.0,2097152,0.03931521540038887,0.060387696011352396,0.03919432686093068,0.06046161804045351,-0.04822146405825122,0.1920035628179682,-0.047371892787667326,0.1931043526040263,,,0.7913088849118811,0.04456443057118839,,,1.2663257545955873,0.0691665463304625,0.0866871081880562,0.15247978431775477,0.08753667945864008,0.15136955970142144,0.03616860214174059,0.061735813422017415,0.0,0.0,1.0,0.0,0.0866871081880562,0.15247978431775477,-0.0008495712705838902,0.0011156429108751063,0.0011377393129025349,0.0006209991981494587,-0.20627952095147342,0.04587255333584472,0.0,0.0,0.26390709172987914,0.07048456998935305,1.295260195396016e-16,6.409875621278546e-17,6.613995029048901e-16,1.9384571127096875e-16,3,ok,False
separable,4,5.0,4194304,0.03956920072846035,0.0609384274405153,0.03953044561279678,0.06094647058990066,-0.047814791417043055,0.19225655994436422,-0.047359989548901534,0.1930919177535214,,,0.7913473725326786,0.044546765883515554,,,1.2662617053645444,0.06912824263117508,0.08692919027736189,0.15222420904790332,0.08738399214550341,0.1512848849595979,0.036631659455918786,0.061496972303413874,0.0,0.0,1.0,0.0,0.08692919027736189,0.15222420904790332,-0.00045480186814151415,0.0009779259858117009,0.000874523846915634,0.0003455696809431129,-0.20669654870489937,0.04450370397445933,0.0,0.0,0.2643008002249594,0.06908952952403172,1.6653345369377348e-16,1.4686870114880517e-16,5.341739287439077e-16,3.45844187868821e-16,3,ok,True
