R,eta,N,running_min_bw_grad_sq,theorem_envelope,bound_satisfied,F0,F_star_num,Delta
100.0,0.9,4121,5.441692846618471e-29,264.0770361264489,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4122,5.441692846618471e-29,264.0129708581019,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4123,5.441692846618471e-29,263.94893666677075,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4124,5.441692846618471e-29,263.8849335298487,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4125,5.441692846618471e-29,263.8209614247505,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4126,5.441692846618471e-29,263.7570203289132,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4127,5.441692846618471e-29,263.69311021979547,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4128,5.441692846618471e-29,263.6292310748779,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4129,5.441692846618471e-29,263.56538287166285,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4130,5.441692846618471e-29,263.5015655876746,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4131,5.441692846618471e-29,263.437779200459,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4132,5.441692846618471e-29,263.3740236875837,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4133,5.441692846618471e-29,263.31029902663823,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4134,5.441692846618471e-29,263.24660519523366,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4135,5.441692846618471e-29,263.18294217100265,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4136,5.441692846618471e-29,263.1193099315996,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4137,5.441692846618471e-29,263.0557084547005,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4138,5.441692846618471e-29,262.9921377180029,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4139,5.441692846618471e-29,262.9285976992259,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4140,5.441692846618471e-29,262.8650883761101,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4141,5.441692846618471e-29,262.8016097264178,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4142,5.441692846618471e-29,262.7381617279324,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4143,5.441692846618471e-29,262.67474435845907,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4144,5.441692846618471e-29,262.6113575958243,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4145,5.441692846618471e-29,262.548001417876,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4146,5.441692846618471e-29,262.48467580248337,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4147,5.441692846618471e-29,262.421380727537,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4148,5.441692846618471e-29,262.35811617094885,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4149,5.441692846618471e-29,262.2948821106522,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4150,5.441692846618471e-29,262.2316785246014,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4151,5.441692846618471e-29,262.16850539077234,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4152,5.441692846618471e-29,262.10536268716186,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4153,5.441692846618471e-29,262.04225039178806,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4154,5.441692846618471e-29,261.9791684826904,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4155,5.441692846618471e-29,261.91611693792925,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4156,5.441692846618471e-29,261.8530957355861,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4157,5.441692846618471e-29,261.79010485376375,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4158,5.441692846618471e-29,261.7271442705858,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4159,5.441692846618471e-29,261.6642139641972,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4160,5.441692846618471e-29,261.60131391276343,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4161,5.441692846618471e-29,261.5384440944715,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4162,5.441692846618471e-29,261.47560448752904,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4163,5.441692846618471e-29,261.41279507016475,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4164,5.441692846618471e-29,261.35001582062824,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4165,5.441692846618471e-29,261.28726671718994,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4166,5.441692846618471e-29,261.22454773814115,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4167,5.441692846618471e-29,261.1618588617941,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4168,5.441692846618471e-29,261.0992000664817,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4169,5.441692846618471e-29,261.03657133055793,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4170,5.441692846618471e-29,260.97397263239714,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4171,5.441692846618471e-29,260.91140395039463,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4172,5.441692846618471e-29,260.84886526296646,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4173,5.441692846618471e-29,260.78635654854924,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4174,5.441692846618471e-29,260.7238777856004,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4175,5.441692846618471e-29,260.6614289525978,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4176,5.441692846618471e-29,260.5990100280402,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4177,5.441692846618471e-29,260.5366209904467,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4178,5.441692846618471e-29,260.4742618183571,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4179,5.441692846618471e-29,260.41193249033165,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4180,5.441692846618471e-29,260.3496329849512,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4181,5.441692846618471e-29,260.28736328081703,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4182,5.441692846618471e-29,260.2251233565509,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4183,5.441692846618471e-29,260.1629131907951,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4184,5.441692846618471e-29,260.10073276221226,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4185,5.441692846618471e-29,260.0385820494853,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4186,5.441692846618471e-29,259.97646103131774,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4187,5.441692846618471e-29,259.91436968643325,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4188,5.441692846618471e-29,259.8523079935759,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4189,5.441692846618471e-29,259.79027593151017,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4190,5.441692846618471e-29,259.7282734790205,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4191,5.441692846618471e-29,259.66630061491196,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4192,5.441692846618471e-29,259.60435731800953,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4193,5.441692846618471e-29,259.54244356715856,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4194,5.441692846618471e-29,259.4805593412246,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4195,5.441692846618471e-29,259.4187046190932,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4196,5.441692846618471e-29,259.35687937967015,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4197,5.441692846618471e-29,259.29508360188134,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4198,5.441692846618471e-29,259.2333172646727,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4199,5.441692846618471e-29,259.17158034701026,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4200,5.441692846618471e-29,259.10987282788,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4201,5.441692846618471e-29,259.048194686288,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4202,5.441692846618471e-29,258.98654590126034,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4203,5.441692846618471e-29,258.92492645184296,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4204,5.441692846618471e-29,258.8633363171018,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4205,5.441692846618471e-29,258.8017754761227,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4206,5.441692846618471e-29,258.7402439080114,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4207,5.441692846618471e-29,258.67874159189347,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4208,5.441692846618471e-29,258.6172685069144,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4209,5.441692846618471e-29,258.5558246322395,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4210,5.441692846618471e-29,258.49440994705367,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4211,5.441692846618471e-29,258.43302443056183,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4212,5.441692846618471e-29,258.3716680619886,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4213,5.441692846618471e-29,258.3103408205782,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4214,5.441692846618471e-29,258.2490426855947,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4215,5.441692846618471e-29,258.1877736363217,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4216,5.441692846618471e-29,258.1265336520626,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4217,5.441692846618471e-29,258.06532271214036,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4218,5.441692846618471e-29,258.00414079589757,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4219,5.441692846618471e-29,257.9429878826964,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4220,5.441692846618471e-29,257.8818639519185,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4221,5.441692846618471e-29,257.82076898296515,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4222,5.441692846618471e-29,257.7597029552572,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4223,5.441692846618471e-29,257.6986658482349,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4224,5.441692846618471e-29,257.637657641358,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4225,5.441692846618471e-29,257.57667831410555,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4226,5.441692846618471e-29,257.5157278459763,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4227,5.441692846618471e-29,257.4548062164883,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4228,5.441692846618471e-29,257.3939134051788,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4229,5.441692846618471e-29,257.3330493916046,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4230,5.441692846618471e-29,257.2722141553418,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4231,5.441692846618471e-29,257.2114076759858,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4232,5.441692846618471e-29,257.1506299331512,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4233,5.441692846618471e-29,257.089880906472,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4234,5.441692846618471e-29,257.02916057560134,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4235,5.441692846618471e-29,256.9684689202116,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4236,5.441692846618471e-29,256.9078059199943,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4237,5.441692846618471e-29,256.84717155466035,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4238,5.441692846618471e-29,256.7865658039396,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4239,5.441692846618471e-29,256.72598864758106,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4240,5.441692846618471e-29,256.6654400653528,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4241,5.441692846618471e-29,256.6049200370422,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4242,5.441692846618471e-29,256.5444285424554,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4243,5.441692846618471e-29,256.48396556141785,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4244,5.441692846618471e-29,256.4235310737738,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4245,5.441692846618471e-29,256.36312505938656,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4246,5.441692846618471e-29,256.3027474981385,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4247,5.441692846618471e-29,256.24239836993075,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4248,5.441692846618471e-29,256.1820776546836,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4249,5.441692846618471e-29,256.12178533233606,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4250,5.441692846618471e-29,256.06152138284614,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4251,5.441692846618471e-29,256.0012857861905,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4252,5.441692846618471e-29,255.941078522365,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4253,5.441692846618471e-29,255.88089957138394,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4254,5.441692846618471e-29,255.82074891328068,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4255,5.441692846618471e-29,255.76062652810717,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4256,5.441692846618471e-29,255.7005323959342,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4257,5.441692846618471e-29,255.64046649685127,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4258,5.441692846618471e-29,255.58042881096662,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4259,5.441692846618471e-29,255.52041931840714,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4260,5.441692846618471e-29,255.46043799931832,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4261,5.441692846618471e-29,255.40048483386434,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4262,5.441692846618471e-29,255.34055980222806,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4263,5.441692846618471e-29,255.28066288461082,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4264,5.441692846618471e-29,255.22079406123265,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4265,5.441692846618471e-29,255.160953312332,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4266,5.441692846618471e-29,255.10114061816594,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4267,5.441692846618471e-29,255.04135595901008,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4268,5.441692846618471e-29,254.98159931515838,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4269,5.441692846618471e-29,254.9218706669234,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4270,5.441692846618471e-29,254.86216999463608,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4271,5.441692846618471e-29,254.80249727864575,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4272,5.441692846618471e-29,254.7428524993202,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4273,5.441692846618471e-29,254.6832356370456,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4274,5.441692846618471e-29,254.6236466722265,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4275,5.441692846618471e-29,254.56408558528562,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4276,5.441692846618471e-29,254.50455235666416,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4277,5.441692846618471e-29,254.4450469668216,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4278,5.441692846618471e-29,254.3855693962356,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4279,5.441692846618471e-29,254.3261196254022,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4280,5.441692846618471e-29,254.2666976348355,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4281,5.441692846618471e-29,254.20730340506796,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4282,5.441692846618471e-29,254.14793691665014,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4283,5.441692846618471e-29,254.0885981501508,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4284,5.441692846618471e-29,254.02928708615687,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4285,5.441692846618471e-29,253.97000370527329,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4286,5.441692846618471e-29,253.91074798812318,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4287,5.441692846618471e-29,253.85151991534778,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4288,5.441692846618471e-29,253.79231946760632,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4289,5.441692846618471e-29,253.73314662557613,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4290,5.441692846618471e-29,253.67400136995244,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4291,5.441692846618471e-29,253.61488368144862,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4292,5.441692846618471e-29,253.5557935407959,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4293,5.441692846618471e-29,253.49673092874352,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4294,5.441692846618471e-29,253.4376958260587,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4295,5.441692846618471e-29,253.37868821352643,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4296,5.441692846618471e-29,253.31970807194972,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4297,5.441692846618471e-29,253.2607553821494,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4298,5.441692846618471e-29,253.20183012496415,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4299,5.441692846618471e-29,253.14293228125052,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4300,5.441692846618471e-29,253.0840618318828,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4301,5.441692846618471e-29,253.02521875775307,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4302,5.441692846618471e-29,252.96640303977125,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4303,5.441692846618471e-29,252.90761465886496,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4304,5.441692846618471e-29,252.84885359597956,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4305,5.441692846618471e-29,252.79011983207803,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4306,5.441692846618471e-29,252.7314133481412,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4307,5.441692846618471e-29,252.67273412516738,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4308,5.441692846618471e-29,252.61408214417267,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4309,5.441692846618471e-29,252.55545738619077,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4310,5.441692846618471e-29,252.49685983227286,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4311,5.441692846618471e-29,252.43828946348782,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4312,5.441692846618471e-29,252.37974626092208,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4313,5.441692846618471e-29,252.32123020567954,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4314,5.441692846618471e-29,252.26274127888178,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4315,5.441692846618471e-29,252.20427946166768,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4316,5.441692846618471e-29,252.1458447351937,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4317,5.441692846618471e-29,252.08743708063375,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4318,5.441692846618471e-29,252.02905647917922,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4319,5.441692846618471e-29,251.9707029120389,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4320,5.441692846618471e-29,251.91237636043888,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4321,5.441692846618471e-29,251.85407680562275,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4322,5.441692846618471e-29,251.79580422885144,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4323,5.441692846618471e-29,251.73755861140316,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4324,5.441692846618471e-29,251.67933993457353,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4325,5.441692846618471e-29,251.62114817967537,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4326,5.441692846618471e-29,251.56298332803883,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4327,5.441692846618471e-29,251.50484536101132,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4328,5.441692846618471e-29,251.44673425995745,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4329,5.441692846618471e-29,251.38865000625918,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4330,5.441692846618471e-29,251.33059258131547,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4331,5.441692846618471e-29,251.27256196654258,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4332,5.441692846618471e-29,251.21455814337395,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4333,5.441692846618471e-29,251.1565810932601,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4334,5.441692846618471e-29,251.09863079766868,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4335,5.441692846618471e-29,251.04070723808442,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4336,5.441692846618471e-29,250.98281039600923,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4337,5.441692846618471e-29,250.92494025296193,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4338,5.441692846618471e-29,250.86709679047854,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4339,5.441692846618471e-29,250.809279990112,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4340,5.441692846618471e-29,250.75148983343226,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4341,5.441692846618471e-29,250.69372630202625,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4342,5.441692846618471e-29,250.6359893774979,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4343,5.441692846618471e-29,250.57827904146808,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4344,5.441692846618471e-29,250.52059527557458,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4345,5.441692846618471e-29,250.46293806147204,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4346,5.441692846618471e-29,250.40530738083203,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4347,5.441692846618471e-29,250.347703215343,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4348,5.441692846618471e-29,250.2901255467102,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4349,5.441692846618471e-29,250.2325743566558,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4350,5.441692846618471e-29,250.17504962691862,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4351,5.441692846618471e-29,250.11755133925442,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4352,5.441692846618471e-29,250.06007947543566,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4353,5.441692846618471e-29,250.00263401725152,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4354,5.441692846618471e-29,249.94521494650803,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4355,5.441692846618471e-29,249.8878222450278,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4356,5.441692846618471e-29,249.83045589465013,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
