potential_family,N_theta,kappa_target,gamma_loc_mean,gamma_loc_std,gamma_loc_min,inverse_gamma_loc_mean,inverse_gamma_over_logkappa_mean,Lambda_hat_full_sym_mean,Lambda_hat_diag_mean,Lambda_hat_separable_exact_mean,current_bound_rate,conjecture_bound_rate,self_adjoint_error_L_star_max,n_seeds
random_feature,16,100.0,0.8821026087861646,0.01346039486439539,0.866602396474293,1.1338324980870444,0.20228333136457124,0.20774653709315904,0.07946353134145294,,0.20079522862823063,0.02559495781739623,5.268269371634222e-15,3
random_feature,32,2.0,0.7365015895617301,0.0027643658821746146,0.7345028762548252,1.357783048858179,0.8019285413859549,0.490943789048305,0.09630901705105537,,0.23076923076923078,0.06852312846017043,7.105427357601002e-15,3
random_feature,32,5.0,0.7385827976394905,0.014412502428466752,0.7252616915268487,1.354286825397371,0.5189956116388619,0.5073451709797145,0.11420126965799036,,0.2142857142857143,0.0491965649785553,7.105427357601002e-15,3
random_feature,32,10.0,0.7381689034658616,0.005795881537161119,0.7343717356607111,1.3547589397003161,0.41021166799736375,0.513982061428734,0.1202233189677796,,0.20754716981132074,0.04054578386931515,1.5987211554602254e-14,3
random_feature,32,20.0,0.7397689536612754,0.013183708486016917,0.7257818542863792,1.3520607365765187,0.3383762084174706,0.520565616294405,0.12652067585941487,,0.20388349514563106,0.0344823648038378,5.8534349083881245e-15,3
random_feature,32,50.0,0.7305586359102593,0.014003693499095554,0.7144808717183919,1.3691544643882227,0.2787353525981467,0.5468235157639483,0.12444399455662876,,0.2015810276679842,0.02879078069520258,1.243902314602621e-14,3
random_feature,32,100.0,0.7278869039716357,0.016567381282186256,0.7130460774045189,1.3743116659190857,0.24518642972779228,0.48133476210808546,0.11672740097593438,,0.20079522862823063,0.02559495781739623,8.881784197001252e-15,3
random_feature,64,2.0,0.2747968181257878,0.015210561002245304,0.25888463417936625,3.646569416682968,2.1537226406253716,1.4263181538376388,0.22393357409288725,,0.23076923076923078,0.06852312846017043,1.0388845744113635e-14,3
random_feature,64,5.0,0.28232167051026363,0.0171341050045511,0.27138169017146296,3.550487422130655,1.3606330333488323,1.4133764800859145,0.22872644745014178,,0.2142857142857143,0.0491965649785553,8.097038417944615e-15,3
random_feature,64,10.0,0.2975117969663136,0.008553219166230065,0.2877192383193572,3.3630933050716156,1.0183214695076075,1.4293677766848738,0.28562890417849385,,0.20754716981132074,0.04054578386931515,5.164403446082078e-15,3
random_feature,64,20.0,0.2933333292909181,0.009018329463677576,0.28450632226941114,3.411237121327396,0.8537201413380188,1.4563113832103216,0.2736891847831418,,0.20388349514563106,0.0344823648038378,4.809712614267406e-15,3
random_feature,64,50.0,0.2669928860723009,0.014557912588934185,0.25231704657237075,3.7528737725486727,0.7640179552093854,1.4408192715601784,0.2541621534854178,,0.2015810276679842,0.02879078069520258,1.6980605675303348e-14,3
random_feature,64,100.0,0.27750458230660296,0.01823886066527138,0.26514564945922214,3.613589026746863,0.6446885476876651,1.4254868117017139,0.26641845202825354,,0.20079522862823063,0.02559495781739623,7.675481075852551e-15,3
random_feature,128,2.0,-1.0075614333183611,0.012142485628593358,-1.016892972014518,-0.9925919704079179,-0.5862408075355002,4.026073838231702,0.48989932468943015,,0.23076923076923078,0.06852312846017043,3.082981075709487e-14,3
random_feature,128,5.0,-1.0228700321601585,0.01175998314935297,-1.0332437845927467,-0.9777277650684099,-0.37468903184455504,3.9708464605835285,0.43553954973605763,,0.2142857142857143,0.0491965649785553,4.588957967535206e-14,3
random_feature,128,10.0,-1.0094028923108052,0.02623864965345633,-1.037303732152873,-0.991128849336369,-0.3001069832958747,3.9778873251199625,0.46262740806708497,,0.20754716981132074,0.04054578386931515,1.3462821913578264e-14,3
random_feature,128,20.0,-1.0123673745853394,0.021045874301279178,-1.03622692616402,-0.9880655554982377,-0.24728021995813199,4.021015493384465,0.5025434173777187,,0.20388349514563106,0.0344823648038378,7.670602019429202e-15,3
random_feature,128,50.0,-0.9987126636690692,0.018022156613502257,-1.0176346152898588,-1.0015058044030194,-0.20388866324450883,4.062045970937047,0.5255667383910453,,0.2015810276679842,0.02879078069520258,3.3864085440755057e-14,3
random_feature,128,100.0,-0.9957264418836113,0.014578179943669162,-1.0114995473169008,-1.0044348627441744,-0.1791979243119289,4.021522529170341,0.5254093401429324,,0.20079522862823063,0.02559495781739623,3.270813793337663e-14,3
separable,4,2.0,0.8948406677820304,0.022795289523758394,0.8807690617928032,1.1179940911002475,0.6603053201379177,0.02618358656888242,-0.02044235361055497,-0.023557739157119024,0.23076923076923078,0.06852312846017043,7.312506544237048e-16,3
separable,4,5.0,0.7917288642930872,0.04291240659247503,0.7628611105569034,1.2654652127862576,0.48495701191289253,0.044128233232156346,-0.04408622880938027,-0.04708678757424447,0.2142857142857143,0.0491965649785553,1.1102230246251565e-15,3
separable,4,10.0,0.743497190753816,0.05447964332451134,0.7076820908443064,1.3496360714976439,0.408660498819758,0.053403196695993825,-0.055541618913379755,-0.05780678586565991,0.20754716981132074,0.04054578386931515,1.1102230246251565e-15,3
separable,4,20.0,0.7170197082908191,0.05944653654111596,0.6770042840314958,1.4008011236974516,0.3505743197482832,0.05472571403613102,-0.06488412097933456,-0.06453413189707062,0.20388349514563106,0.0344823648038378,7.837838281209043e-16,3
separable,4,50.0,0.6970248233766233,0.061921048248285405,0.6542110142595856,1.4419096171268848,0.2935469999903235,0.06212772860933258,-0.06743773317224554,-0.06801841653247769,0.2015810276679842,0.02879078069520258,8.220782244580141e-16,3
separable,4,100.0,0.6930895116657837,0.06578301240917486,0.647643100062833,1.4511067172581296,0.2588871825668439,0.060061121046231715,-0.0730606286575394,-0.06975571479240651,0.20079522862823063,0.02559495781739623,1.1298210852273597e-15,3
separable,8,2.0,0.8885531390327147,0.025264054082652837,0.8699975377224864,1.1260233696988993,0.6650475414231319,0.051550609517989954,0.02355933533005926,0.02183513035281272,0.23076923076923078,0.06852312846017043,2.220446049250313e-15,3
separable,8,5.0,0.7891875969406339,0.03493366849091316,0.7684609636280272,1.2687419264488227,0.48621272819069755,0.057949771054251455,0.04369088012442345,0.04365417412580885,0.2142857142857143,0.0491965649785553,2.4121009667058416e-15,3
separable,8,10.0,0.7423671668661772,0.04730148866914597,0.7140251931245104,1.350568344897459,0.40894278477865514,0.07050145950053044,0.056190881477705734,0.05362555964163133,0.20754716981132074,0.04054578386931515,1.5712210817147903e-15,3
separable,8,20.0,0.7171036450094911,0.05243290036534459,0.6860024240210624,1.3992840135869475,0.35019463712526444,0.07230562984457528,0.058800487445845984,0.05928407039694078,0.20388349514563106,0.0344823648038378,1.5781984023700024e-15,3
separable,8,50.0,0.6962603466150082,0.057173056859353755,0.6587016725813454,1.4424441246981614,0.2936558161686447,0.07766297033931793,0.062727952579391,0.06291450035203058,0.2015810276679842,0.02879078069520258,1.976445874109839e-15,3
separable,8,100.0,0.6925021268352903,0.05575066738210812,0.6602832408017567,1.4500259161424707,0.2586943603902112,0.0824791501465557,0.07124783858623451,0.06421373108340084,0.20079522862823063,0.02559495781739623,1.6403594442484524e-15,3
separable,16,2.0,0.8545659218361794,0.017907881151093603,0.8348355402718116,1.1705300076542113,0.6913338787636301,0.1383150547246864,0.038058438021983054,0.039510363701174674,0.23076923076923078,0.06852312846017043,3.188272916778649e-15,3
separable,16,5.0,0.7956299530905344,0.034018441374835506,0.7563631498560673,1.2584381214145959,0.48226405978777115,0.1545286495279607,0.09021262172612433,0.07908480900371323,0.2142857142857143,0.0491965649785553,4.33252876081179e-15,3
separable,16,10.0,0.7542481952988185,0.045710494344906615,0.7017389380932171,1.3291908791948837,0.4024698355281046,0.13669862412090264,0.09895514363139295,0.09696155402867858,0.20754716981132074,0.04054578386931515,3.301647234022225e-15,3
separable,16,20.0,0.7275216575276741,0.04946434316946126,0.670471745996559,1.3789510291836506,0.34510596175582786,0.1438344913643771,0.10479248267369538,0.10726044108752414,0.20388349514563106,0.0344823648038378,2.3691543305628044e-15,3
separable,16,50.0,0.7114741039754354,0.052698868196295386,0.6506273165137763,1.4109234864391578,0.2872387781734702,0.13194070115842307,0.10496871784456487,0.11380176284730316,0.2015810276679842,0.02879078069520258,4.021808220186732e-15,3
separable,16,100.0,0.7052031378465174,0.05506075749158637,0.6416251593626403,1.424091969348358,0.25406757013521725,0.1430615063232123,0.11028969865227223,0.11620190061697737,0.20079522862823063,0.02559495781739623,2.7213551187064943e-15,3
separable,32,2.0,0.7035366696078823,0.020286599822864616,0.6863010605430674,1.4221705019667965,0.8399568084190214,0.45887299827251943,0.08054522074928193,0.05673095194221611,0.23076923076923078,0.06852312846017043,3.552713678800501e-15,3
separable,32,5.0,0.6821456589230629,0.009266119523480767,0.6717094767382861,1.4661440421037046,0.5618620144658188,0.44484757312186324,0.11866658723161128,0.11347097694057508,0.2142857142857143,0.0491965649785553,1.0658141036401503e-14,3
separable,32,10.0,0.6617516636075348,0.011791862822062377,0.6493746675301926,1.5114617889976232,0.45766021054354344,0.42709194659574284,0.1467830710187682,0.13924931816669672,0.20754716981132074,0.04054578386931515,6.440616313576726e-15,3
separable,32,20.0,0.6380522698478304,0.005129765882264122,0.6349924633567711,1.5673369437063762,0.3922527427775619,0.42442763700425784,0.15042196517517437,0.1539650768640373,0.20388349514563106,0.0344823648038378,7.105427357601002e-15,3
separable,32,50.0,0.631774850466925,0.018148016307709555,0.6108218252501356,1.5837282547300147,0.3224187372453017,0.426799899247599,0.16678382960947125,0.16351423080438135,0.2015810276679842,0.02879078069520258,3.552713678800501e-15,3
separable,32,100.0,0.6385232290706383,0.04519374632376272,0.5896122417840304,1.571474275446195,0.2803615632179368,0.4280684946681599,0.17877784110799755,0.16679888729632453,0.20079522862823063,0.02559495781739623,5.0565277621353366e-15,3
separable,64,2.0,0.25711472237049465,0.021873540807859086,0.23354956847056446,3.908636555443247,2.308503714455947,1.4052337937664106,0.16410717508752712,0.05674219833012698,0.23076923076923078,0.06852312846017043,3.508986305061076e-15,3
separable,64,5.0,0.24291695246175074,0.03611489399151944,0.20510653066295959,4.180078398186012,1.6019075902391595,1.3522221265253325,0.19382542671071232,0.11344885443693266,0.2142857142857143,0.0491965649785553,5.354177266544108e-15,3
separable,64,10.0,0.23249227795801172,0.02240471144270388,0.2083644827284721,4.32876979469395,1.3107216537362822,1.3370842430460375,0.1958480576994348,0.139210718373268,0.20754716981132074,0.04054578386931515,7.273242922365075e-15,3
separable,64,20.0,0.23606885307903083,0.030852621329406114,0.20810072168418595,4.283555183008512,1.0720325812015723,1.3449946866867977,0.2174615112990277,0.1539764179121573,0.20388349514563106,0.0344823648038378,6.862914350033437e-15,3
separable,64,50.0,0.2202192286629133,0.031246802741004127,0.18423443219617605,4.6081766175412335,0.9381423117214355,1.3157892262192106,0.18578805457594716,0.1635011270513682,0.2015810276679842,0.02879078069520258,6.46425394674973e-15,3
separable,64,100.0,0.2270745694640017,0.005724276327116307,0.22112534274177792,4.405712462714301,0.7860086877875326,1.3562828208542281,0.2139955197821353,0.1668330128804265,0.20079522862823063,0.02559495781739623,7.04684628864935e-15,3
separable,128,2.0,-0.9976615935989267,0.04530530954073356,-1.0251000228214606,-1.0037608830158775,-0.5928373472434458,4.024188937585404,0.4970982965081217,0.05701141764723063,0.23076923076923078,0.06852312846017043,8.448623253300898e-15,3
separable,128,5.0,-1.0488792529759097,0.03272158026609397,-1.0698955894464142,-0.9540287190202394,-0.36560698166997785,3.9235844351658424,0.3920738020693273,0.11404565147130319,0.2142857142857143,0.0491965649785553,3.67490512665732e-14,3
separable,128,10.0,-1.0689222106186442,0.016770734217256587,-1.0806139627055655,-0.9356766277950923,-0.2833164328695101,3.8800043482940154,0.33304147146500224,0.1399866989460776,0.20754716981132074,0.04054578386931515,4.586361282282368e-15,3
separable,128,20.0,-1.0586775628335152,0.03118133880099772,-1.093542187114307,-0.9451146435902401,-0.23653102332344478,3.9335957069382164,0.41192768851488837,0.1546512900106317,0.20388349514563106,0.0344823648038378,4.543522890184266e-15,3
separable,128,50.0,-1.062389385732284,0.022579787989538615,-1.07806935702722,-0.9415613078250388,-0.19168503624363,3.8655651901625685,0.37078095758142565,0.1642302750469324,0.2015810276679842,0.02879078069520258,4.233269596833977e-15,3
separable,128,100.0,-1.0798702118732393,0.010713439955055989,-1.0922406227506352,-0.9260976344512178,-0.16522203674855296,3.8400498485089067,0.3178026679318778,0.16765109351103422,0.20079522862823063,0.02559495781739623,2.2560253105819807e-15,3
